UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
100636,"R",1496402,"A",,"A",,"G",49880,"A",,"G",49880,"A",,2
100654,"R",132932,"A",,"R",14877,"G",4431,"G",620,"G",4431,"G",620,2
100663,"R",281081,"A",,"R",110510,"G",9369,"G",4605,"G",9369,"G",4605,2
100690,"R",10172,"A",,"R",4846,"G",339,"G",202,"G",339,"G",202,2
100706,"R",154107,"A",,"R",21025,"G",5137,"G",876,"R",5137,"R",928,2
100724,"R",141185,"A",,"R",16882,"G",4706,"G",703,"G",4706,"G",703,2
100751,"R",657489,"A",,"R",74454,"G",21916,"G",3102,"G",21916,"G",3102,2
100760,"R",59187,"A",,"A",,"G",1973,"A",,"G",1973,"A",,2
100812,"R",81926,"A",,"A",,"G",2731,"A",,"G",2731,"A",,2
100830,"R",111997,"A",,"R",13464,"G",3733,"G",561,"G",3733,"G",561,2
100858,"R",578342,"A",,"R",66941,"G",19278,"G",2789,"G",19278,"G",2789,2
100937,"R",49865,"A",,"R",532,"G",1662,"G",22,"R",1385,"R",22,2
101028,"R",46251,"A",,"A",,"G",1542,"A",,"G",1542,"A",,2
101073,"R",15614,"A",,"A",,"G",520,"A",,"G",520,"A",,2
101116,"R",21646,"A",,"R",1104,"G",481,"G",31,"G",481,"G",31,2
101143,"R",66270,"A",,"A",,"G",2209,"A",,"G",2209,"A",,2
101161,"R",72820,"R",12117,"A",,"G",2441,"A",,"G",2441,"A",,3
101189,"R",89107,"A",,"R",14875,"G",2970,"G",620,"G",2970,"G",620,2
101240,"R",155051,"A",,"A",,"G",5168,"A",,"G",5168,"A",,2
101286,"R",105418,"A",,"A",,"G",3514,"A",,"G",3514,"A",,2
101295,"R",149181,"A",,"A",,"G",4973,"A",,"G",4973,"A",,2
101301,"R",50613,"A",,"A",,"G",1687,"A",,"G",1687,"A",,2
101365,"R",13269,"A",,"A",,"G",442,"A",,"G",442,"A",,2
101435,"R",29629,"A",,"A",,"G",988,"A",,"G",988,"A",,2
101453,"R",1405,"A",,"R",180,"G",47,"G",8,"G",47,"G",8,2
101462,"R",28027,"A",,"A",,"G",934,"A",,"G",934,"A",,2
101471,"R",23276,"A",,"A",,"G",776,"A",,"G",776,"A",,2
101480,"R",209870,"A",,"R",20336,"G",6996,"G",847,"G",6996,"G",847,2
101499,"R",31263,"A",,"A",,"G",1042,"A",,"G",1042,"A",,2
101505,"R",176958,"A",,"A",,"G",5899,"A",,"G",5899,"A",,2
101514,"R",207501,"A",,"A",,"G",6917,"A",,"G",6917,"A",,2
101541,"R",9325,"A",,"A",,"G",311,"A",,"R",389,"A",,2
101569,"R",87244,"A",,"A",,"G",2908,"A",,"G",2908,"A",,2
101587,"R",61862,"A",,"R",64725,"G",2062,"G",2697,"G",2062,"G",2697,2
101602,"R",43974,"A",,"A",,"G",1466,"A",,"G",1466,"A",,2
101648,"R",14204,"A",,"A",,"G",473,"A",,"G",473,"A",,2
101675,"R",55140,"A",,"A",,"G",1838,"A",,"G",1838,"A",,2
101693,"R",39785,"A",,"R",2713,"G",1326,"G",113,"G",1326,"G",113,2
101709,"R",73125,"A",,"R",8311,"G",2438,"G",346,"G",2438,"G",346,2
101736,"R",91361,"A",,"A",,"G",3045,"A",,"G",3045,"A",,2
101879,"R",148574,"A",,"R",20483,"G",4952,"G",853,"G",4952,"G",853,2
101897,"R",70215,"A",,"A",,"G",2341,"A",,"G",2341,"A",,2
101912,"R",51883,"A",,"R",1094,"G",1729,"G",46,"G",1729,"G",46,2
101949,"R",34937,"R",11788,"A",,"G",1178,"A",,"G",1178,"A",,3
101958,"R",1782,"A",,"A",,"G",40,"A",,"G",40,"A",,2
101994,"R",18105,"A",,"A",,"G",604,"A",,"G",604,"A",,2
102030,"R",71207,"A",,"A",,"G",2374,"A",,"G",2374,"A",,2
102049,"R",85471,"A",,"R",45803,"G",2849,"G",1908,"G",2849,"G",1908,2
102058,"R",3840,"A",,"R",420,"G",128,"G",18,"G",128,"G",18,2
102067,"R",139294,"A",,"A",,"G",4643,"A",,"G",4643,"A",,2
102076,"R",55032,"A",,"A",,"G",1834,"A",,"G",1834,"A",,2
102094,"R",300952,"A",,"R",57756,"G",10032,"G",2407,"R",10032,"R",2548,2
102234,"R",40799,"A",,"R",2615,"G",1360,"G",109,"G",1360,"G",109,2
102261,"R",5092,"A",,"A",,"G",170,"A",,"G",170,"A",,2
102270,"R",30270,"A",,"A",,"G",1009,"A",,"G",1009,"A",,2
102298,"R",16822,"A",,"A",,"G",561,"A",,"G",561,"A",,2
102313,"R",40037,"A",,"A",,"G",1335,"A",,"G",1335,"A",,2
102368,"R",459131,"A",,"R",113089,"G",15304,"G",4712,"G",15304,"G",4712,2
102377,"R",100980,"A",,"R",6600,"G",3366,"G",275,"G",3366,"G",275,2
102395,"R",3408,"A",,"R",8562,"G",114,"G",357,"G",114,"G",357,2
102429,"R",104287,"A",,"A",,"G",3476,"A",,"G",3476,"A",,2
102553,"R",318319,"A",,"R",16838,"G",10611,"G",702,"R",10700,"R",702,2
102614,"R",154209,"A",,"R",15378,"G",5140,"G",641,"R",5169,"R",641,2
102632,"R",43245,"A",,"R",5861,"G",1442,"G",244,"R",1467,"R",244,2
102669,"R",13944,"A",,"R",3844,"G",465,"G",160,"G",465,"G",160,2
102711,"A",,"R",339057,"A",,"G",377,"A",,"G",377,"A",,1
102845,"R",56120,"A",,"A",,"G",1247,"A",,"G",1247,"A",,2
103361,"R",7230,"A",,"A",,"G",241,"A",,"R",277,"A",,2
103501,"A",,"R",365237,"A",,"G",406,"A",,"G",406,"A",,1
103644,"R",166185,"R",291600,"A",,"G",4017,"A",,"R",5022,"A",,3
103723,"R",86202,"A",,"A",,"G",1916,"A",,"G",1916,"A",,2
103732,"A",,"R",91820,"A",,"G",102,"A",,"G",102,"A",,1
103741,"A",,"R",264190,"A",,"G",294,"A",,"G",294,"A",,1
103778,"A",,"A",,"R",35264,"A",,"G",1469,"A",,"R",2089,2
103787,"R",1971,"A",,"A",,"G",66,"A",,"G",66,"A",,2
103811,"A",,"R",588000,"A",,"G",653,"A",,"G",653,"A",,1
103893,"R",139286,"A",,"A",,"G",4643,"A",,"G",4643,"A",,2
103945,"R",6000,"A",,"A",,"G",200,"A",,"G",200,"A",,2
103954,"A",,"R",72495,"A",,"G",81,"A",,"G",81,"A",,1
103963,"R",24144,"A",,"A",,"G",805,"A",,"G",805,"A",,2
104090,"R",37555,"A",,"A",,"G",1252,"A",,"G",1252,"A",,2
104151,"R",1456632,"A",,"R",246271,"G",48554,"G",10261,"G",48554,"G",10261,2
104160,"R",141239,"A",,"A",,"G",4708,"A",,"G",4708,"A",,2
104179,"R",827088,"A",,"R",168461,"G",27570,"G",7019,"G",27570,"G",7019,2
104188,"R",11340,"A",,"A",,"G",378,"A",,"G",378,"A",,2
104294,"A",,"R",333696,"A",,"G",371,"A",,"G",371,"A",,1
104346,"R",178126,"A",,"A",,"G",5938,"A",,"R",4407,"A",,2
104364,"R",17864,"A",,"R",71,"G",397,"G",2,"G",397,"G",2,2
104391,"A",,"R",87500,"A",,"G",97,"A",,"G",97,"A",,1
104425,"R",245886,"A",,"A",,"G",8196,"A",,"R",7602,"A",,2
104434,"A",,"R",85429,"A",,"G",95,"A",,"G",95,"A",,1
104443,"A",,"R",205355,"A",,"G",228,"A",,"G",228,"A",,1
104504,"A",,"R",188250,"A",,"G",209,"A",,"G",209,"A",,1
104531,"R",48902,"A",,"R",8228,"G",1630,"G",343,"R",1358,"R",686,2
104568,"A",,"R",254170,"A",,"G",282,"A",,"G",282,"A",,1
104577,"R",112165,"A",,"A",,"G",3739,"A",,"G",3739,"A",,2
104586,"R",48047,"A",,"R",460,"G",1602,"G",19,"G",1602,"G",19,2
104665,"A",,"R",9000,"R",165,"G",10,"G",7,"G",10,"G",7,3
104708,"R",312851,"A",,"A",,"G",10428,"A",,"G",10428,"A",,2
104717,"R",329710,"A",,"R",256558,"G",10990,"G",10690,"G",10990,"G",10690,2
104805,"R",80130,"A",,"A",,"G",2671,"A",,"G",2671,"A",,2
104911,"A",,"R",156585,"A",,"G",174,"A",,"G",174,"A",,1
104984,"R",23988,"A",,"A",,"G",800,"A",,"G",800,"A",,2
105118,"R",35181,"A",,"A",,"G",1173,"A",,"G",1173,"A",,2
105127,"A",,"R",259664,"A",,"G",289,"A",,"G",289,"A",,1
105145,"R",109809,"A",,"A",,"G",3660,"A",,"G",3660,"A",,2
105154,"R",413778,"A",,"A",,"G",13793,"A",,"G",13793,"A",,2
105163,"R",19256,"A",,"A",,"G",428,"A",,"G",428,"A",,2
105172,"R",34896,"A",,"A",,"G",775,"A",,"G",775,"A",,2
105206,"R",110735,"A",,"A",,"G",3691,"A",,"G",3691,"A",,2
105215,"R",104140,"A",,"A",,"G",3471,"A",,"G",3471,"A",,2
105297,"R",31307,"A",,"A",,"G",1044,"A",,"G",1044,"A",,2
105330,"R",420746,"A",,"R",74905,"G",14025,"G",3121,"R",15479,"R",3745,2
105349,"R",87868,"A",,"A",,"G",2929,"A",,"G",2929,"A",,2
105367,"R",17090,"A",,"R",15403,"G",570,"G",642,"R",570,"R",856,2
105428,"R",177347,"A",,"A",,"G",5912,"A",,"G",5912,"A",,2
105482,"A",,"R",109650,"A",,"G",122,"A",,"R",146,"A",,1
105516,"R",100514,"A",,"R",37432,"G",3350,"G",1560,"G",3350,"G",1560,2
105525,"R",591030,"R",149667,"A",,"G",19867,"A",,"R",20889,"A",,3
105534,"A",,"R",761636,"A",,"G",846,"A",,"G",846,"A",,1
105543,"A",,"R",577348,"A",,"G",641,"A",,"G",641,"A",,1
105589,"R",33931,"A",,"R",6960,"G",1131,"G",290,"G",1131,"G",290,2
105659,"R",26046,"A",,"A",,"G",868,"A",,"G",868,"A",,2
105668,"R",358115,"A",,"A",,"G",11937,"A",,"G",11937,"A",,2
105677,"A",,"R",61600,"A",,"G",68,"A",,"G",68,"A",,1
105701,"A",,"R",83500,"A",,"G",93,"A",,"G",93,"A",,1
105747,"R",176881,"A",,"A",,"G",5896,"A",,"G",5896,"A",,2
105792,"R",67546,"A",,"A",,"G",2252,"A",,"G",2252,"A",,2
105899,"R",10780,"A",,"A",,"G",359,"A",,"R",389,"A",,2
105987,"A",,"R",319000,"A",,"G",354,"A",,"G",354,"A",,1
106041,"R",105200,"A",,"A",,"G",3507,"A",,"G",3507,"A",,2
106102,"R",36645,"A",,"R",7566,"G",1222,"G",315,"G",1222,"G",315,2
106111,"A",,"R",262407,"A",,"G",292,"A",,"G",292,"A",,1
106148,"R",115133,"A",,"A",,"G",3838,"A",,"R",3921,"A",,2
106245,"R",216035,"A",,"R",49622,"G",7201,"G",2068,"R",6552,"R",1772,2
106263,"R",24588,"A",,"R",9980,"G",820,"G",416,"G",820,"G",416,2
106281,"A",,"R",41674,"A",,"G",46,"A",,"G",46,"A",,1
106306,"R",16251,"A",,"A",,"G",542,"A",,"G",542,"A",,2
106315,"A",,"R",74440,"A",,"G",83,"A",,"G",83,"A",,1
106324,"A",,"R",96974,"A",,"G",108,"A",,"G",108,"A",,1
106342,"R",13080,"A",,"A",,"G",436,"A",,"G",436,"A",,2
106351,"A",,"R",194595,"A",,"G",216,"A",,"G",216,"A",,1
106360,"A",,"R",36000,"A",,"G",40,"A",,"G",40,"A",,1
106397,"R",429495,"A",,"R",57637,"G",14317,"G",2402,"G",14317,"G",2402,2
106412,"R",94885,"A",,"R",2266,"G",3163,"G",94,"G",3163,"G",94,2
106449,"R",98519,"A",,"A",,"G",3284,"A",,"G",3284,"A",,2
106458,"R",259395,"A",,"R",32784,"G",8647,"G",1366,"G",8647,"G",1366,2
106467,"R",195233,"A",,"R",8503,"G",6508,"G",354,"G",6508,"G",354,2
106485,"R",81255,"A",,"R",2177,"G",2709,"G",91,"G",2709,"G",91,2
106494,"A",,"R",40000,"A",,"G",44,"A",,"G",44,"A",,1
106546,"R",33551,"A",,"A",,"G",1118,"A",,"G",1118,"A",,2
106607,"A",,"R",75900,"A",,"G",84,"A",,"G",84,"A",,1
106625,"R",46905,"A",,"A",,"G",1564,"A",,"G",1564,"A",,2
106704,"R",297447,"A",,"R",35374,"G",9915,"G",1474,"G",9915,"G",1474,2
106713,"R",15579,"A",,"A",,"G",519,"A",,"G",519,"A",,2
106795,"R",26815,"A",,"A",,"G",894,"A",,"G",894,"A",,2
106810,"R",3792,"A",,"A",,"G",126,"A",,"G",126,"A",,2
106829,"R",9705,"R",32714,"A",,"G",360,"A",,"G",360,"A",,3
106838,"A",,"R",30000,"A",,"G",33,"A",,"G",33,"A",,1
106883,"R",31020,"A",,"A",,"G",1034,"A",,"G",1034,"A",,2
106892,"A",,"R",338096,"A",,"G",376,"A",,"G",376,"A",,1
106908,"A",,"R",158640,"A",,"G",176,"A",,"G",176,"A",,1
106980,"R",69419,"A",,"A",,"G",2314,"A",,"G",2314,"A",,2
106999,"R",43586,"A",,"A",,"G",1453,"A",,"G",1453,"A",,2
107044,"R",122460,"A",,"R",27117,"G",4082,"G",1130,"G",4082,"G",1130,2
107071,"R",87275,"A",,"R",12695,"G",2909,"G",529,"G",2909,"G",529,2
107080,"R",40312,"A",,"R",224,"G",1344,"G",9,"R",1364,"R",8,2
107099,"A",,"R",119000,"A",,"G",132,"A",,"G",132,"A",,1
107123,"A",,"R",43450,"A",,"G",48,"A",,"G",48,"A",,1
107141,"R",47575,"A",,"R",5884,"G",1586,"G",245,"G",1586,"G",245,2
107211,"A",,"R",45500,"A",,"G",51,"A",,"G",51,"A",,1
107220,"A",,"R",208766,"A",,"G",232,"A",,"G",232,"A",,1
107275,"A",,"R",38673,"A",,"G",43,"A",,"G",43,"A",,1
107293,"A",,"R",109560,"A",,"G",122,"A",,"G",122,"A",,1
107318,"R",31720,"A",,"A",,"G",1057,"A",,"G",1057,"A",,2
107327,"R",39457,"A",,"A",,"G",1315,"A",,"G",1315,"A",,2
107363,"A",,"R",75000,"A",,"G",83,"A",,"G",83,"A",,1
107442,"A",,"R",49263,"A",,"G",55,"A",,"G",55,"A",,1
107460,"R",49307,"A",,"A",,"G",1644,"A",,"G",1644,"A",,2
107488,"R",10982,"A",,"A",,"G",366,"A",,"G",366,"A",,2
107512,"R",42034,"A",,"A",,"G",1401,"A",,"G",1401,"A",,2
107521,"R",27687,"A",,"A",,"G",923,"A",,"G",923,"A",,2
107549,"R",27620,"A",,"A",,"G",921,"A",,"G",921,"A",,2
107558,"R",19101,"A",,"A",,"G",637,"A",,"G",637,"A",,2
107585,"R",47437,"A",,"A",,"G",1581,"A",,"G",1581,"A",,2
107600,"R",16910,"A",,"A",,"G",564,"A",,"G",564,"A",,2
107619,"R",39526,"A",,"A",,"G",1318,"A",,"G",1318,"A",,2
107637,"R",54178,"A",,"A",,"G",1806,"A",,"G",1806,"A",,2
107655,"A",,"R",51813,"A",,"G",58,"A",,"G",58,"A",,1
107664,"R",199324,"A",,"A",,"G",6644,"A",,"G",6644,"A",,2
107725,"R",28813,"A",,"A",,"G",960,"A",,"G",960,"A",,2
107743,"R",18189,"A",,"A",,"G",606,"A",,"G",606,"A",,2
107789,"A",,"R",96288,"A",,"G",107,"A",,"G",107,"A",,1
107831,"A",,"R",97075,"A",,"G",108,"A",,"G",108,"A",,1
107877,"R",14774,"A",,"A",,"G",492,"A",,"G",492,"A",,2
107974,"R",36289,"A",,"A",,"G",1210,"A",,"G",1210,"A",,2
107983,"R",73325,"A",,"R",7339,"G",2444,"G",306,"R",2444,"R",306,2
107992,"R",40234,"A",,"A",,"G",1341,"A",,"G",1341,"A",,2
108065,"A",,"R",30000,"A",,"G",33,"A",,"G",33,"A",,1
108092,"R",166396,"A",,"A",,"G",5547,"A",,"G",5547,"A",,2
108199,"A",,"R",9914579,"A",,"G",11016,"A",,"G",11016,"A",,1
108232,"R",226614,"A",,"R",71178,"G",7554,"G",2966,"G",7554,"G",2966,2
108250,"R",30692,"A",,"A",,"G",682,"A",,"G",682,"A",,2
108269,"A",,"A",,"R",4291,"A",,"G",179,"A",,"G",179,2
108348,"R",4165,"A",,"A",,"G",139,"A",,"R",156,"A",,2
108649,"A",,"R",191805,"A",,"G",213,"A",,"G",213,"A",,1
108667,"R",114420,"A",,"A",,"G",3814,"A",,"G",3814,"A",,2
108807,"R",196494,"A",,"A",,"G",6550,"A",,"G",6550,"A",,2
108852,"R",5760,"A",,"A",,"G",192,"A",,"G",192,"A",,2
108861,"A",,"A",,"R",1263,"A",,"G",53,"A",,"G",53,2
108870,"A",,"A",,"R",10714,"A",,"G",446,"A",,"R",358,2
108977,"A",,"R",61500,"A",,"G",68,"A",,"G",68,"A",,1
109013,"R",15139,"A",,"A",,"G",336,"A",,"G",336,"A",,2
109040,"A",,"R",1627869,"A",,"G",1809,"A",,"G",1809,"A",,1
109086,"R",531,"A",,"R",1512,"G",18,"G",63,"G",18,"G",63,2
109208,"R",568887,"A",,"A",,"G",18963,"A",,"G",18963,"A",,2
109332,"A",,"R",409600,"A",,"G",455,"A",,"R",569,"A",,1
109350,"R",302676,"A",,"A",,"G",10089,"A",,"G",10089,"A",,2
109651,"R",48476,"A",,"R",5610,"G",1616,"G",234,"G",1616,"G",234,2
109721,"A",,"R",390000,"A",,"G",433,"A",,"G",433,"A",,1
109730,"A",,"R",62250,"A",,"G",69,"A",,"G",69,"A",,1
109785,"R",133991,"A",,"R",71825,"G",4466,"G",2993,"R",4884,"R",3562,2
109819,"R",362829,"A",,"A",,"G",12094,"A",,"G",12094,"A",,2
109891,"A",,"R",23442,"A",,"G",26,"A",,"R",27,"A",,1
109907,"R",63325,"A",,"A",,"G",2111,"A",,"G",2111,"A",,2
109934,"A",,"R",273362,"A",,"G",304,"A",,"G",304,"A",,1
110051,"R",10671,"A",,"R",1129,"G",356,"G",47,"G",356,"G",47,2
110060,"R",6048,"A",,"R",1104,"G",202,"G",46,"G",202,"G",46,2
110097,"R",115967,"A",,"R",27141,"G",3866,"G",1131,"R",3866,"R",1507,2
110185,"R",60064,"A",,"R",905,"G",2002,"G",38,"G",2002,"G",38,2
110194,"A",,"R",130524,"A",,"G",145,"A",,"G",145,"A",,1
110219,"R",18190,"A",,"A",,"G",404,"A",,"G",404,"A",,2
110246,"R",273445,"A",,"A",,"G",9115,"A",,"G",9115,"A",,2
110307,"A",,"A",,"R",8434,"A",,"G",351,"A",,"G",351,2
110316,"R",2994,"A",,"R",23216,"G",100,"G",967,"G",100,"G",967,2
110334,"R",253747,"A",,"A",,"G",8458,"A",,"G",8458,"A",,2
110361,"R",88313,"A",,"R",17312,"G",2944,"G",721,"G",2944,"G",721,2
110370,"R",37517,"A",,"R",10055,"G",1251,"G",419,"R",1358,"R",348,2
110398,"A",,"A",,"R",36452,"A",,"G",1519,"A",,"G",1519,2
110404,"R",42212,"A",,"R",45276,"G",938,"G",1258,"G",938,"G",1258,2
110413,"R",62941,"A",,"R",25249,"G",2098,"G",1052,"G",2098,"G",1052,2
110422,"R",803031,"A",,"R",23362,"G",17845,"G",649,"G",17845,"G",649,2
110468,"R",4742,"A",,"R",88024,"G",158,"G",3668,"G",158,"G",3668,2
110486,"R",270947,"A",,"R",35571,"G",6021,"G",988,"G",6021,"G",988,2
110495,"R",199182,"A",,"R",20323,"G",6639,"G",847,"G",6639,"G",847,2
110510,"R",622922,"A",,"R",56763,"G",13843,"G",1577,"G",13843,"G",1577,2
110529,"R",800142,"A",,"R",34853,"G",17781,"G",968,"G",17781,"G",968,2
110538,"R",459013,"A",,"R",13937,"G",15300,"G",581,"G",15300,"G",581,2
110547,"R",232682,"A",,"R",43076,"G",7756,"G",1795,"G",7756,"G",1795,2
110556,"R",521000,"A",,"R",41108,"G",17367,"G",1713,"G",17367,"G",1713,2
110565,"R",833722,"A",,"R",56606,"G",27791,"G",2359,"G",27791,"G",2359,2
110574,"R",493076,"A",,"R",95723,"G",10957,"G",2659,"G",10957,"G",2659,2
110583,"R",837227,"A",,"R",71585,"G",27908,"G",2983,"G",27908,"G",2983,2
110592,"R",704996,"A",,"R",77352,"G",15667,"G",2149,"G",15667,"G",2149,2
110608,"R",768440,"A",,"R",85447,"G",25615,"G",3560,"G",25615,"G",3560,2
110617,"R",632421,"A",,"R",60703,"G",21081,"G",2529,"G",21081,"G",2529,2
110635,"R",797030,"A",,"R",230873,"G",26568,"G",9620,"G",26568,"G",9620,2
110644,"R",1121705,"A",,"R",170060,"G",24927,"G",4724,"G",24927,"G",4724,2
110653,"R",1091845,"A",,"R",180723,"G",24263,"G",5020,"G",24263,"G",5020,2
110662,"R",1218486,"A",,"R",381749,"G",27077,"G",10604,"G",27077,"G",10604,2
110671,"R",716132,"A",,"R",87812,"G",15914,"G",2439,"G",15914,"G",2439,2
110680,"R",1076831,"A",,"R",171283,"G",23930,"G",4758,"G",23930,"G",4758,2
110699,"A",,"A",,"R",48456,"A",,"G",1346,"A",,"G",1346,2
110705,"R",890578,"A",,"R",119776,"G",19791,"G",3327,"G",19791,"G",3327,2
110714,"R",691852,"A",,"R",57267,"G",15374,"G",1591,"G",15374,"G",1591,2
110778,"A",,"A",,"R",13469,"A",,"G",374,"A",,"G",374,2
110875,"A",,"R",95151,"A",,"G",106,"A",,"G",106,"A",,1
110918,"R",674,"A",,"A",,"G",22,"A",,"R",28,"A",,2
110945,"R",42550,"A",,"A",,"G",1418,"A",,"G",1418,"A",,2
111009,"R",31693,"A",,"A",,"G",1056,"A",,"G",1056,"A",,2
111054,"A",,"R",154000,"A",,"G",171,"A",,"R",159000,"A",,1
111081,"R",26964,"A",,"R",13354,"G",899,"G",556,"G",899,"G",556,2
111188,"R",30886,"A",,"A",,"G",1030,"A",,"G",1030,"A",,2
111391,"A",,"A",,"R",699,"A",,"G",29,"A",,"G",29,2
111434,"R",94983,"A",,"A",,"G",3166,"A",,"G",3166,"A",,2
111461,"R",390035,"A",,"A",,"G",13001,"A",,"G",13001,"A",,2
111513,"A",,"R",228650,"A",,"G",254,"A",,"G",254,"A",,1
111638,"R",17124,"R",993384,"A",,"G",1675,"A",,"G",1675,"A",,3
111708,"A",,"R",353700,"A",,"G",393,"A",,"G",393,"A",,1
111717,"A",,"R",741181,"A",,"G",824,"A",,"G",824,"A",,1
111726,"A",,"R",400500,"A",,"G",445,"A",,"G",445,"A",,1
111744,"A",,"R",313650,"A",,"G",349,"A",,"G",349,"A",,1
111762,"A",,"R",205200,"A",,"G",228,"A",,"G",228,"A",,1
111771,"A",,"R",241200,"A",,"G",268,"A",,"G",268,"A",,1
111799,"A",,"R",370260,"A",,"G",411,"A",,"G",411,"A",,1
111887,"R",444013,"A",,"A",,"G",14800,"A",,"G",14800,"A",,2
111896,"R",83986,"A",,"A",,"G",2800,"A",,"G",2800,"A",,2
111920,"R",224723,"A",,"A",,"G",7491,"A",,"G",7491,"A",,2
111939,"R",375676,"A",,"A",,"G",12523,"A",,"G",12523,"A",,2
111948,"R",133926,"A",,"R",46003,"G",4464,"G",1917,"G",4464,"G",1917,2
111966,"R",7947,"A",,"R",1032,"G",265,"G",43,"G",265,"G",43,2
112075,"R",41628,"A",,"R",20535,"G",1388,"G",856,"G",1388,"G",856,2
112084,"R",11445,"A",,"R",569,"G",382,"G",24,"G",382,"G",24,2
112127,"A",,"A",,"R",1983,"A",,"G",83,"A",,"G",83,2
112172,"R",277195,"A",,"A",,"G",9240,"A",,"G",9240,"A",,2
112190,"R",553136,"A",,"A",,"G",18438,"A",,"G",18438,"A",,2
112251,"A",,"A",,"R",29165,"A",,"G",1215,"A",,"R",1308,2
112260,"R",36219,"A",,"A",,"G",1207,"A",,"G",1207,"A",,2
112288,"A",,"R",408208,"A",,"G",454,"A",,"G",454,"A",,1
112312,"R",3198,"A",,"R",17551,"G",107,"G",731,"G",107,"G",731,2
112367,"A",,"R",897300,"A",,"G",997,"A",,"G",997,"A",,1
112385,"R",161714,"A",,"A",,"G",5390,"A",,"G",5390,"A",,2
112394,"R",4688,"A",,"A",,"G",156,"A",,"G",156,"A",,2
112446,"R",26049,"A",,"R",3266,"G",579,"G",91,"G",579,"G",91,2
112455,"A",,"R",83474,"A",,"G",93,"A",,"G",93,"A",,1
112516,"R",19592,"A",,"A",,"G",653,"A",,"R",316,"A",,2
112525,"A",,"A",,"R",166944,"A",,"G",6956,"A",,"R",2384,2
112561,"R",51903,"A",,"A",,"G",1730,"A",,"G",1730,"A",,2
112570,"R",16206,"A",,"A",,"G",360,"A",,"G",360,"A",,2
112686,"R",102959,"A",,"A",,"G",3432,"A",,"G",3432,"A",,2
112783,"A",,"R",866348,"A",,"G",963,"A",,"R",1077,"A",,1
112826,"R",134165,"A",,"A",,"G",4472,"A",,"G",4472,"A",,2
113096,"R",253719,"A",,"A",,"G",8457,"A",,"G",8457,"A",,2
113111,"R",118631,"A",,"A",,"G",3954,"A",,"G",3954,"A",,2
113193,"R",230143,"A",,"A",,"G",7671,"A",,"G",7671,"A",,2
113218,"R",145644,"A",,"A",,"G",4855,"A",,"G",4855,"A",,2
113227,"A",,"R",185179,"A",,"G",206,"A",,"G",206,"A",,1
113236,"R",267793,"A",,"A",,"G",8926,"A",,"G",8926,"A",,2
113333,"R",787864,"A",,"A",,"G",17508,"A",,"G",17508,"A",,2
113397,"A",,"R",397453,"A",,"G",442,"A",,"G",442,"A",,1
113449,"A",,"R",88971,"A",,"G",99,"A",,"G",99,"A",,1
113537,"A",,"R",20700,"R",966,"G",23,"G",40,"G",23,"G",40,3
113573,"R",179506,"A",,"A",,"G",5984,"A",,"G",5984,"A",,2
113582,"R",9388,"A",,"A",,"G",313,"A",,"G",313,"A",,2
113607,"R",218294,"A",,"R",29138,"G",7276,"G",1214,"R",6064,"R",2428,2
113634,"R",390166,"A",,"A",,"G",13006,"A",,"G",13006,"A",,2
113698,"R",39065,"A",,"R",10845,"G",1302,"G",452,"G",1302,"G",452,2
113704,"R",33,"A",,"R",1484,"G",1,"G",62,"G",1,"G",62,2
113856,"R",564802,"A",,"A",,"G",18827,"A",,"G",18827,"A",,2
113908,"A",,"R",561524,"A",,"G",624,"A",,"G",624,"A",,1
113980,"R",507827,"A",,"A",,"G",16928,"A",,"G",16928,"A",,2
114044,"R",3725,"A",,"A",,"G",124,"A",,"G",124,"A",,2
114062,"A",,"R",189614,"A",,"G",211,"A",,"G",211,"A",,1
114071,"A",,"R",331310,"A",,"G",368,"A",,"G",368,"A",,1
114080,"A",,"R",482489,"A",,"G",536,"A",,"G",536,"A",,1
114114,"A",,"A",,"R",3700,"A",,"G",103,"A",,"G",103,2
114123,"A",,"R",760500,"A",,"G",845,"A",,"G",845,"A",,1
114266,"R",180907,"A",,"A",,"G",6030,"A",,"G",6030,"A",,2
114354,"R",192319,"A",,"A",,"G",4274,"A",,"G",4274,"A",,2
114372,"R",3564,"A",,"A",,"G",79,"A",,"G",79,"A",,2
114390,"R",37698,"A",,"A",,"G",838,"A",,"G",838,"A",,2
114415,"R",19986,"A",,"A",,"G",444,"A",,"G",444,"A",,2
114433,"R",38753,"A",,"A",,"G",1292,"A",,"G",1292,"A",,2
114460,"A",,"R",270011,"A",,"G",300,"A",,"G",300,"A",,1
114549,"A",,"A",,"R",27625,"A",,"G",1151,"A",,"R",1556,2
114585,"A",,"A",,"R",9360,"A",,"G",390,"A",,"R",352,2
114628,"A",,"R",215892,"A",,"G",240,"A",,"G",240,"A",,1
114716,"R",415339,"A",,"A",,"G",9230,"A",,"G",9230,"A",,2
114734,"A",,"A",,"R",1343,"A",,"G",56,"A",,"G",56,2
114761,"A",,"R",96872,"A",,"G",108,"A",,"G",108,"A",,1
114789,"R",454619,"A",,"A",,"G",15154,"A",,"G",15154,"A",,2
