UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
132903,"R",1243125,"A",,"R",135384,"G",41438,"G",5641,"G",41438,"G",5641,2
132976,"A",,"R",353092,"A",,"G",392,"A",,"G",392,"A",,1
133021,"R",47100,"R",136788,"A",,"G",1722,"A",,"G",1722,"A",,3
133085,"R",17440,"A",,"R",84,"G",581,"G",4,"G",581,"G",4,2
133155,"A",,"R",553080,"A",,"G",615,"A",,"G",615,"A",,1
133386,"R",375725,"R",895144,"A",,"G",13519,"A",,"G",13519,"A",,3
133465,"R",40972,"A",,"R",1775,"G",910,"G",49,"G",910,"G",49,2
133492,"R",76009,"A",,"A",,"G",2534,"A",,"G",2534,"A",,2
133508,"R",343120,"R",15840,"A",,"G",11455,"A",,"G",11455,"A",,3
133526,"R",25290,"A",,"A",,"G",843,"A",,"G",843,"A",,2
133553,"R",135141,"A",,"R",7792,"G",4505,"G",325,"G",4505,"G",325,2
133650,"R",305175,"A",,"R",49949,"G",10173,"G",2081,"G",10173,"G",2081,2
133669,"R",551291,"A",,"R",80175,"G",18376,"G",3341,"G",18376,"G",3341,2
133702,"R",636351,"R",1307031,"A",,"G",22664,"A",,"G",22664,"A",,3
133711,"R",100432,"A",,"A",,"G",3348,"A",,"G",3348,"A",,2
133809,"R",12792,"A",,"A",,"G",426,"A",,"G",426,"A",,2
133845,"A",,"R",591107,"A",,"G",657,"A",,"G",657,"A",,1
133854,"A",,"R",372879,"A",,"G",414,"A",,"G",414,"A",,1
133863,"A",,"R",408729,"A",,"G",454,"A",,"G",454,"A",,1
133872,"R",61347,"A",,"R",1617,"G",2045,"G",67,"R",2393,"R",67,2
133881,"R",156737,"A",,"R",50899,"G",5225,"G",2121,"R",4831,"R",2325,2
133942,"R",10400,"A",,"A",,"G",347,"A",,"G",347,"A",,2
133951,"R",848181,"A",,"R",165638,"G",28273,"G",6902,"G",28273,"G",6902,2
133960,"R",30188,"R",25443,"A",,"G",1035,"A",,"G",1035,"A",,3
133979,"R",53732,"A",,"R",1659,"G",1791,"G",69,"G",1791,"G",69,2
133997,"R",396630,"A",,"A",,"G",8814,"A",,"G",8814,"A",,2
134024,"A",,"R",89760,"A",,"G",100,"A",,"G",100,"A",,1
134079,"R",65806,"A",,"R",2447,"G",2194,"G",102,"G",2194,"G",102,2
134097,"R",919505,"A",,"R",164913,"G",30650,"G",6871,"R",22988,"R",5604,2
134112,"R",71584,"A",,"A",,"G",2386,"A",,"G",2386,"A",,2
134121,"R",9476,"A",,"A",,"G",316,"A",,"G",316,"A",,2
134130,"R",1002479,"A",,"R",356974,"G",33416,"G",14874,"G",33416,"G",14874,2
134149,"R",58783,"A",,"R",7457,"G",1306,"G",207,"R",1222,"R",181,2
134228,"A",,"R",32400,"A",,"G",36,"A",,"G",36,"A",,1
134237,"R",631811,"A",,"R",80301,"G",21060,"G",3346,"G",21060,"G",3346,2
134291,"A",,"R",691612,"A",,"G",768,"A",,"G",768,"A",,1
134307,"A",,"R",552058,"A",,"G",613,"A",,"G",613,"A",,1
134343,"R",145811,"R",207076,"A",,"G",5090,"A",,"G",5090,"A",,3
134422,"R",3927,"A",,"A",,"G",87,"A",,"G",87,"A",,2
134495,"R",570481,"R",342869,"A",,"G",19397,"A",,"G",19397,"A",,3
134510,"R",3203,"A",,"A",,"G",107,"A",,"R",97,"A",,2
134529,"A",,"R",197348,"A",,"G",219,"A",,"G",219,"A",,1
134574,"R",9767,"A",,"A",,"G",217,"A",,"G",217,"A",,2
134608,"R",322395,"R",1054423,"A",,"G",11918,"A",,"G",11918,"A",,3
134680,"R",63896,"A",,"R",22,"G",1420,"G",1,"G",1420,"G",1,2
134714,"A",,"R",193295,"A",,"G",215,"A",,"G",215,"A",,1
134811,"R",185853,"A",,"R",3180,"G",4130,"G",88,"G",4130,"G",88,2
134875,"R",106117,"R",976352,"A",,"G",3443,"A",,"G",3443,"A",,3
134909,"R",37580,"A",,"A",,"G",835,"A",,"G",835,"A",,2
134945,"R",83450,"A",,"R",7037,"G",2782,"G",293,"R",2817,"R",303,2
135063,"R",19236,"A",,"A",,"G",641,"A",,"G",641,"A",,2
135081,"R",496551,"A",,"R",9935,"G",16552,"G",414,"G",16552,"G",414,2
135124,"R",61389,"A",,"A",,"G",2046,"A",,"R",1578,"A",,2
135142,"A",,"R",266413,"A",,"G",296,"A",,"G",296,"A",,1
135160,"R",59448,"R",317955,"A",,"G",2335,"A",,"G",2335,"A",,3
135179,"A",,"R",688006,"A",,"G",764,"A",,"G",764,"A",,1
135188,"R",94004,"A",,"A",,"G",3133,"A",,"G",3133,"A",,2
135267,"A",,"R",689430,"A",,"G",766,"A",,"G",766,"A",,1
135276,"A",,"R",689323,"A",,"G",766,"A",,"G",766,"A",,1
135294,"A",,"R",651980,"A",,"G",724,"A",,"G",724,"A",,1
135337,"A",,"R",169280,"A",,"G",188,"A",,"G",188,"A",,1
135364,"R",7098,"A",,"R",10551,"G",237,"G",440,"G",237,"G",440,2
135391,"R",283356,"A",,"A",,"G",9445,"A",,"G",9445,"A",,2
135407,"A",,"R",1112873,"A",,"G",1237,"A",,"G",1237,"A",,1
135416,"A",,"R",596728,"A",,"G",663,"A",,"G",663,"A",,1
135434,"A",,"R",438120,"A",,"G",487,"A",,"G",487,"A",,1
135522,"A",,"R",561092,"A",,"G",623,"A",,"G",623,"A",,1
135610,"R",4848,"A",,"R",2030,"G",162,"G",85,"G",162,"G",85,2
135647,"A",,"R",1640005,"A",,"G",1822,"A",,"G",1822,"A",,1
135717,"R",1514295,"R",641562,"A",,"G",51189,"A",,"G",51189,"A",,3
135726,"R",304279,"A",,"R",131370,"G",10143,"G",5474,"G",10143,"G",5474,2
135735,"A",,"R",2277180,"A",,"G",2530,"A",,"G",2530,"A",,1
135771,"A",,"R",584200,"A",,"G",649,"A",,"G",649,"A",,1
135939,"R",17538,"A",,"A",,"G",585,"A",,"G",585,"A",,2
135957,"R",54981,"A",,"A",,"G",1833,"A",,"R",1265,"A",,2
136011,"R",50388,"A",,"A",,"G",1680,"A",,"R",1166,"A",,2
136048,"A",,"R",104125,"A",,"G",116,"A",,"G",116,"A",,1
136066,"R",176572,"A",,"A",,"G",3924,"A",,"G",3924,"A",,2
136075,"R",21375,"A",,"A",,"G",475,"A",,"G",475,"A",,2
136109,"A",,"R",144940,"A",,"G",161,"A",,"G",161,"A",,1
136145,"R",23759,"R",116269,"A",,"G",921,"A",,"G",921,"A",,3
136172,"R",382433,"A",,"R",33538,"G",12748,"G",1397,"G",12748,"G",1397,2
136206,"R",31686,"A",,"A",,"G",704,"A",,"R",736,"A",,2
136215,"R",157058,"A",,"R",545228,"G",5235,"G",22718,"G",5235,"G",22718,2
136233,"R",162947,"R",135510,"A",,"G",5582,"A",,"G",5582,"A",,3
136251,"A",,"R",111840,"A",,"G",124,"A",,"G",124,"A",,1
136288,"R",54506,"A",,"R",1072,"G",1211,"G",30,"R",1358,"R",45,2
136303,"A",,"R",748438,"A",,"G",832,"A",,"G",832,"A",,1
136330,"R",70206,"A",,"R",20531,"G",2340,"G",855,"G",2340,"G",855,2
136358,"R",547740,"R",1022359,"A",,"G",19394,"A",,"G",19394,"A",,3
136400,"R",211038,"R",460864,"A",,"G",7547,"A",,"G",7547,"A",,3
136473,"R",253840,"R",413940,"A",,"G",8921,"A",,"G",8921,"A",,3
136491,"A",,"R",828117,"A",,"G",920,"A",,"G",920,"A",,1
136516,"R",195172,"R",109370,"A",,"G",6627,"A",,"G",6627,"A",,3
136659,"A",,"R",160218,"A",,"G",178,"A",,"G",178,"A",,1
136701,"A",,"A",,"R",836,"A",,"G",35,"A",,"G",35,-2
136738,"A",,"R",2117376,"A",,"G",2353,"A",,"G",2353,"A",,1
136747,"A",,"R",2651040,"A",,"G",2946,"A",,"G",2946,"A",,1
136765,"A",,"R",518000,"A",,"G",576,"A",,"G",576,"A",,1
136774,"R",37188,"A",,"A",,"G",1240,"A",,"R",1264,"A",,2
136783,"A",,"R",58435,"A",,"G",65,"A",,"G",65,"A",,1
136826,"A",,"R",594300,"A",,"G",660,"A",,"G",660,"A",,1
136950,"R",85552,"A",,"R",16947,"G",2852,"G",706,"G",2852,"G",706,2
137023,"A",,"R",527132,"A",,"G",586,"A",,"G",586,"A",,1
137032,"R",312667,"A",,"R",45270,"G",10422,"G",1886,"G",10422,"G",1886,2
137078,"R",628704,"R",104745,"A",,"G",21073,"A",,"G",21073,"A",,3
137087,"A",,"R",732184,"A",,"G",814,"A",,"G",814,"A",,1
137096,"R",350401,"R",286464,"A",,"G",11998,"A",,"G",11998,"A",,3
137120,"A",,"R",704333,"A",,"G",783,"A",,"G",783,"A",,1
137148,"R",1839,"A",,"R",21750,"G",61,"G",906,"G",61,"G",906,2
137209,"R",366179,"R",369861,"A",,"G",12617,"A",,"G",12617,"A",,3
137245,"A",,"R",2680200,"A",,"G",2978,"A",,"G",2978,"A",,1
137272,"R",1694,"A",,"R",363,"G",56,"G",15,"G",56,"G",15,2
137281,"R",134237,"R",119733,"A",,"G",4608,"A",,"G",4608,"A",,3
137315,"R",49480,"R",432515,"A",,"G",2130,"A",,"G",2130,"A",,3
137351,"R",817497,"A",,"R",168550,"G",27250,"G",7023,"G",27250,"G",7023,2
137476,"R",43072,"A",,"R",32612,"G",1436,"G",1359,"G",1436,"G",1359,2
137537,"R",11820,"A",,"A",,"G",394,"A",,"R",394,"A",,2
137546,"R",66355,"A",,"R",40279,"G",2212,"G",1678,"G",2212,"G",1678,2
137564,"R",73071,"A",,"R",5969,"G",2436,"G",249,"G",2436,"G",249,2
137591,"A",,"R",163647,"A",,"G",182,"A",,"G",182,"A",,1
137713,"A",,"R",170037,"A",,"G",189,"A",,"G",189,"A",,1
137759,"R",338023,"R",254270,"A",,"G",11550,"A",,"G",11550,"A",,3
137777,"R",992,"A",,"R",330,"G",33,"G",14,"G",33,"G",14,2
137801,"R",78205,"A",,"R",384,"G",1738,"G",11,"R",1874,"R",16,2
137810,"R",41264,"A",,"R",845,"G",917,"G",23,"R",993,"R",24,2
137847,"R",171867,"A",,"R",14888,"G",5729,"G",620,"G",5729,"G",620,2
137856,"A",,"R",176117,"A",,"G",196,"A",,"G",196,"A",,1
137865,"A",,"R",341762,"A",,"G",380,"A",,"G",380,"A",,1
137892,"R",11574,"R",1347584,"A",,"G",1755,"A",,"G",1755,"A",,3
137953,"R",6750,"A",,"R",150,"G",225,"G",6,"G",225,"G",6,2
137962,"R",5130,"A",,"A",,"G",171,"A",,"G",171,"A",,2
138132,"A",,"R",171920,"A",,"G",191,"A",,"R",191,"A",,1
138187,"R",890459,"R",170695,"A",,"G",29872,"A",,"G",29872,"A",,3
138275,"R",28639,"A",,"R",2248,"G",955,"G",94,"R",955,"R",112,2
138284,"A",,"R",857988,"A",,"G",953,"A",,"G",953,"A",,1
138293,"R",19172,"A",,"R",1305,"G",639,"G",54,"G",639,"G",54,2
138309,"R",214056,"A",,"A",,"G",4757,"A",,"G",4757,"A",,2
138354,"R",238949,"A",,"R",29907,"G",7965,"G",1246,"G",7965,"G",1246,2
138372,"A",,"R",890588,"A",,"G",990,"A",,"G",990,"A",,1
138479,"A",,"R",2764800,"A",,"G",3072,"A",,"G",3072,"A",,1
138488,"A",,"R",555105,"A",,"G",617,"A",,"G",617,"A",,1
138497,"A",,"R",422241,"A",,"G",469,"A",,"G",469,"A",,1
138558,"R",83195,"A",,"A",,"G",2773,"A",,"G",2773,"A",,2
138594,"R",103920,"A",,"A",,"G",3464,"A",,"G",3464,"A",,2
138600,"R",25377,"A",,"R",990,"G",846,"G",41,"G",846,"G",41,2
138655,"R",12400,"A",,"A",,"G",413,"A",,"G",413,"A",,2
138664,"R",2200,"A",,"A",,"G",73,"A",,"G",73,"A",,2
138682,"R",187785,"A",,"A",,"G",4173,"A",,"G",4173,"A",,2
138691,"R",140079,"A",,"A",,"G",4669,"A",,"G",4669,"A",,2
138716,"R",116340,"A",,"R",7423,"G",3878,"G",309,"G",3878,"G",309,2
138761,"R",7250,"A",,"A",,"G",242,"A",,"G",242,"A",,2
138789,"R",173777,"A",,"R",17696,"G",5793,"G",737,"G",5793,"G",737,2
138813,"R",174620,"A",,"A",,"G",3880,"A",,"G",3880,"A",,2
138822,"A",,"R",571090,"A",,"G",635,"A",,"G",635,"A",,1
138840,"R",206141,"A",,"A",,"G",4581,"A",,"G",4581,"A",,2
138868,"R",24951,"A",,"A",,"G",832,"A",,"G",832,"A",,2
138901,"R",71317,"A",,"A",,"G",2377,"A",,"G",2377,"A",,2
138929,"A",,"A",,"R",13948,"A",,"G",581,"A",,"R",496,-2
138938,"A",,"R",180436,"A",,"G",200,"A",,"G",200,"A",,1
138947,"R",96709,"A",,"R",11219,"G",3224,"G",467,"G",3224,"G",467,2
138956,"R",188980,"A",,"A",,"G",4200,"A",,"G",4200,"A",,2
138983,"R",154256,"A",,"R",20120,"G",5142,"G",838,"G",5142,"G",838,2
139010,"R",93174,"A",,"A",,"G",3106,"A",,"G",3106,"A",,2
139074,"R",53432,"A",,"A",,"G",1781,"A",,"G",1781,"A",,2
139092,"A",,"R",183676,"A",,"G",204,"A",,"R",145,"A",,1
139144,"R",53006,"A",,"R",2641,"G",1767,"G",110,"G",1767,"G",110,2
139153,"R",15168,"A",,"R",2814,"G",506,"G",117,"G",506,"G",117,2
139199,"R",48093,"A",,"R",18459,"G",1603,"G",769,"G",1603,"G",769,2
139205,"R",25598,"A",,"A",,"G",853,"A",,"G",853,"A",,2
139214,"R",10045,"A",,"A",,"G",223,"A",,"G",223,"A",,2
139250,"R",70770,"A",,"A",,"G",2359,"A",,"G",2359,"A",,2
139278,"R",263973,"A",,"A",,"G",5866,"A",,"G",5866,"A",,2
139287,"R",3054,"A",,"A",,"G",102,"A",,"G",102,"A",,2
139311,"R",165534,"A",,"R",3128,"G",5518,"G",130,"G",5518,"G",130,2
139348,"A",,"A",,"R",6566,"A",,"G",274,"A",,"G",274,-2
139357,"R",149134,"A",,"A",,"G",3314,"A",,"G",3314,"A",,2
139366,"R",184246,"A",,"R",21418,"G",6142,"G",892,"G",6142,"G",892,2
139384,"R",246275,"A",,"A",,"G",5473,"A",,"G",5473,"A",,2
139393,"R",38764,"A",,"R",495,"G",1292,"G",21,"R",1292,"R",52,2
139463,"R",134643,"A",,"A",,"G",4488,"A",,"G",4488,"A",,2
139506,"A",,"R",296400,"A",,"G",329,"A",,"G",329,"A",,1
139533,"R",146784,"A",,"R",34442,"G",4893,"G",1435,"R",4077,"R",1276,2
139579,"R",483190,"A",,"R",71177,"G",10738,"G",1977,"G",10738,"G",1977,2
139621,"R",69151,"A",,"A",,"G",2305,"A",,"G",2305,"A",,2
139630,"R",20869,"A",,"A",,"G",696,"A",,"G",696,"A",,2
139658,"R",237645,"A",,"R",131231,"G",7922,"G",5468,"G",7922,"G",5468,2
139700,"R",123935,"A",,"A",,"G",4131,"A",,"G",4131,"A",,2
139719,"R",100968,"A",,"R",3467,"G",3366,"G",144,"G",3366,"G",144,2
139746,"R",6580,"A",,"A",,"G",146,"A",,"G",146,"A",,2
139755,"R",405717,"A",,"R",228086,"G",13524,"G",9504,"R",13884,"R",6807,2
139764,"R",70980,"A",,"R",7320,"G",2366,"G",305,"G",2366,"G",305,2
139773,"R",209923,"A",,"A",,"G",6997,"A",,"G",6997,"A",,2
139861,"R",164689,"A",,"R",19619,"G",5490,"G",817,"G",5490,"G",817,2
139904,"R",56632,"A",,"A",,"G",1258,"A",,"G",1258,"A",,2
139931,"R",485977,"A",,"R",44684,"G",16199,"G",1862,"G",16199,"G",1862,2
139940,"R",628575,"A",,"R",222061,"G",20953,"G",9253,"G",20953,"G",9253,2
139959,"R",756961,"A",,"R",238382,"G",25232,"G",9933,"R",25232,"R",7946,2
139968,"R",114416,"A",,"A",,"G",3814,"A",,"G",3814,"A",,2
139986,"R",247691,"A",,"A",,"G",5504,"A",,"G",5504,"A",,2
139995,"R",11820,"A",,"A",,"G",263,"A",,"G",263,"A",,2
140003,"R",23393,"A",,"A",,"G",520,"A",,"R",424,"A",,2
140012,"R",258198,"A",,"A",,"G",5738,"A",,"G",5738,"A",,2
140076,"R",65634,"A",,"A",,"G",1459,"A",,"G",1459,"A",,2
140085,"R",158309,"A",,"A",,"G",3518,"A",,"G",3518,"A",,2
140146,"A",,"A",,"R",4956,"A",,"G",207,"A",,"G",207,-2
140164,"R",560472,"A",,"R",39756,"G",18682,"G",1657,"G",18682,"G",1657,2
140234,"R",26281,"A",,"R",4636,"G",876,"G",193,"G",876,"G",193,2
140243,"R",155008,"A",,"A",,"G",3445,"A",,"G",3445,"A",,2
140252,"R",22569,"A",,"R",76600,"G",502,"G",2128,"G",502,"G",2128,2
140304,"R",282873,"A",,"A",,"G",6286,"A",,"G",6286,"A",,2
140322,"R",157087,"A",,"A",,"G",5236,"A",,"G",5236,"A",,2
140331,"R",392155,"A",,"A",,"G",8715,"A",,"G",8715,"A",,2
140340,"R",22583,"A",,"A",,"G",753,"A",,"G",753,"A",,2
140401,"R",17664,"A",,"R",151892,"G",589,"G",6329,"R",589,"R",1921,2
140447,"R",129455,"A",,"R",93665,"G",4315,"G",3903,"G",4315,"G",3903,2
140483,"R",95615,"A",,"A",,"G",3187,"A",,"G",3187,"A",,2
140553,"R",77652,"A",,"A",,"G",2588,"A",,"G",2588,"A",,2
140562,"A",,"A",,"R",6450,"A",,"G",269,"A",,"G",269,-2
140599,"R",101624,"A",,"A",,"G",2258,"A",,"G",2258,"A",,2
140669,"R",140430,"A",,"R",8599,"G",4681,"G",358,"G",4681,"G",358,2
140678,"R",126412,"A",,"A",,"G",2809,"A",,"R",2809,"A",,2
140696,"R",31519,"A",,"R",1776,"G",1051,"G",74,"G",1051,"G",74,2
140711,"A",,"R",69542,"A",,"G",77,"A",,"G",77,"A",,1
140720,"R",27397,"A",,"A",,"G",913,"A",,"G",913,"A",,2
140818,"R",37027,"A",,"R",33790,"G",1234,"G",1408,"G",1234,"G",1408,2
140827,"R",5222,"A",,"A",,"G",116,"A",,"G",116,"A",,2
140872,"R",32458,"A",,"R",1057,"G",1082,"G",44,"G",1082,"G",44,2
140942,"R",211160,"A",,"A",,"G",4692,"A",,"G",4692,"A",,2
140951,"R",346342,"A",,"R",64150,"G",7696,"G",1782,"G",7696,"G",1782,2
140960,"R",106442,"A",,"R",2805,"G",3548,"G",117,"G",3548,"G",117,2
140988,"R",38873,"A",,"A",,"G",1296,"A",,"G",1296,"A",,2
140997,"R",53158,"A",,"A",,"G",1772,"A",,"G",1772,"A",,2
141006,"R",115488,"A",,"A",,"G",2566,"A",,"G",2566,"A",,2
141015,"R",11797,"A",,"A",,"G",262,"A",,"G",262,"A",,2
141060,"R",73729,"A",,"A",,"G",2458,"A",,"G",2458,"A",,2
141097,"R",125258,"A",,"R",9625,"G",4175,"G",401,"G",4175,"G",401,2
141158,"R",62621,"A",,"A",,"G",1392,"A",,"G",1392,"A",,2
141167,"R",23973,"A",,"R",3913,"G",799,"G",163,"G",799,"G",163,2
141185,"R",24015,"A",,"A",,"G",801,"A",,"G",801,"A",,2
141237,"R",13019,"A",,"A",,"G",434,"A",,"G",434,"A",,2
141255,"R",217221,"A",,"A",,"G",4827,"A",,"G",4827,"A",,2
141264,"R",293272,"A",,"R",36638,"G",9776,"G",1527,"G",9776,"G",1527,2
141307,"R",25480,"A",,"A",,"G",849,"A",,"G",849,"A",,2
141325,"R",14257,"A",,"R",1445,"G",475,"G",60,"G",475,"G",60,2
141334,"R",273990,"A",,"R",29172,"G",9133,"G",1216,"G",9133,"G",1216,2
141361,"R",21286,"A",,"A",,"G",710,"A",,"G",710,"A",,2
141468,"R",73185,"A",,"A",,"G",1626,"A",,"G",1626,"A",,2
141486,"R",52477,"A",,"R",15150,"G",1749,"G",631,"R",1235,"R",631,2
141565,"R",92153,"A",,"R",11109,"G",3072,"G",463,"G",3072,"G",463,2
141574,"R",396969,"A",,"R",97515,"G",13232,"G",4063,"G",13232,"G",4063,2
141608,"A",,"R",123277,"A",,"G",137,"A",,"G",137,"A",,1
141644,"R",156181,"A",,"R",21219,"G",5206,"G",884,"G",5206,"G",884,2
141680,"R",76345,"A",,"A",,"G",2545,"A",,"G",2545,"A",,2
141796,"R",160520,"A",,"A",,"G",5351,"A",,"G",5351,"A",,2
141802,"R",22898,"A",,"A",,"G",763,"A",,"G",763,"A",,2
141811,"R",131718,"A",,"A",,"G",4391,"A",,"G",4391,"A",,2
141839,"R",74242,"A",,"A",,"G",2475,"A",,"G",2475,"A",,2
141848,"R",7854,"A",,"A",,"G",262,"A",,"G",262,"A",,2
141936,"A",,"A",,"R",1828,"A",,"G",76,"A",,"R",48,-2
141945,"R",1386,"R",152100,"A",,"G",215,"A",,"G",215,"A",,3
141981,"R",22964,"A",,"A",,"G",765,"A",,"G",765,"A",,2
141990,"R",38594,"A",,"A",,"G",1286,"A",,"G",1286,"A",,2
142054,"R",32651,"A",,"A",,"G",1088,"A",,"G",1088,"A",,2
142090,"R",4674,"A",,"A",,"G",156,"A",,"G",156,"A",,2
142115,"R",434786,"A",,"R",40609,"G",14493,"G",1692,"R",14493,"R",1692,2
142179,"R",19505,"A",,"A",,"G",650,"A",,"G",650,"A",,2
142276,"R",267591,"A",,"R",45105,"G",8920,"G",1879,"G",8920,"G",1879,2
142285,"R",278398,"A",,"R",47789,"G",9280,"G",1991,"G",9280,"G",1991,2
142294,"R",30435,"A",,"R",411,"G",1015,"G",17,"G",1015,"G",17,2
142328,"R",89717,"A",,"A",,"G",2991,"A",,"G",2991,"A",,2
142337,"R",24617,"A",,"A",,"G",547,"A",,"G",547,"A",,2
142407,"A",,"R",49725,"A",,"G",55,"A",,"G",55,"A",,1
142416,"A",,"R",30000,"A",,"G",33,"A",,"G",33,"A",,1
142443,"R",109460,"A",,"A",,"G",3649,"A",,"R",3649,"A",,2
142461,"R",38967,"A",,"R",11148,"G",1299,"G",465,"G",1299,"G",465,2
142489,"A",,"R",104400,"A",,"G",116,"A",,"G",116,"A",,1
142522,"R",526291,"A",,"A",,"G",17543,"A",,"G",17543,"A",,2
142559,"R",156427,"A",,"A",,"G",5214,"A",,"G",5214,"A",,2
142832,"A",,"A",,"R",15839,"A",,"G",660,"A",,"G",660,-2
142869,"A",,"R",57720,"A",,"G",64,"A",,"G",64,"A",,1
142878,"A",,"R",47960,"A",,"G",53,"A",,"G",53,"A",,1
142887,"R",11687,"A",,"A",,"G",390,"A",,"G",390,"A",,2
143048,"R",70636,"A",,"R",19310,"G",2355,"G",805,"G",2355,"G",805,2
143075,"R",21770,"A",,"A",,"G",726,"A",,"R",622,"A",,2
143084,"R",75057,"A",,"A",,"G",1668,"A",,"R",2455,"A",,2
143118,"R",73185,"A",,"R",47150,"G",2440,"G",1965,"G",2440,"G",1965,2
143181,"A",,"R",64800,"A",,"G",72,"A",,"G",72,"A",,1
143215,"R",301271,"A",,"A",,"G",10042,"A",,"G",10042,"A",,2
143233,"A",,"A",,"R",1183,"A",,"G",49,"A",,"R",44,-2
143279,"R",157321,"A",,"A",,"G",5244,"A",,"G",5244,"A",,2
143288,"R",17428,"A",,"A",,"G",581,"A",,"G",581,"A",,2
143297,"R",5408,"A",,"R",126,"G",180,"G",5,"G",180,"G",5,2
143303,"R",592,"A",,"A",,"G",20,"A",,"G",20,"A",,2
143358,"R",147717,"A",,"R",14534,"G",4924,"G",606,"G",4924,"G",606,2
143376,"A",,"R",213880,"A",,"G",238,"A",,"G",238,"A",,1
143464,"A",,"R",124153,"A",,"G",138,"A",,"G",138,"A",,1
143473,"A",,"R",111628,"A",,"G",124,"A",,"G",124,"A",,1
143482,"A",,"R",154387,"A",,"G",172,"A",,"G",172,"A",,1
143491,"A",,"R",196880,"A",,"G",219,"A",,"G",219,"A",,1
143516,"A",,"R",178112,"A",,"G",198,"A",,"G",198,"A",,1
143534,"A",,"R",132567,"A",,"G",147,"A",,"G",147,"A",,1
143543,"A",,"R",191474,"A",,"G",213,"A",,"R",125,"A",,1
143552,"A",,"R",123552,"A",,"G",137,"A",,"R",132,"A",,1
143613,"R",58578,"A",,"A",,"G",1953,"A",,"G",1953,"A",,2
143659,"A",,"A",,"R",5957,"A",,"G",248,"A",,"G",248,-2
143695,"A",,"R",58500,"A",,"G",65,"A",,"G",65,"A",,1
143853,"A",,"A",,"R",109321,"A",,"G",3037,"A",,"G",3037,-2
143978,"A",,"A",,"R",53040,"A",,"G",2210,"A",,"G",2210,-2
144005,"R",129612,"A",,"R",31929,"G",4320,"G",1330,"G",4320,"G",1330,2
144014,"A",,"A",,"R",3127,"A",,"G",130,"A",,"G",130,-2
144050,"R",179155,"A",,"R",231540,"G",3981,"G",6432,"R",4800,"R",8161,2
144157,"R",156588,"A",,"A",,"G",5220,"A",,"G",5220,"A",,2
144166,"R",195590,"A",,"A",,"G",6520,"A",,"G",6520,"A",,2
144175,"R",111035,"A",,"A",,"G",3701,"A",,"G",3701,"A",,2
144184,"R",285701,"A",,"A",,"G",9523,"A",,"G",9523,"A",,2
144193,"R",236648,"A",,"A",,"G",7888,"A",,"G",7888,"A",,2
144209,"R",197319,"A",,"A",,"G",6577,"A",,"G",6577,"A",,2
144218,"R",260491,"A",,"A",,"G",8683,"A",,"G",8683,"A",,2
144281,"R",320036,"A",,"R",9123,"G",10668,"G",380,"G",10668,"G",380,2
144351,"R",35081,"A",,"R",68892,"G",1169,"G",2871,"G",1169,"G",2871,2
144467,"R",56531,"A",,"A",,"G",1884,"A",,"G",1884,"A",,2
144485,"R",56070,"A",,"A",,"G",1869,"A",,"G",1869,"A",,2
144564,"R",78132,"A",,"A",,"G",2604,"A",,"G",2604,"A",,2
144573,"A",,"R",74700,"A",,"G",83,"A",,"G",83,"A",,1
144616,"A",,"R",27100,"A",,"G",30,"A",,"R",35,"A",,1
144740,"R",695758,"A",,"R",212583,"G",15461,"G",5905,"R",15461,"R",6312,2
144759,"R",741510,"A",,"R",153939,"G",24717,"G",6414,"R",20598,"R",5701,2
144795,"A",,"R",251000,"A",,"G",279,"A",,"R",279,"A",,1
144865,"R",592376,"A",,"A",,"G",19746,"A",,"G",19746,"A",,2
144883,"R",45443,"A",,"A",,"G",1010,"A",,"G",1010,"A",,2
144892,"R",287206,"A",,"R",35297,"G",9574,"G",1471,"G",9574,"G",1471,2
144944,"R",246407,"A",,"A",,"G",8214,"A",,"G",8214,"A",,2
144962,"R",99417,"A",,"R",4279,"G",3314,"G",178,"G",3314,"G",178,2
144971,"R",21646,"A",,"A",,"G",722,"A",,"G",722,"A",,2
145099,"A",,"R",99932,"A",,"G",111,"A",,"G",111,"A",,1
145239,"R",17790,"A",,"A",,"G",593,"A",,"G",593,"A",,2
145275,"A",,"A",,"R",5624,"A",,"G",234,"A",,"R",275,-2
145309,"R",2345,"A",,"A",,"G",78,"A",,"G",78,"A",,2
145336,"R",66277,"A",,"R",53862,"G",2209,"G",2244,"G",2209,"G",2244,2
145354,"R",1701,"A",,"A",,"G",57,"A",,"G",57,"A",,2
145372,"R",41965,"A",,"R",5121,"G",1399,"G",213,"G",1399,"G",213,2
145406,"A",,"R",244252,"A",,"G",271,"A",,"G",271,"A",,1
145424,"A",,"R",92998,"A",,"G",103,"A",,"G",103,"A",,1
145433,"A",,"R",96052,"A",,"G",107,"A",,"G",107,"A",,1
145460,"R",32010,"A",,"R",144,"G",1067,"G",6,"G",1067,"G",6,2
145497,"R",12258,"A",,"R",480,"G",409,"G",20,"G",409,"G",20,2
145521,"R",49856,"A",,"A",,"G",1662,"A",,"R",1662,"A",,2
145558,"A",,"A",,"R",81170,"A",,"G",2255,"A",,"G",2255,-2
