UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
107992,"R",40866,"A",,"A",,"G",1362,"A",,"G",1362,"A",,2
108065,"A",,"R",18816,"A",,"G",21,"A",,"R",21,"A",,1
108092,"R",193119,"A",,"A",,"G",6437,"A",,"G",6437,"A",,2
108199,"A",,"R",9796527,"A",,"G",10885,"A",,"G",10885,"A",,1
108232,"R",268113,"A",,"R",100800,"G",8937,"G",4200,"G",8937,"G",4200,2
108250,"R",32380,"A",,"A",,"G",720,"A",,"G",720,"A",,2
108269,"A",,"A",,"R",4295,"A",,"G",179,"A",,"G",179,-2
108348,"R",3208,"A",,"A",,"G",107,"A",,"G",107,"A",,2
108649,"A",,"R",188370,"A",,"G",209,"A",,"G",209,"A",,1
108667,"R",113677,"A",,"A",,"G",3789,"A",,"G",3789,"A",,2
108807,"R",219692,"A",,"A",,"G",7323,"A",,"G",7323,"A",,2
108852,"R",7151,"A",,"A",,"G",238,"A",,"G",238,"A",,2
108861,"A",,"A",,"R",1490,"A",,"G",62,"A",,"G",62,-2
108870,"A",,"A",,"R",8982,"A",,"G",374,"A",,"R",356,-2
108977,"A",,"R",48525,"A",,"G",54,"A",,"G",54,"A",,1
109040,"A",,"R",1563862,"A",,"G",1738,"A",,"G",1738,"A",,1
109086,"R",377,"A",,"R",1319,"G",13,"G",55,"G",13,"G",55,2
109208,"R",559462,"A",,"A",,"G",18649,"A",,"G",18649,"A",,2
109332,"R",14441,"A",,"A",,"G",481,"A",,"R",307,"A",,2
109350,"A",,"R",6196200,"A",,"G",6885,"A",,"G",6885,"A",,1
109651,"R",59442,"A",,"R",5926,"G",1981,"G",247,"G",1981,"G",247,2
109721,"R",17520,"A",,"A",,"G",584,"A",,"G",584,"A",,2
109730,"R",4250,"A",,"A",,"G",142,"A",,"G",142,"A",,2
109785,"R",174359,"A",,"R",93065,"G",5812,"G",3878,"G",5812,"G",3878,2
109819,"R",355239,"A",,"A",,"G",11841,"A",,"G",11841,"A",,2
109891,"A",,"R",21978,"A",,"G",24,"A",,"G",24,"A",,1
109907,"R",97140,"A",,"A",,"G",3238,"A",,"R",3240,"A",,2
109934,"A",,"R",233112,"A",,"G",259,"A",,"G",259,"A",,1
110060,"R",6322,"A",,"R",2224,"G",211,"G",93,"G",211,"G",93,2
110097,"R",128214,"A",,"R",28025,"G",4274,"G",1168,"G",4274,"G",1168,2
110185,"R",35446,"A",,"R",1316,"G",1182,"G",55,"G",1182,"G",55,2
110194,"R",5014,"A",,"A",,"G",167,"A",,"G",167,"A",,2
110219,"R",55260,"A",,"A",,"G",1228,"A",,"G",1228,"A",,2
110246,"R",293397,"A",,"A",,"G",9780,"A",,"G",9780,"A",,2
110307,"A",,"A",,"R",7386,"A",,"G",308,"A",,"G",308,-2
110316,"R",3597,"A",,"R",29697,"G",120,"G",1237,"G",120,"G",1237,2
110334,"R",248244,"A",,"A",,"G",8275,"A",,"G",8275,"A",,2
110361,"R",112834,"A",,"R",18797,"G",3761,"G",783,"G",3761,"G",783,2
110370,"R",40983,"A",,"R",10927,"G",1366,"G",455,"G",1366,"G",455,2
110398,"A",,"A",,"R",36654,"A",,"G",1527,"A",,"G",1527,-2
110404,"R",43530,"A",,"R",44543,"G",967,"G",1237,"G",967,"G",1237,2
110413,"R",75068,"A",,"R",27095,"G",2502,"G",1129,"G",2502,"G",1129,2
110422,"R",733754,"A",,"R",25746,"G",16306,"G",715,"G",16306,"G",715,2
110468,"R",4142,"A",,"R",84579,"G",138,"G",3524,"G",138,"G",3524,2
110486,"R",288336,"A",,"R",25889,"G",6407,"G",719,"G",6407,"G",719,2
110495,"R",178506,"A",,"R",19940,"G",5950,"G",831,"G",5950,"G",831,2
110510,"R",565549,"A",,"R",45540,"G",12568,"G",1265,"G",12568,"G",1265,2
110529,"R",737480,"A",,"R",30104,"G",16388,"G",836,"G",16388,"G",836,2
110538,"R",419834,"A",,"R",15133,"G",13994,"G",631,"G",13994,"G",631,2
110547,"R",255615,"A",,"R",34424,"G",8521,"G",1434,"G",8521,"G",1434,2
110556,"R",487707,"A",,"R",38718,"G",16257,"G",1613,"G",16257,"G",1613,2
110565,"R",757949,"A",,"R",55107,"G",25265,"G",2296,"G",25265,"G",2296,2
110574,"R",419541,"A",,"R",70593,"G",9323,"G",1961,"G",9323,"G",1961,2
110583,"R",735419,"A",,"R",64215,"G",24514,"G",2676,"G",24514,"G",2676,2
110592,"R",623332,"A",,"R",64062,"G",13852,"G",1780,"G",13852,"G",1780,2
110608,"R",714075,"A",,"R",74205,"G",23803,"G",3092,"G",23803,"G",3092,2
110617,"R",596669,"A",,"R",46076,"G",19889,"G",1920,"G",19889,"G",1920,2
110635,"R",819202,"A",,"R",265105,"G",27307,"G",11046,"G",27307,"G",11046,2
110644,"R",1124595,"A",,"R",238368,"G",24991,"G",6621,"G",24991,"G",6621,2
110653,"R",1049282,"A",,"R",195645,"G",23317,"G",5435,"G",23317,"G",5435,2
110662,"R",1195248,"A",,"R",447234,"G",26561,"G",12423,"G",26561,"G",12423,2
110671,"R",810658,"A",,"R",94560,"G",18015,"G",2627,"G",18015,"G",2627,2
110680,"R",1111925,"A",,"R",219764,"G",24709,"G",6105,"G",24709,"G",6105,2
110699,"A",,"A",,"R",105876,"A",,"G",2941,"A",,"G",2941,-2
110705,"R",903144,"A",,"R",121764,"G",20070,"G",3382,"G",20070,"G",3382,2
110714,"R",719675,"A",,"R",59400,"G",15993,"G",1650,"G",15993,"G",1650,2
110778,"A",,"A",,"R",13526,"A",,"G",376,"A",,"G",376,-2
110875,"A",,"R",126871,"A",,"G",141,"A",,"G",141,"A",,1
110918,"R",612,"A",,"A",,"G",20,"A",,"G",20,"A",,2
110945,"R",66720,"A",,"A",,"G",2224,"A",,"G",2224,"A",,2
111009,"R",38528,"A",,"A",,"G",1284,"A",,"G",1284,"A",,2
111054,"A",,"R",290665,"A",,"G",323,"A",,"G",323,"A",,1
111081,"R",27570,"A",,"R",13728,"G",919,"G",572,"G",919,"G",572,2
111188,"R",31986,"A",,"A",,"G",1066,"A",,"G",1066,"A",,2
111391,"A",,"A",,"R",29875,"A",,"G",1245,"A",,"G",1245,-2
111434,"R",99849,"A",,"A",,"G",3328,"A",,"G",3328,"A",,2
111461,"R",345763,"A",,"A",,"G",11525,"A",,"G",11525,"A",,2
111513,"A",,"R",424125,"A",,"G",471,"A",,"G",471,"A",,1
111638,"R",10639,"R",393156,"A",,"G",791,"A",,"G",791,"A",,3
111708,"A",,"R",308994,"A",,"G",343,"A",,"G",343,"A",,1
111717,"A",,"R",835771,"A",,"G",929,"A",,"G",929,"A",,1
111726,"A",,"R",344657,"A",,"G",383,"A",,"G",383,"A",,1
111744,"A",,"R",268115,"A",,"G",298,"A",,"G",298,"A",,1
111762,"A",,"R",177023,"A",,"G",197,"A",,"G",197,"A",,1
111771,"A",,"R",242964,"A",,"G",270,"A",,"G",270,"A",,1
111799,"A",,"R",117187,"A",,"G",130,"A",,"G",130,"A",,1
111887,"R",414148,"A",,"A",,"G",13805,"A",,"G",13805,"A",,2
111896,"R",94139,"A",,"A",,"G",3138,"A",,"G",3138,"A",,2
111920,"R",255377,"A",,"A",,"G",8513,"A",,"G",8513,"A",,2
111939,"R",359037,"A",,"A",,"G",11968,"A",,"G",11968,"A",,2
111948,"R",155490,"A",,"R",53545,"G",5183,"G",2231,"G",5183,"G",2231,2
111966,"R",3910,"A",,"R",3966,"G",130,"G",165,"G",130,"G",165,2
112075,"R",51476,"A",,"R",28091,"G",1716,"G",1170,"R",1738,"R",1539,2
112084,"R",14644,"A",,"R",600,"G",488,"G",25,"G",488,"G",25,2
112127,"A",,"A",,"R",1479,"A",,"G",62,"A",,"G",62,-2
112172,"R",264745,"A",,"A",,"G",8825,"A",,"G",8825,"A",,2
112190,"R",560934,"A",,"A",,"G",18698,"A",,"G",18698,"A",,2
112251,"A",,"A",,"R",25684,"A",,"G",1070,"A",,"R",1300,-2
112260,"R",37179,"A",,"R",504,"G",1239,"G",21,"G",1239,"G",21,2
112288,"A",,"R",437150,"A",,"G",486,"A",,"G",486,"A",,1
112312,"R",2739,"A",,"R",11576,"G",91,"G",482,"G",91,"G",482,2
112367,"A",,"R",575400,"A",,"G",639,"A",,"G",639,"A",,1
112385,"R",149444,"A",,"A",,"G",4981,"A",,"G",4981,"A",,2
112394,"R",5785,"A",,"A",,"G",193,"A",,"G",193,"A",,2
112446,"R",34340,"A",,"R",5580,"G",763,"G",155,"G",763,"G",155,2
112455,"A",,"R",55332,"A",,"G",61,"A",,"G",61,"A",,1
112525,"A",,"A",,"R",73600,"A",,"G",3067,"A",,"R",2884,-2
112561,"R",54558,"A",,"A",,"G",1819,"A",,"G",1819,"A",,2
112570,"R",14488,"A",,"A",,"G",322,"A",,"G",322,"A",,2
112686,"R",156901,"A",,"A",,"G",5230,"A",,"G",5230,"A",,2
112783,"A",,"R",481675,"A",,"G",535,"A",,"G",535,"A",,1
112826,"R",147243,"A",,"A",,"G",4908,"A",,"G",4908,"A",,2
113096,"R",260030,"A",,"A",,"G",8668,"A",,"G",8668,"A",,2
113111,"R",114835,"A",,"A",,"G",3828,"A",,"G",3828,"A",,2
113193,"R",213288,"A",,"A",,"G",7110,"A",,"G",7110,"A",,2
113218,"R",146627,"A",,"A",,"G",4888,"A",,"G",4888,"A",,2
113227,"A",,"R",293106,"A",,"G",326,"A",,"G",326,"A",,1
113236,"R",286712,"A",,"A",,"G",9557,"A",,"G",9557,"A",,2
113333,"R",763028,"A",,"A",,"G",16956,"A",,"G",16956,"A",,2
113397,"A",,"R",828110,"A",,"G",920,"A",,"G",920,"A",,1
113449,"A",,"R",262253,"A",,"G",291,"A",,"G",291,"A",,1
113537,"R",1518,"A",,"R",598,"G",51,"G",25,"G",51,"G",25,2
113573,"R",182950,"A",,"A",,"G",6098,"A",,"G",6098,"A",,2
113582,"R",9735,"A",,"A",,"G",325,"A",,"G",325,"A",,2
113607,"R",339694,"A",,"A",,"G",11323,"A",,"R",9436,"A",,2
113634,"R",394926,"A",,"A",,"G",13164,"A",,"G",13164,"A",,2
113698,"R",43558,"A",,"R",12909,"G",1452,"G",538,"G",1452,"G",538,2
113704,"A",,"A",,"R",1591,"A",,"G",66,"A",,"G",66,-2
113856,"R",552265,"A",,"A",,"G",18409,"A",,"R",17421,"A",,2
113908,"A",,"R",1226043,"A",,"G",1362,"A",,"G",1362,"A",,1
113953,"A",,"R",3521225,"A",,"G",3912,"A",,"G",3912,"A",,1
113980,"R",450728,"A",,"A",,"G",15024,"A",,"G",15024,"A",,2
114044,"R",3024,"A",,"A",,"G",101,"A",,"G",101,"A",,2
114062,"A",,"R",199041,"A",,"G",221,"A",,"G",221,"A",,1
114071,"A",,"R",682781,"A",,"G",759,"A",,"G",759,"A",,1
114080,"A",,"R",624053,"A",,"G",693,"A",,"G",693,"A",,1
114114,"A",,"A",,"R",2800,"A",,"G",78,"A",,"G",78,-2
114123,"A",,"R",768300,"A",,"G",854,"A",,"G",854,"A",,1
114266,"R",182985,"A",,"A",,"G",6100,"A",,"G",6100,"A",,2
114354,"R",181162,"A",,"A",,"G",4026,"A",,"G",4026,"A",,2
114372,"R",5332,"A",,"A",,"G",118,"A",,"G",118,"A",,2
114390,"R",38550,"A",,"A",,"G",857,"A",,"G",857,"A",,2
114415,"R",15201,"A",,"A",,"G",338,"A",,"G",338,"A",,2
114433,"R",32755,"A",,"A",,"G",1092,"A",,"G",1092,"A",,2
114460,"R",120,"R",510487,"A",,"G",571,"A",,"G",571,"A",,3
114549,"A",,"A",,"R",33345,"A",,"G",1389,"A",,"R",1198,-2
114585,"A",,"A",,"R",14055,"A",,"G",586,"A",,"R",452,-2
114628,"A",,"R",218201,"A",,"G",242,"A",,"G",242,"A",,1
