unitid,efalevel,line,section,lstudy,"xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16,"xefrac17",efrace17,"xefrac18",efrace18,"xefrac19",efrace19,"xefrac20",efrace20,"xefrac21",efrace21,"xefrac22",efrace22,"xefrac23",efrace23,"xefrac24",efrace24
154350,3,99,3,2,"R",25,"R",10,"R",7,"R",9,"R",1,"R",2,"R",13,"R",7,"R",13,"R",9,"R",693,"R",1046,"R",17,"R",12,"R",769,"R",1095,"R",35,"R",16,"R",3,"R",20,"R",22,"R",1739,"R",29,"R",1864
154350,4,99,3,2,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",1,"R",2,"R",4,"R",3,"Z",0,"R",166,"R",223,"R",4,"R",2,"R",180,"R",233,"R",4,"R",4,"R",1,"R",6,"R",3,"R",389,"R",6,"R",413
154350,5,99,3,2,"R",22,"R",9,"R",5,"R",7,"R",1,"R",1,"R",11,"R",3,"R",10,"R",9,"R",527,"R",823,"R",13,"R",10,"R",589,"R",862,"R",31,"R",12,"R",2,"R",14,"R",19,"R",1350,"R",23,"R",1451
154350,11,99,3,2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",8,"R",21,"R",19,"R",22,"R",29,"R",44,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",29,"R",41,"R",73
154350,12,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
154350,21,14,1,4,"R",25,"R",10,"R",4,"R",5,"R",0,"R",2,"R",6,"R",5,"R",7,"R",6,"R",569,"R",790,"R",4,"R",3,"R",615,"R",821,"R",35,"R",9,"R",2,"R",11,"R",13,"R",1359,"R",7,"R",1436
154350,22,8,1,1,"R",25,"R",10,"R",4,"R",5,"R",0,"R",2,"R",6,"R",5,"R",7,"R",6,"R",569,"R",790,"R",4,"R",3,"R",615,"R",821,"R",35,"R",9,"R",2,"R",11,"R",13,"R",1359,"R",7,"R",1436
154350,23,6,1,1,"R",25,"R",10,"R",4,"R",5,"R",0,"R",2,"R",6,"R",5,"R",7,"R",6,"R",569,"R",790,"R",4,"R",3,"R",615,"R",821,"R",35,"R",9,"R",2,"R",11,"R",13,"R",1359,"R",7,"R",1436
154350,24,1,1,1,"R",3,"R",1,"R",2,"R",2,"R",0,"R",1,"R",2,"R",4,"R",3,"R",0,"R",166,"R",223,"R",4,"R",2,"R",180,"R",233,"R",4,"R",4,"R",1,"R",6,"R",3,"R",389,"R",6,"R",413
154350,25,3,1,1,"R",22,"R",9,"R",2,"R",3,"R",0,"R",1,"R",4,"R",1,"R",4,"R",6,"R",403,"R",567,"R",0,"R",1,"R",435,"R",588,"R",31,"R",5,"R",1,"R",5,"R",10,"R",970,"R",1,"R",1023
154350,41,28,2,4,"R",1,"R",0,"R",3,"R",4,"R",1,"R",0,"R",7,"R",2,"R",7,"R",4,"R",132,"R",278,"R",32,"R",31,"R",183,"R",319,"R",1,"R",7,"R",1,"R",9,"R",11,"R",410,"R",63,"R",502
154350,42,22,2,1,"R",1,"R",0,"R",3,"R",4,"R",1,"R",0,"R",7,"R",2,"R",7,"R",4,"R",132,"R",277,"R",32,"R",31,"R",183,"R",318,"R",1,"R",7,"R",1,"R",9,"R",11,"R",409,"R",63,"R",501
154350,43,20,2,1,"R",0,"R",0,"R",3,"R",4,"R",1,"R",0,"R",7,"R",2,"R",6,"R",3,"R",124,"R",256,"R",13,"R",9,"R",154,"R",274,"R",0,"R",7,"R",1,"R",9,"R",9,"R",380,"R",22,"R",428
154350,45,17,2,1,"R",0,"R",0,"R",3,"R",4,"R",1,"R",0,"R",7,"R",2,"R",6,"R",3,"R",124,"R",256,"R",13,"R",9,"R",154,"R",274,"R",0,"R",7,"R",1,"R",9,"R",9,"R",380,"R",22,"R",428
154350,51,21,2,1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",8,"R",21,"R",19,"R",22,"R",29,"R",44,"R",1,"R",0,"R",0,"R",0,"R",2,"R",29,"R",41,"R",73
154350,52,25,2,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
154378,1,29,3,4,"R",1,"R",3,"R",38,"R",65,"R",5,"R",8,"R",13,"R",23,"R",45,"R",43,"R",1122,"R",1755,"R",23,"R",18,"R",1247,"R",1915,"R",4,"R",103,"R",13,"R",36,"R",88,"R",2877,"R",41,"R",3162
154378,2,99,3,2,"R",1,"R",3,"R",38,"R",65,"R",5,"R",8,"R",13,"R",23,"R",45,"R",43,"R",1122,"R",1755,"R",23,"R",18,"R",1247,"R",1915,"R",4,"R",103,"R",13,"R",36,"R",88,"R",2877,"R",41,"R",3162
154378,3,99,3,2,"R",1,"R",3,"R",38,"R",63,"R",5,"R",8,"R",12,"R",23,"R",43,"R",43,"R",1086,"R",1669,"R",21,"R",15,"R",1206,"R",1824,"R",4,"R",101,"R",13,"R",35,"R",86,"R",2755,"R",36,"R",3030
154378,4,99,3,2,"Z",0,"Z",0,"R",14,"R",18,"R",4,"R",1,"R",7,"R",7,"R",21,"R",12,"R",426,"R",471,"R",14,"R",11,"R",486,"R",520,"Z",0,"R",32,"R",5,"R",14,"R",33,"R",897,"R",25,"R",1006
154378,5,99,3,2,"R",1,"R",3,"R",24,"R",45,"R",1,"R",7,"R",5,"R",16,"R",22,"R",31,"R",660,"R",1198,"R",7,"R",4,"R",720,"R",1304,"R",4,"R",69,"R",8,"R",21,"R",53,"R",1858,"R",11,"R",2024
154378,11,99,3,2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",36,"R",86,"R",2,"R",3,"R",41,"R",91,"Z",0,"R",2,"Z",0,"R",1,"R",2,"R",122,"R",5,"R",132
154378,21,14,1,4,"R",0,"R",0,"R",31,"R",34,"R",5,"R",4,"R",9,"R",14,"R",31,"R",31,"R",764,"R",1054,"R",20,"R",9,"R",860,"R",1146,"R",0,"R",65,"R",9,"R",23,"R",62,"R",1818,"R",29,"R",2006
154378,22,8,1,1,"R",0,"R",0,"R",31,"R",34,"R",5,"R",4,"R",9,"R",14,"R",31,"R",31,"R",764,"R",1054,"R",20,"R",9,"R",860,"R",1146,"R",0,"R",65,"R",9,"R",23,"R",62,"R",1818,"R",29,"R",2006
154378,23,6,1,1,"R",0,"R",0,"R",31,"R",33,"R",5,"R",4,"R",8,"R",14,"R",29,"R",31,"R",752,"R",1040,"R",18,"R",9,"R",843,"R",1131,"R",0,"R",64,"R",9,"R",22,"R",60,"R",1792,"R",27,"R",1974
154378,24,1,1,1,"R",0,"R",0,"R",10,"R",12,"R",4,"R",0,"R",5,"R",4,"R",15,"R",9,"R",277,"R",305,"R",13,"R",8,"R",324,"R",338,"R",0,"R",22,"R",4,"R",9,"R",24,"R",582,"R",21,"R",662
154378,25,3,1,1,"R",0,"R",0,"R",21,"R",21,"R",1,"R",4,"R",3,"R",10,"R",14,"R",22,"R",475,"R",735,"R",5,"R",1,"R",519,"R",793,"R",0,"R",42,"R",5,"R",13,"R",36,"R",1210,"R",6,"R",1312
154378,31,7,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",12,"R",14,"R",2,"R",0,"R",17,"R",15,"R",0,"R",1,"R",0,"R",1,"R",2,"R",26,"R",2,"R",32
154378,41,28,2,4,"R",1,"R",3,"R",7,"R",31,"R",0,"R",4,"R",4,"R",9,"R",14,"R",12,"R",358,"R",701,"R",3,"R",9,"R",387,"R",769,"R",4,"R",38,"R",4,"R",13,"R",26,"R",1059,"R",12,"R",1156
154378,42,22,2,1,"R",1,"R",3,"R",7,"R",31,"R",0,"R",4,"R",4,"R",9,"R",14,"R",12,"R",358,"R",701,"R",3,"R",9,"R",387,"R",769,"R",4,"R",38,"R",4,"R",13,"R",26,"R",1059,"R",12,"R",1156
154378,43,20,2,1,"R",1,"R",3,"R",7,"R",30,"R",0,"R",4,"R",4,"R",9,"R",14,"R",12,"R",334,"R",629,"R",3,"R",6,"R",363,"R",693,"R",4,"R",37,"R",4,"R",13,"R",26,"R",963,"R",9,"R",1056
154378,44,15,2,1,"R",0,"R",0,"R",4,"R",6,"R",0,"R",1,"R",2,"R",3,"R",6,"R",3,"R",149,"R",166,"R",1,"R",3,"R",162,"R",182,"R",0,"R",10,"R",1,"R",5,"R",9,"R",315,"R",4,"R",344
154378,45,17,2,1,"R",1,"R",3,"R",3,"R",24,"R",0,"R",3,"R",2,"R",6,"R",8,"R",9,"R",185,"R",463,"R",2,"R",3,"R",201,"R",511,"R",4,"R",27,"R",3,"R",8,"R",17,"R",648,"R",5,"R",712
154378,51,21,2,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24,"R",72,"R",0,"R",3,"R",24,"R",76,"R",0,"R",1,"R",0,"R",0,"R",0,"R",96,"R",3,"R",100
154396,1,29,3,4,"R",6,"R",1,"R",19,"R",8,"R",1,"R",0,"R",4,"R",0,"R",4,"R",9,"R",563,"R",739,"R",0,"R",0,"R",597,"R",757,"R",7,"R",27,"R",1,"R",4,"R",13,"R",1302,"R",0,"R",1354
154396,2,99,3,2,"R",6,"R",1,"R",19,"R",8,"R",1,"Z",0,"R",4,"Z",0,"R",4,"R",9,"R",563,"R",739,"Z",0,"Z",0,"R",597,"R",757,"R",7,"R",27,"R",1,"R",4,"R",13,"R",1302,"Z",0,"R",1354
154396,3,99,3,2,"R",6,"R",1,"R",19,"R",8,"R",1,"Z",0,"R",3,"Z",0,"R",2,"R",9,"R",333,"R",596,"Z",0,"Z",0,"R",364,"R",614,"R",7,"R",27,"R",1,"R",3,"R",11,"R",929,"Z",0,"R",978
154396,4,99,3,2,"R",6,"Z",0,"R",12,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",5,"R",146,"R",154,"Z",0,"Z",0,"R",166,"R",163,"R",6,"R",16,"Z",0,"R",1,"R",6,"R",300,"Z",0,"R",329
154396,5,99,3,2,"Z",0,"R",1,"R",7,"R",4,"R",1,"Z",0,"R",2,"Z",0,"R",1,"R",4,"R",187,"R",442,"Z",0,"Z",0,"R",198,"R",451,"R",1,"R",11,"R",1,"R",2,"R",5,"R",629,"Z",0,"R",649
154396,11,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",230,"R",143,"Z",0,"Z",0,"R",233,"R",143,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",373,"Z",0,"R",376
154396,21,14,1,4,"R",6,"R",1,"R",19,"R",6,"R",0,"R",0,"R",2,"R",0,"R",2,"R",5,"R",287,"R",390,"R",0,"R",0,"R",316,"R",402,"R",7,"R",25,"R",0,"R",2,"R",7,"R",677,"R",0,"R",718
154396,22,8,1,1,"R",6,"R",1,"R",19,"R",6,"R",0,"R",0,"R",2,"R",0,"R",2,"R",5,"R",287,"R",390,"R",0,"R",0,"R",316,"R",402,"R",7,"R",25,"R",0,"R",2,"R",7,"R",677,"R",0,"R",718
154396,23,6,1,1,"R",6,"R",1,"R",19,"R",6,"R",0,"R",0,"R",2,"R",0,"R",2,"R",5,"R",285,"R",390,"R",0,"R",0,"R",314,"R",402,"R",7,"R",25,"R",0,"R",2,"R",7,"R",675,"R",0,"R",716
154396,24,1,1,1,"R",6,"R",0,"R",12,"R",4,"R",0,"R",0,"R",1,"R",0,"R",1,"R",4,"R",135,"R",123,"R",0,"R",0,"R",155,"R",131,"R",6,"R",16,"R",0,"R",1,"R",5,"R",258,"R",0,"R",286
154396,25,3,1,1,"R",0,"R",1,"R",7,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",150,"R",267,"R",0,"R",0,"R",159,"R",271,"R",1,"R",9,"R",0,"R",1,"R",2,"R",417,"R",0,"R",430
154396,31,7,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
154396,41,28,2,4,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",2,"R",0,"R",2,"R",4,"R",276,"R",349,"R",0,"R",0,"R",281,"R",355,"R",0,"R",2,"R",1,"R",2,"R",6,"R",625,"R",0,"R",636
154396,42,22,2,1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",2,"R",0,"R",2,"R",4,"R",276,"R",349,"R",0,"R",0,"R",281,"R",355,"R",0,"R",2,"R",1,"R",2,"R",6,"R",625,"R",0,"R",636
154396,43,20,2,1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",4,"R",48,"R",206,"R",0,"R",0,"R",50,"R",212,"R",0,"R",2,"R",1,"R",1,"R",4,"R",254,"R",0,"R",262
154396,44,15,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",11,"R",31,"R",0,"R",0,"R",11,"R",32,"R",0,"R",0,"R",0,"R",0,"R",1,"R",42,"R",0,"R",43
154396,45,17,2,1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",3,"R",37,"R",175,"R",0,"R",0,"R",39,"R",180,"R",0,"R",2,"R",1,"R",1,"R",3,"R",212,"R",0,"R",219
154396,51,21,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",228,"R",143,"R",0,"R",0,"R",231,"R",143,"R",0,"R",0,"R",0,"R",1,"R",2,"R",371,"R",0,"R",374
154439,1,29,3,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6
154439,2,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
154439,3,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
154439,5,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
154439,12,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
154439,16,99,3,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
154439,21,14,1,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6
154439,22,8,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4
154439,23,6,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4
154439,25,3,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4
154439,32,11,1,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
154439,36,9,1,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
154448,1,29,3,4,"R",0,"R",0,"R",1,"R",4,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",5,"R",96,"R",0,"R",0,"R",6,"R",105,"R",0,"R",5,"R",1,"R",1,"R",3,"R",101,"R",0,"R",111
154448,2,99,3,2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",3,"R",5,"R",96,"Z",0,"Z",0,"R",6,"R",105,"Z",0,"R",5,"R",1,"R",1,"R",3,"R",101,"Z",0,"R",111
154448,3,99,3,2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",3,"R",5,"R",96,"Z",0,"Z",0,"R",6,"R",105,"Z",0,"R",5,"R",1,"R",1,"R",3,"R",101,"Z",0,"R",111
154448,4,99,3,2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",3,"R",5,"R",96,"Z",0,"Z",0,"R",6,"R",105,"Z",0,"R",5,"R",1,"R",1,"R",3,"R",101,"Z",0,"R",111
154448,21,14,1,4,"R",0,"R",0,"R",1,"R",4,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",5,"R",96,"R",0,"R",0,"R",6,"R",105,"R",0,"R",5,"R",1,"R",1,"R",3,"R",101,"R",0,"R",111
154448,22,8,1,1,"R",0,"R",0,"R",1,"R",4,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",5,"R",96,"R",0,"R",0,"R",6,"R",105,"R",0,"R",5,"R",1,"R",1,"R",3,"R",101,"R",0,"R",111
154448,23,6,1,1,"R",0,"R",0,"R",1,"R",4,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",5,"R",96,"R",0,"R",0,"R",6,"R",105,"R",0,"R",5,"R",1,"R",1,"R",3,"R",101,"R",0,"R",111
154448,24,1,1,1,"R",0,"R",0,"R",1,"R",4,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",5,"R",96,"R",0,"R",0,"R",6,"R",105,"R",0,"R",5,"R",1,"R",1,"R",3,"R",101,"R",0,"R",111
154457,1,29,3,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",2,"R",0,"R",0,"R",40,"R",0,"R",0,"R",3,"R",45,"R",0,"R",1,"R",0,"R",5,"R",2,"R",40,"R",0,"R",48
154457,2,99,3,2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",2,"Z",0,"Z",0,"R",40,"Z",0,"Z",0,"R",3,"R",45,"Z",0,"R",1,"Z",0,"R",5,"R",2,"R",40,"Z",0,"R",48
154457,3,99,3,2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",2,"Z",0,"Z",0,"R",40,"Z",0,"Z",0,"R",3,"R",45,"Z",0,"R",1,"Z",0,"R",5,"R",2,"R",40,"Z",0,"R",48
154457,4,99,3,2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",2,"Z",0,"Z",0,"R",40,"Z",0,"Z",0,"R",3,"R",45,"Z",0,"R",1,"Z",0,"R",5,"R",2,"R",40,"Z",0,"R",48
154457,21,14,1,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",2,"R",0,"R",0,"R",40,"R",0,"R",0,"R",3,"R",45,"R",0,"R",1,"R",0,"R",5,"R",2,"R",40,"R",0,"R",48
154457,22,8,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",2,"R",0,"R",0,"R",40,"R",0,"R",0,"R",3,"R",45,"R",0,"R",1,"R",0,"R",5,"R",2,"R",40,"R",0,"R",48
154457,23,6,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",2,"R",0,"R",0,"R",40,"R",0,"R",0,"R",3,"R",45,"R",0,"R",1,"R",0,"R",5,"R",2,"R",40,"R",0,"R",48
154457,24,1,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",2,"R",0,"R",0,"R",40,"R",0,"R",0,"R",3,"R",45,"R",0,"R",1,"R",0,"R",5,"R",2,"R",40,"R",0,"R",48
154466,1,29,3,4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",41,"R",0,"R",0,"R",2,"R",46,"R",0,"R",4,"R",0,"R",0,"R",1,"R",43,"R",0,"R",48
154466,2,99,3,2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",41,"Z",0,"Z",0,"R",2,"R",46,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",43,"Z",0,"R",48
154466,3,99,3,2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",41,"Z",0,"Z",0,"R",2,"R",46,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",43,"Z",0,"R",48
154466,4,99,3,2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",41,"Z",0,"Z",0,"R",2,"R",46,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",43,"Z",0,"R",48
154466,21,14,1,4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",41,"R",0,"R",0,"R",2,"R",46,"R",0,"R",4,"R",0,"R",0,"R",1,"R",43,"R",0,"R",48
154466,22,8,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",41,"R",0,"R",0,"R",2,"R",46,"R",0,"R",4,"R",0,"R",0,"R",1,"R",43,"R",0,"R",48
154466,23,6,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",41,"R",0,"R",0,"R",2,"R",46,"R",0,"R",4,"R",0,"R",0,"R",1,"R",43,"R",0,"R",48
154466,24,1,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",41,"R",0,"R",0,"R",2,"R",46,"R",0,"R",4,"R",0,"R",0,"R",1,"R",43,"R",0,"R",48
154484,1,29,3,4,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",10,"R",0,"R",2,"R",0,"R",1,"R",0,"R",8,"R",0,"R",11
154484,2,99,3,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",8,"Z",0,"R",11
154484,3,99,3,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",8,"Z",0,"R",11
154484,4,99,3,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
154484,5,99,3,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",4
154484,21,14,1,4,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",10,"R",0,"R",2,"R",0,"R",1,"R",0,"R",8,"R",0,"R",11
154484,22,8,1,1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",10,"R",0,"R",2,"R",0,"R",1,"R",0,"R",8,"R",0,"R",11
154484,23,6,1,1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",10,"R",0,"R",2,"R",0,"R",1,"R",0,"R",8,"R",0,"R",11
154484,24,1,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7
154484,25,3,1,1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",3,"R",0,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",4
154493,1,29,3,4,"R",0,"R",0,"R",241,"R",315,"R",4,"R",1,"R",41,"R",62,"R",99,"R",56,"R",1538,"R",2501,"R",7,"R",0,"R",1930,"R",2935,"R",0,"R",556,"R",5,"R",103,"R",155,"R",4039,"R",7,"R",4865
154493,2,99,3,2,"Z",0,"Z",0,"R",238,"R",309,"R",4,"R",1,"R",41,"R",59,"R",97,"R",54,"R",1484,"R",2414,"R",7,"Z",0,"R",1871,"R",2837,"Z",0,"R",547,"R",5,"R",100,"R",151,"R",3898,"R",7,"R",4708
154493,3,99,3,2,"Z",0,"Z",0,"R",238,"R",309,"R",4,"R",1,"R",41,"R",59,"R",97,"R",54,"R",1471,"R",2392,"R",7,"Z",0,"R",1858,"R",2815,"Z",0,"R",547,"R",5,"R",100,"R",151,"R",3863,"R",7,"R",4673
