unitid,efalevel,line,section,lstudy,"xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16,"xefrac17",efrace17,"xefrac18",efrace18,"xefrac19",efrace19,"xefrac20",efrace20,"xefrac21",efrace21,"xefrac22",efrace22,"xefrac23",efrace23,"xefrac24",efrace24
100654,42,22,2,1,"R",6,"R",5,"R",122,"R",138,"R",1,"R",0,"R",1,"R",0,"R",2,"R",4,"R",29,"R",25,"R",0,"R",3,"R",161,"R",175,"R",11,"R",260,"R",1,"R",1,"R",6,"R",54,"R",3,"R",336
100654,43,20,2,1,"R",6,"R",5,"R",122,"R",138,"R",1,"R",0,"R",1,"R",0,"R",2,"R",4,"R",29,"R",25,"R",0,"R",3,"R",161,"R",175,"R",11,"R",260,"R",1,"R",1,"R",6,"R",54,"R",3,"R",336
100654,44,15,2,1,"R",0,"R",0,"R",4,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",5,"R",1,"R",0,"R",0,"R",9,"R",10,"R",0,"R",12,"R",0,"R",0,"R",1,"R",6,"R",0,"R",19
100654,45,17,2,1,"R",6,"R",5,"R",118,"R",130,"R",1,"R",0,"R",1,"R",0,"R",2,"R",3,"R",24,"R",24,"R",0,"R",3,"R",152,"R",165,"R",11,"R",248,"R",1,"R",1,"R",5,"R",48,"R",3,"R",317
100654,52,25,2,3,"R",16,"R",19,"R",123,"R",289,"R",0,"R",2,"R",3,"R",2,"R",0,"R",5,"R",55,"R",194,"R",0,"R",2,"R",197,"R",513,"R",35,"R",412,"R",2,"R",5,"R",5,"R",249,"R",2,"R",710
100663,1,29,3,4,"R",616,"R",345,"R",1084,"R",2808,"R",33,"R",35,"R",249,"R",291,"R",62,"R",84,"R",4281,"R",5382,"R",137,"R",172,"R",6462,"R",9117,"R",961,"R",3892,"R",68,"R",540,"R",146,"R",9663,"R",309,"R",15579
100663,2,99,3,2,"R",205,"R",139,"R",917,"R",2262,"R",24,"R",19,"R",136,"R",170,"R",45,"R",64,"R",2816,"R",3446,"R",114,"R",144,"R",4257,"R",6244,"R",344,"R",3179,"R",43,"R",306,"R",109,"R",6262,"R",258,"R",10501
100663,3,99,3,2,"R",200,"R",128,"R",839,"R",2131,"R",23,"R",19,"R",125,"R",159,"R",41,"R",58,"R",2547,"R",3211,"R",99,"R",134,"R",3874,"R",5840,"R",328,"R",2970,"R",42,"R",284,"R",99,"R",5758,"R",233,"R",9714
100663,4,99,3,2,"R",18,"R",8,"R",164,"R",367,"R",4,"R",4,"R",26,"R",22,"R",7,"R",12,"R",381,"R",434,"R",12,"R",12,"R",612,"R",859,"R",26,"R",531,"R",8,"R",48,"R",19,"R",815,"R",24,"R",1471
100663,5,99,3,2,"R",182,"R",120,"R",675,"R",1764,"R",19,"R",15,"R",99,"R",137,"R",34,"R",46,"R",2166,"R",2777,"R",87,"R",122,"R",3262,"R",4981,"R",302,"R",2439,"R",34,"R",236,"R",80,"R",4943,"R",209,"R",8243
100663,11,99,3,2,"R",5,"R",11,"R",78,"R",131,"R",1,"Z",0,"R",11,"R",11,"R",4,"R",6,"R",269,"R",235,"R",15,"R",10,"R",383,"R",404,"R",16,"R",209,"R",1,"R",22,"R",10,"R",504,"R",25,"R",787
100663,12,99,3,2,"R",404,"R",204,"R",144,"R",506,"R",4,"R",12,"R",55,"R",61,"R",10,"R",16,"R",1003,"R",1628,"R",21,"R",28,"R",1641,"R",2455,"R",608,"R",650,"R",16,"R",116,"R",26,"R",2631,"R",49,"R",4096
100663,16,99,3,3,"R",7,"R",2,"R",23,"R",40,"R",5,"R",4,"R",58,"R",60,"R",7,"R",4,"R",462,"R",308,"R",2,"Z",0,"R",564,"R",418,"R",9,"R",63,"R",9,"R",118,"R",11,"R",770,"R",2,"R",982
100663,21,14,1,4,"R",495,"R",267,"R",746,"R",1853,"R",24,"R",22,"R",184,"R",221,"R",50,"R",52,"R",2813,"R",3388,"R",86,"R",105,"R",4398,"R",5908,"R",762,"R",2599,"R",46,"R",405,"R",102,"R",6201,"R",191,"R",10306
100663,22,8,1,1,"R",160,"R",96,"R",662,"R",1614,"R",18,"R",13,"R",103,"R",124,"R",36,"R",39,"R",1824,"R",2314,"R",74,"R",89,"R",2877,"R",4289,"R",256,"R",2276,"R",31,"R",227,"R",75,"R",4138,"R",163,"R",7166
100663,23,6,1,1,"R",160,"R",95,"R",641,"R",1589,"R",18,"R",13,"R",100,"R",123,"R",34,"R",39,"R",1757,"R",2268,"R",72,"R",89,"R",2782,"R",4216,"R",255,"R",2230,"R",31,"R",223,"R",73,"R",4025,"R",161,"R",6998
100663,24,1,1,1,"R",17,"R",7,"R",153,"R",353,"R",4,"R",4,"R",26,"R",22,"R",7,"R",11,"R",365,"R",414,"R",9,"R",11,"R",581,"R",822,"R",24,"R",506,"R",8,"R",48,"R",18,"R",779,"R",20,"R",1403
100663,25,3,1,1,"R",143,"R",88,"R",488,"R",1236,"R",14,"R",9,"R",74,"R",101,"R",27,"R",28,"R",1392,"R",1854,"R",63,"R",78,"R",2201,"R",3394,"R",231,"R",1724,"R",23,"R",175,"R",55,"R",3246,"R",141,"R",5595
100663,31,7,1,1,"R",0,"R",1,"R",21,"R",25,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",67,"R",46,"R",2,"R",0,"R",95,"R",73,"R",1,"R",46,"R",0,"R",4,"R",2,"R",113,"R",2,"R",168
100663,32,11,1,3,"R",328,"R",169,"R",61,"R",199,"R",1,"R",5,"R",23,"R",37,"R",7,"R",9,"R",527,"R",766,"R",10,"R",16,"R",957,"R",1201,"R",497,"R",260,"R",6,"R",60,"R",16,"R",1293,"R",26,"R",2158
100663,36,9,1,2,"R",7,"R",2,"R",23,"R",40,"R",5,"R",4,"R",58,"R",60,"R",7,"R",4,"R",462,"R",308,"R",2,"R",0,"R",564,"R",418,"R",9,"R",63,"R",9,"R",118,"R",11,"R",770,"R",2,"R",982
100663,41,28,2,4,"R",121,"R",78,"R",338,"R",955,"R",9,"R",13,"R",65,"R",70,"R",12,"R",32,"R",1468,"R",1994,"R",51,"R",67,"R",2064,"R",3209,"R",199,"R",1293,"R",22,"R",135,"R",44,"R",3462,"R",118,"R",5273
100663,42,22,2,1,"R",45,"R",43,"R",255,"R",648,"R",6,"R",6,"R",33,"R",46,"R",9,"R",25,"R",992,"R",1132,"R",40,"R",55,"R",1380,"R",1955,"R",88,"R",903,"R",12,"R",79,"R",34,"R",2124,"R",95,"R",3335
100663,43,20,2,1,"R",40,"R",33,"R",198,"R",542,"R",5,"R",6,"R",25,"R",36,"R",7,"R",19,"R",790,"R",943,"R",27,"R",45,"R",1092,"R",1624,"R",73,"R",740,"R",11,"R",61,"R",26,"R",1733,"R",72,"R",2716
100663,44,15,2,1,"R",1,"R",1,"R",11,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",16,"R",20,"R",3,"R",1,"R",31,"R",37,"R",2,"R",25,"R",0,"R",0,"R",1,"R",36,"R",4,"R",68
100663,45,17,2,1,"R",39,"R",32,"R",187,"R",528,"R",5,"R",6,"R",25,"R",36,"R",7,"R",18,"R",774,"R",923,"R",24,"R",44,"R",1061,"R",1587,"R",71,"R",715,"R",11,"R",61,"R",25,"R",1697,"R",68,"R",2648
100663,51,21,2,1,"R",5,"R",10,"R",57,"R",106,"R",1,"R",0,"R",8,"R",10,"R",2,"R",6,"R",202,"R",189,"R",13,"R",10,"R",288,"R",331,"R",15,"R",163,"R",1,"R",18,"R",8,"R",391,"R",23,"R",619
100663,52,25,2,3,"R",76,"R",35,"R",83,"R",307,"R",3,"R",7,"R",32,"R",24,"R",3,"R",7,"R",476,"R",862,"R",11,"R",12,"R",684,"R",1254,"R",111,"R",390,"R",10,"R",56,"R",10,"R",1338,"R",23,"R",1938
100690,1,29,3,4,"Z",0,"Z",0,"R",95,"R",66,"Z",0,"Z",0,"R",4,"Z",0,"R",7,"R",9,"R",191,"R",129,"R",29,"R",17,"R",326,"R",221,"Z",0,"R",161,"Z",0,"R",4,"R",16,"R",320,"R",46,"R",547
100690,2,99,3,2,"Z",0,"Z",0,"R",48,"R",36,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",7,"R",100,"R",59,"R",23,"R",14,"R",178,"R",116,"Z",0,"R",84,"Z",0,"R",2,"R",12,"R",159,"R",37,"R",294
100690,3,99,3,2,"Z",0,"Z",0,"R",48,"R",36,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",7,"R",100,"R",59,"R",23,"R",14,"R",178,"R",116,"Z",0,"R",84,"Z",0,"R",2,"R",12,"R",159,"R",37,"R",294
100690,4,99,3,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",5
100690,5,99,3,2,"Z",0,"Z",0,"R",47,"R",35,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",6,"R",98,"R",59,"R",23,"R",14,"R",175,"R",114,"Z",0,"R",82,"Z",0,"R",2,"R",11,"R",157,"R",37,"R",289
100690,12,99,3,2,"Z",0,"Z",0,"R",27,"R",24,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",73,"R",65,"R",6,"R",3,"R",110,"R",94,"Z",0,"R",51,"Z",0,"R",2,"R",4,"R",138,"R",9,"R",204
100690,16,99,3,3,"Z",0,"Z",0,"R",20,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",5,"Z",0,"Z",0,"R",38,"R",11,"Z",0,"R",26,"Z",0,"Z",0,"Z",0,"R",23,"Z",0,"R",49
100690,21,14,1,4,"Z",0,"Z",0,"R",71,"R",53,"Z",0,"Z",0,"R",2,"Z",0,"R",7,"R",7,"R",132,"R",88,"R",23,"R",14,"R",235,"R",162,"Z",0,"R",124,"Z",0,"R",2,"R",14,"R",220,"R",37,"R",397
100690,22,8,1,1,"Z",0,"Z",0,"R",46,"R",36,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",5,"R",99,"R",54,"R",20,"R",14,"R",172,"R",109,"Z",0,"R",82,"Z",0,"R",2,"R",10,"R",153,"R",34,"R",281
100690,23,6,1,1,"Z",0,"Z",0,"R",46,"R",36,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",5,"R",99,"R",54,"R",20,"R",14,"R",172,"R",109,"Z",0,"R",82,"Z",0,"R",2,"R",10,"R",153,"R",34,"R",281
100690,24,1,1,1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",5
100690,25,3,1,1,"Z",0,"Z",0,"R",45,"R",35,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"R",4,"R",97,"R",54,"R",20,"R",14,"R",169,"R",107,"Z",0,"R",80,"Z",0,"R",2,"R",9,"R",151,"R",34,"R",276
100690,32,11,1,3,"Z",0,"Z",0,"R",18,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",27,"R",30,"R",3,"Z",0,"R",50,"R",46,"Z",0,"R",32,"Z",0,"Z",0,"R",4,"R",57,"R",3,"R",96
100690,36,9,1,2,"Z",0,"Z",0,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"Z",0,"Z",0,"R",13,"R",7,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",20
100690,41,28,2,4,"Z",0,"Z",0,"R",24,"R",13,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",59,"R",41,"R",6,"R",3,"R",91,"R",59,"Z",0,"R",37,"Z",0,"R",2,"R",2,"R",100,"R",9,"R",150
100690,42,22,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",5,"R",3,"Z",0,"R",6,"R",7,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",6,"R",3,"R",13
100690,43,20,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",5,"R",3,"Z",0,"R",6,"R",7,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",6,"R",3,"R",13
100690,45,17,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",5,"R",3,"Z",0,"R",6,"R",7,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",6,"R",3,"R",13
100690,52,25,2,3,"Z",0,"Z",0,"R",9,"R",10,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",46,"R",35,"R",3,"R",3,"R",60,"R",48,"Z",0,"R",19,"Z",0,"R",2,"Z",0,"R",81,"R",6,"R",108
100690,56,23,2,2,"Z",0,"Z",0,"R",13,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1,"Z",0,"Z",0,"R",25,"R",4,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",29
100706,1,29,3,4,"R",410,"R",182,"R",283,"R",552,"R",60,"R",47,"R",141,"R",103,"R",58,"R",61,"R",2620,"R",2307,"R",114,"R",107,"R",3686,"R",3359,"R",592,"R",835,"R",107,"R",244,"R",119,"R",4927,"R",221,"R",7045
100706,2,99,3,2,"R",159,"R",93,"R",247,"R",497,"R",55,"R",38,"R",116,"R",90,"R",51,"R",50,"R",2062,"R",1919,"R",114,"R",107,"R",2804,"R",2794,"R",252,"R",744,"R",93,"R",206,"R",101,"R",3981,"R",221,"R",5598
100706,3,99,3,2,"R",113,"R",59,"R",222,"R",459,"R",54,"R",38,"R",91,"R",80,"R",47,"R",47,"R",1784,"R",1669,"Z",0,"R",1,"R",2311,"R",2353,"R",172,"R",681,"R",92,"R",171,"R",94,"R",3453,"R",1,"R",4664
100706,4,99,3,2,"R",11,"R",1,"R",19,"R",43,"R",5,"R",8,"R",15,"R",16,"R",4,"R",3,"R",290,"R",213,"Z",0,"Z",0,"R",344,"R",284,"R",12,"R",62,"R",13,"R",31,"R",7,"R",503,"Z",0,"R",628
100706,5,99,3,2,"R",102,"R",58,"R",203,"R",416,"R",49,"R",30,"R",76,"R",64,"R",43,"R",44,"R",1494,"R",1456,"Z",0,"R",1,"R",1967,"R",2069,"R",160,"R",619,"R",79,"R",140,"R",87,"R",2950,"R",1,"R",4036
100706,11,99,3,2,"R",46,"R",34,"R",25,"R",38,"R",1,"Z",0,"R",25,"R",10,"R",4,"R",3,"R",278,"R",250,"R",114,"R",106,"R",493,"R",441,"R",80,"R",63,"R",1,"R",35,"R",7,"R",528,"R",220,"R",934
100706,12,99,3,2,"R",251,"R",89,"R",36,"R",55,"R",5,"R",9,"R",25,"R",13,"R",7,"R",11,"R",558,"R",388,"Z",0,"Z",0,"R",882,"R",565,"R",340,"R",91,"R",14,"R",38,"R",18,"R",946,"Z",0,"R",1447
100706,21,14,1,4,"R",315,"R",126,"R",196,"R",373,"R",44,"R",34,"R",80,"R",76,"R",37,"R",38,"R",1441,"R",1388,"R",0,"R",1,"R",2113,"R",2036,"R",441,"R",569,"R",78,"R",156,"R",75,"R",2829,"R",1,"R",4149
100706,22,8,1,1,"R",105,"R",49,"R",179,"R",358,"R",43,"R",31,"R",75,"R",70,"R",32,"R",34,"R",1339,"R",1262,"R",0,"R",1,"R",1773,"R",1805,"R",154,"R",537,"R",74,"R",145,"R",66,"R",2601,"R",1,"R",3578
100706,23,6,1,1,"R",102,"R",47,"R",166,"R",343,"R",43,"R",31,"R",71,"R",69,"R",31,"R",34,"R",1318,"R",1243,"Z",0,"R",1,"R",1731,"R",1768,"R",149,"R",509,"R",74,"R",140,"R",65,"R",2561,"R",1,"R",3499
100706,24,1,1,1,"R",11,"R",1,"R",19,"R",41,"R",5,"R",8,"R",14,"R",16,"R",4,"R",3,"R",285,"R",203,"R",0,"R",0,"R",338,"R",272,"R",12,"R",60,"R",13,"R",30,"R",7,"R",488,"R",0,"R",610
100706,25,3,1,1,"R",91,"R",46,"R",147,"R",302,"R",38,"R",23,"R",57,"R",53,"R",27,"R",31,"R",1033,"R",1040,"R",0,"R",1,"R",1393,"R",1496,"R",137,"R",449,"R",61,"R",110,"R",58,"R",2073,"R",1,"R",2889
100706,31,7,1,1,"R",3,"R",2,"R",13,"R",15,"R",0,"R",0,"R",4,"R",1,"R",1,"R",0,"R",21,"R",19,"R",0,"R",0,"R",42,"R",37,"R",5,"R",28,"R",0,"R",5,"R",1,"R",40,"R",0,"R",79
100706,32,11,1,3,"R",210,"R",77,"R",17,"R",15,"R",1,"R",3,"R",5,"R",6,"R",5,"R",4,"R",102,"R",126,"Z",0,"Z",0,"R",340,"R",231,"R",287,"R",32,"R",4,"R",11,"R",9,"R",228,"Z",0,"R",571
100706,41,28,2,4,"R",95,"R",56,"R",87,"R",179,"R",16,"R",13,"R",61,"R",27,"R",21,"R",23,"R",1179,"R",919,"R",114,"R",106,"R",1573,"R",1323,"R",151,"R",266,"R",29,"R",88,"R",44,"R",2098,"R",220,"R",2896
100706,42,22,2,1,"R",54,"R",44,"R",68,"R",139,"R",12,"R",7,"R",41,"R",20,"R",19,"R",16,"R",723,"R",657,"R",114,"R",106,"R",1031,"R",989,"R",98,"R",207,"R",19,"R",61,"R",35,"R",1380,"R",220,"R",2020
100706,43,20,2,1,"R",11,"R",12,"R",56,"R",116,"R",11,"R",7,"R",20,"R",11,"R",16,"R",13,"R",466,"R",426,"R",0,"Z",0,"R",580,"R",585,"R",23,"R",172,"R",18,"R",31,"R",29,"R",892,"R",0,"R",1165
100706,44,15,2,1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",10,"R",0,"R",0,"R",6,"R",12,"R",0,"R",2,"R",0,"R",1,"R",0,"R",15,"R",0,"R",18
100706,45,17,2,1,"R",11,"R",12,"R",56,"R",114,"R",11,"R",7,"R",19,"R",11,"R",16,"R",13,"R",461,"R",416,"R",0,"R",0,"R",574,"R",573,"R",23,"R",170,"R",18,"R",30,"R",29,"R",877,"R",0,"R",1147
100706,51,21,2,1,"R",43,"R",32,"R",12,"R",23,"R",1,"R",0,"R",21,"R",9,"R",3,"R",3,"R",257,"R",231,"R",114,"R",106,"R",451,"R",404,"R",75,"R",35,"R",1,"R",30,"R",6,"R",488,"R",220,"R",855
100706,52,25,2,3,"R",41,"R",12,"R",19,"R",40,"R",4,"R",6,"R",20,"R",7,"R",2,"R",7,"R",456,"R",262,"Z",0,"Z",0,"R",542,"R",334,"R",53,"R",59,"R",10,"R",27,"R",9,"R",718,"Z",0,"R",876
100724,1,29,3,4,"R",7,"R",9,"R",2143,"R",3351,"R",2,"R",2,"R",4,"R",3,"R",6,"R",8,"R",153,"R",298,"R",23,"R",29,"R",2338,"R",3700,"R",16,"R",5494,"R",4,"R",7,"R",14,"R",451,"R",52,"R",6038
100724,2,99,3,2,"R",7,"R",9,"R",1966,"R",2878,"R",2,"Z",0,"R",4,"Z",0,"R",6,"R",6,"R",105,"R",104,"R",20,"R",18,"R",2110,"R",3015,"R",16,"R",4844,"R",2,"R",4,"R",12,"R",209,"R",38,"R",5125
100724,3,99,3,2,"R",7,"R",9,"R",1961,"R",2851,"R",2,"Z",0,"R",3,"Z",0,"R",6,"R",5,"R",94,"R",100,"R",20,"R",16,"R",2093,"R",2981,"R",16,"R",4812,"R",2,"R",3,"R",11,"R",194,"R",36,"R",5074
100724,4,99,3,2,"R",1,"R",1,"R",593,"R",780,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",21,"R",12,"R",9,"R",5,"R",627,"R",799,"R",2,"R",1373,"R",1,"Z",0,"R",3,"R",33,"R",14,"R",1426
100724,5,99,3,2,"R",6,"R",8,"R",1368,"R",2071,"R",1,"Z",0,"R",3,"Z",0,"R",4,"R",4,"R",73,"R",88,"R",11,"R",11,"R",1466,"R",2182,"R",14,"R",3439,"R",1,"R",3,"R",8,"R",161,"R",22,"R",3648
100724,11,99,3,2,"Z",0,"Z",0,"R",5,"R",27,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",11,"R",4,"Z",0,"R",2,"R",17,"R",34,"Z",0,"R",32,"Z",0,"R",1,"R",1,"R",15,"R",2,"R",51
100724,12,99,3,2,"Z",0,"Z",0,"R",177,"R",473,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"R",2,"R",48,"R",194,"R",3,"R",11,"R",228,"R",685,"Z",0,"R",650,"R",2,"R",3,"R",2,"R",242,"R",14,"R",913
100724,21,14,1,4,"R",7,"R",8,"R",1835,"R",2648,"R",2,"R",1,"R",3,"R",2,"R",5,"R",3,"R",81,"R",87,"R",19,"R",17,"R",1952,"R",2766,"R",15,"R",4483,"R",3,"R",5,"R",8,"R",168,"R",36,"R",4718
100724,22,8,1,1,"R",7,"R",8,"R",1793,"R",2538,"R",2,"R",0,"R",3,"R",0,"R",5,"R",3,"R",70,"R",63,"R",18,"R",16,"R",1898,"R",2628,"R",15,"R",4331,"R",2,"R",3,"R",8,"R",133,"R",34,"R",4526
100724,23,6,1,1,"R",7,"R",8,"R",1791,"R",2538,"R",2,"R",0,"R",3,"R",0,"R",5,"R",3,"R",70,"R",63,"R",18,"R",16,"R",1896,"R",2628,"R",15,"R",4329,"R",2,"R",3,"R",8,"R",133,"R",34,"R",4524
100724,24,1,1,1,"R",1,"R",1,"R",584,"R",767,"R",1,"R",0,"Z",0,"R",0,"R",2,"R",1,"R",19,"R",11,"R",9,"R",5,"R",616,"R",785,"R",2,"R",1351,"R",1,"R",0,"R",3,"R",30,"R",14,"R",1401
100724,25,3,1,1,"R",6,"R",7,"R",1207,"R",1771,"R",1,"R",0,"R",3,"R",0,"R",3,"R",2,"R",51,"R",52,"R",9,"R",11,"R",1280,"R",1843,"R",13,"R",2978,"R",1,"R",3,"R",5,"R",103,"R",20,"R",3123
100724,31,7,1,1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
100724,32,11,1,3,"Z",0,"Z",0,"R",42,"R",110,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",11,"R",24,"R",1,"R",1,"R",54,"R",138,"Z",0,"R",152,"R",1,"R",2,"Z",0,"R",35,"R",2,"R",192
100724,41,28,2,4,"R",0,"R",1,"R",308,"R",703,"R",0,"R",1,"R",1,"R",1,"R",1,"R",5,"R",72,"R",211,"R",4,"R",12,"R",386,"R",934,"R",1,"R",1011,"R",1,"R",2,"R",6,"R",283,"R",16,"R",1320
100724,42,22,2,1,"R",0,"R",1,"R",173,"R",340,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",35,"R",41,"R",2,"R",2,"R",212,"R",387,"R",1,"R",513,"R",0,"R",1,"R",4,"R",76,"R",4,"R",599
