UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
106713,"R",11327,"A",,"A",,"G",378,"A",,"G",378,"A",,2
106759,"A",,"R",28500,"A",,"G",32,"A",,"G",32,"A",,1
106795,"R",21828,"A",,"A",,"G",728,"A",,"G",728,"A",,2
106810,"R",3321,"A",,"A",,"G",111,"A",,"G",111,"A",,2
106829,"R",5780,"R",132590,"A",,"G",340,"A",,"R",293,"A",,3
106838,"R",1500,"A",,"A",,"G",50,"A",,"G",50,"A",,2
106883,"R",31119,"A",,"A",,"G",1037,"A",,"G",1037,"A",,2
106892,"A",,"R",292576,"A",,"G",325,"A",,"G",325,"A",,1
106908,"A",,"R",42000,"A",,"G",47,"A",,"G",47,"A",,1
106980,"R",56447,"A",,"A",,"G",1882,"A",,"G",1882,"A",,2
106999,"R",30235,"A",,"A",,"G",1008,"A",,"G",1008,"A",,2
107044,"R",121942,"A",,"R",21234,"G",4065,"G",885,"G",4065,"G",885,2
107071,"R",40920,"A",,"R",6073,"G",1364,"G",253,"G",1364,"G",253,2
107080,"R",30668,"A",,"R",232,"G",1022,"G",10,"R",1029,"R",10,2
107099,"A",,"R",74921,"A",,"G",83,"A",,"G",83,"A",,1
107123,"A",,"R",60280,"A",,"G",67,"A",,"G",67,"A",,1
107141,"R",51042,"A",,"R",4942,"G",1701,"G",206,"G",1701,"G",206,2
107211,"A",,"R",50000,"A",,"G",56,"A",,"R",56,"A",,1
107220,"A",,"R",157500,"A",,"G",175,"A",,"G",175,"A",,1
107275,"A",,"R",13199,"A",,"G",15,"A",,"G",15,"A",,1
107293,"A",,"R",54900,"A",,"G",61,"A",,"G",61,"A",,1
107318,"R",25800,"A",,"A",,"G",860,"A",,"G",860,"A",,2
107327,"R",40139,"A",,"A",,"G",1338,"A",,"G",1338,"A",,2
107363,"A",,"R",58500,"A",,"G",65,"A",,"G",65,"A",,1
107442,"A",,"R",52200,"A",,"G",58,"A",,"G",58,"A",,1
107460,"R",48018,"A",,"A",,"G",1601,"A",,"G",1601,"A",,2
107488,"R",10317,"A",,"A",,"G",344,"A",,"G",344,"A",,2
107512,"R",41640,"A",,"A",,"G",1388,"A",,"G",1388,"A",,2
107521,"R",26443,"A",,"A",,"G",881,"A",,"R",881,"A",,2
107549,"R",20212,"A",,"A",,"G",674,"A",,"G",674,"A",,2
107558,"R",18093,"A",,"A",,"G",603,"A",,"G",603,"A",,2
107585,"R",34637,"A",,"A",,"G",1155,"A",,"R",1155,"A",,2
107600,"R",19554,"A",,"A",,"G",652,"A",,"G",652,"A",,2
107619,"R",43735,"A",,"A",,"G",1458,"A",,"G",1458,"A",,2
107637,"R",46939,"A",,"A",,"G",1565,"A",,"G",1565,"A",,2
107655,"A",,"R",57000,"A",,"G",63,"A",,"G",63,"A",,1
107664,"R",176503,"A",,"A",,"G",5883,"A",,"G",5883,"A",,2
107725,"R",24751,"A",,"A",,"G",825,"A",,"G",825,"A",,2
107743,"R",15623,"A",,"A",,"G",521,"A",,"G",521,"A",,2
107789,"A",,"R",61300,"A",,"G",68,"A",,"G",68,"A",,1
107831,"A",,"R",89667,"A",,"G",100,"A",,"G",100,"A",,1
107877,"R",15690,"A",,"A",,"G",523,"A",,"G",523,"A",,2
107974,"R",32146,"A",,"A",,"G",1072,"A",,"G",1072,"A",,2
107983,"R",80325,"A",,"R",3934,"G",2678,"G",164,"G",2678,"G",164,2
107992,"R",32129,"A",,"A",,"G",1071,"A",,"G",1071,"A",,2
108065,"A",,"R",18432,"A",,"G",20,"A",,"G",20,"A",,1
108092,"R",151483,"A",,"A",,"G",5049,"A",,"G",5049,"A",,2
108232,"R",164797,"A",,"R",33954,"G",5493,"G",1415,"G",5493,"G",1415,2
108250,"R",27500,"A",,"A",,"G",611,"A",,"G",611,"A",,2
108269,"A",,"A",,"R",3025,"A",,"G",126,"A",,"G",126,2
108287,"A",,"R",23070,"A",,"G",26,"A",,"G",26,"A",,1
108348,"R",720,"A",,"A",,"G",24,"A",,"G",24,"A",,2
108649,"A",,"R",133682,"A",,"G",149,"A",,"G",149,"A",,1
108667,"R",75533,"R",7873,"A",,"G",2527,"A",,"G",2527,"A",,3
108807,"R",172846,"R",282023,"A",,"G",6075,"A",,"G",6075,"A",,3
108852,"R",16650,"A",,"A",,"G",555,"A",,"G",555,"A",,2
108861,"A",,"A",,"R",1376,"A",,"G",57,"A",,"G",57,2
108870,"A",,"A",,"R",7616,"A",,"G",317,"A",,"G",317,2
108977,"A",,"R",48965,"A",,"G",54,"A",,"R",47,"A",,1
109013,"R",86718,"A",,"R",3164,"G",1927,"G",88,"G",1927,"G",88,2
109040,"A",,"R",1272868,"A",,"G",1414,"A",,"G",1414,"A",,1
109086,"R",878,"A",,"R",5711,"G",29,"G",238,"G",29,"G",238,2
109208,"R",447912,"R",627014,"A",,"G",15627,"A",,"G",15627,"A",,3
109332,"A",,"R",412054,"A",,"G",458,"A",,"G",458,"A",,1
109350,"R",189464,"R",8235,"A",,"G",6325,"A",,"G",6325,"A",,3
109651,"R",55095,"A",,"R",5643,"G",1837,"G",235,"R",1334,"R",117,2
109721,"A",,"R",214000,"A",,"G",238,"A",,"G",238,"A",,1
109730,"A",,"R",58440,"A",,"G",65,"A",,"G",65,"A",,1
109785,"R",148585,"A",,"R",74791,"G",4953,"G",3116,"G",4953,"G",3116,2
109819,"R",256822,"R",162771,"A",,"G",8742,"A",,"G",8742,"A",,3
109891,"A",,"R",68770,"A",,"G",76,"A",,"G",76,"A",,1
109907,"R",48846,"R",43651,"A",,"G",1677,"A",,"G",1677,"A",,3
109934,"A",,"R",210987,"A",,"G",234,"A",,"G",234,"A",,1
110051,"R",12987,"A",,"R",1487,"G",433,"G",62,"G",433,"G",62,2
110060,"R",6006,"A",,"R",939,"G",200,"G",39,"G",200,"G",39,2
110097,"R",108545,"A",,"R",21248,"G",3618,"G",885,"R",3640,"R",1100,2
110176,"R",42582,"A",,"A",,"G",946,"A",,"G",946,"A",,2
110185,"R",134658,"A",,"R",1630,"G",4489,"G",68,"G",4489,"G",68,2
110194,"A",,"R",62903,"A",,"G",70,"A",,"G",70,"A",,1
110219,"R",12793,"A",,"A",,"G",284,"A",,"G",284,"A",,2
110246,"R",286201,"R",145029,"A",,"G",9701,"A",,"G",9701,"A",,3
110307,"A",,"A",,"R",8976,"A",,"G",374,"A",,"R",380,2
110316,"R",2430,"A",,"R",15774,"G",81,"G",657,"R",57,"R",853,2
110334,"R",251509,"R",38941,"A",,"G",8427,"A",,"G",8427,"A",,3
110361,"R",69440,"A",,"R",13636,"G",2315,"G",568,"G",2315,"G",568,2
110370,"R",38094,"A",,"R",9393,"G",1270,"G",391,"G",1270,"G",391,2
110398,"A",,"A",,"R",432,"A",,"G",18,"A",,"G",18,2
110404,"R",40232,"A",,"R",46206,"G",894,"G",1284,"G",894,"G",1284,2
110413,"R",58931,"A",,"R",18772,"G",1964,"G",782,"G",1964,"G",782,2
110422,"R",750736,"A",,"R",33648,"G",16683,"G",935,"G",16683,"G",935,2
110440,"A",,"A",,"R",8839,"A",,"G",368,"A",,"G",368,2
110459,"A",,"A",,"R",16807,"A",,"G",700,"A",,"G",700,2
110468,"R",6789,"A",,"R",28341,"G",226,"G",1181,"G",226,"G",1181,2
110477,"A",,"A",,"R",18832,"A",,"G",785,"A",,"R",628,2
110486,"R",247506,"A",,"R",45947,"G",5500,"G",1276,"G",5500,"G",1276,2
110495,"R",171601,"A",,"R",30378,"G",5720,"G",1266,"G",5720,"G",1266,2
110510,"R",510186,"A",,"R",99853,"G",11337,"G",2774,"G",11337,"G",2774,2
110529,"R",744715,"A",,"R",49108,"G",16549,"G",1364,"G",16549,"G",1364,2
110538,"R",404250,"A",,"R",31949,"G",13475,"G",1331,"G",13475,"G",1331,2
110547,"R",204353,"A",,"R",57189,"G",6812,"G",2383,"G",6812,"G",2383,2
110556,"R",471483,"A",,"R",52426,"G",15716,"G",2184,"G",15716,"G",2184,2
110565,"R",721027,"A",,"R",94592,"G",24034,"G",3941,"G",24034,"G",3941,2
110574,"R",397993,"A",,"R",106891,"G",8844,"G",2969,"G",8844,"G",2969,2
110583,"R",733507,"A",,"R",99550,"G",24450,"G",4148,"G",24450,"G",4148,2
110592,"R",602067,"A",,"R",138579,"G",13379,"G",3849,"G",13379,"G",3849,2
110608,"R",657355,"A",,"R",97454,"G",21912,"G",4061,"G",21912,"G",4061,2
110617,"R",576158,"A",,"R",92995,"G",19205,"G",3875,"G",19205,"G",3875,2
110635,"R",724577,"A",,"R",207801,"G",24153,"G",8658,"G",24153,"G",8658,2
110644,"R",1053026,"A",,"R",164144,"G",23401,"G",4560,"G",23401,"G",4560,2
110653,"R",942347,"A",,"R",159486,"G",20941,"G",4430,"G",20941,"G",4430,2
110662,"R",1133097,"A",,"R",352787,"G",25180,"G",9800,"G",25180,"G",9800,2
110671,"R",638542,"A",,"R",79350,"G",14190,"G",2204,"G",14190,"G",2204,2
110680,"R",950711,"A",,"R",163123,"G",21127,"G",4531,"G",21127,"G",4531,2
110699,"Z",,"A",,"R",48516,"A",,"G",1348,"A",,"G",1348,2
110705,"R",839962,"A",,"R",117782,"G",18666,"G",3272,"G",18666,"G",3272,2
110714,"R",620417,"A",,"R",53224,"G",13787,"G",1478,"G",13787,"G",1478,2
110778,"A",,"A",,"R",10511,"A",,"G",292,"A",,"G",292,2
110875,"A",,"R",156580,"A",,"G",174,"A",,"R",213,"A",,1
110918,"R",875,"A",,"A",,"G",29,"A",,"R",36,"A",,2
110945,"R",13650,"A",,"A",,"G",455,"A",,"G",455,"A",,2
111009,"R",96576,"A",,"A",,"G",3219,"A",,"G",3219,"A",,2
111054,"A",,"R",342400,"A",,"G",380,"A",,"G",380,"A",,1
111081,"R",24463,"A",,"R",11857,"G",815,"G",494,"G",815,"G",494,2
111188,"R",28588,"A",,"A",,"G",953,"A",,"G",953,"A",,2
111391,"A",,"A",,"R",562,"A",,"G",23,"A",,"G",23,2
111434,"R",69074,"R",35258,"A",,"G",2342,"A",,"G",2342,"A",,3
111461,"R",257911,"R",29970,"A",,"G",8630,"A",,"G",8630,"A",,3
111513,"A",,"R",176867,"A",,"G",197,"A",,"G",197,"A",,1
111638,"R",1012,"R",572065,"A",,"G",669,"A",,"G",669,"A",,3
111708,"A",,"R",259200,"A",,"G",288,"A",,"G",288,"A",,1
111717,"A",,"R",602640,"A",,"G",670,"A",,"G",670,"A",,1
111726,"A",,"R",470070,"A",,"G",522,"A",,"G",522,"A",,1
111744,"A",,"R",133700,"A",,"G",149,"A",,"G",149,"A",,1
111762,"A",,"R",181980,"A",,"G",202,"A",,"G",202,"A",,1
111771,"A",,"R",185310,"A",,"G",206,"A",,"G",206,"A",,1
111799,"A",,"R",176970,"A",,"G",197,"A",,"G",197,"A",,1
111887,"R",368107,"R",298041,"A",,"G",12601,"A",,"G",12601,"A",,3
111896,"R",60518,"R",12482,"A",,"G",2031,"A",,"G",2031,"A",,3
111920,"R",214147,"R",62502,"A",,"G",7208,"A",,"G",7208,"A",,3
111939,"R",302703,"R",48129,"A",,"G",10144,"A",,"R",11461,"A",,3
111948,"R",116444,"A",,"R",28608,"G",3881,"G",1192,"G",3881,"G",1192,2
111966,"R",3673,"A",,"R",297,"G",122,"G",12,"G",122,"G",12,2
112075,"R",40001,"A",,"R",9738,"G",1333,"G",406,"R",1668,"R",541,2
112084,"R",7500,"A",,"R",300,"G",250,"G",13,"G",250,"G",13,2
112127,"A",,"A",,"R",2319,"A",,"G",97,"A",,"G",97,2
112172,"R",232649,"R",19645,"A",,"G",7777,"A",,"G",7777,"A",,3
112190,"R",458876,"R",1575917,"A",,"G",17047,"A",,"G",17047,"A",,3
112251,"A",,"A",,"R",25314,"A",,"G",1055,"A",,"R",1143,2
112260,"R",34198,"A",,"A",,"G",1140,"A",,"G",1140,"A",,2
112288,"A",,"R",259150,"A",,"G",288,"A",,"G",288,"A",,1
112312,"R",4955,"R",0,"A",,"G",165,"A",,"G",165,"A",,3
112367,"A",,"R",296953,"A",,"G",330,"A",,"G",330,"A",,1
112385,"R",89990,"R",5456,"A",,"G",3006,"A",,"G",3006,"A",,3
112394,"R",5368,"A",,"A",,"G",179,"A",,"R",179,"A",,2
112446,"R",28424,"A",,"R",695,"G",632,"G",19,"R",700,"R",21,2
112455,"A",,"R",140800,"A",,"G",156,"A",,"G",156,"A",,1
112516,"R",16492,"A",,"A",,"G",550,"A",,"G",550,"A",,2
112525,"A",,"A",,"R",17737,"A",,"G",739,"A",,"R",500,2
112561,"R",45677,"R",879,"A",,"G",1524,"A",,"G",1524,"A",,3
112570,"R",10700,"A",,"A",,"G",238,"A",,"G",238,"A",,2
112686,"R",87083,"R",190810,"A",,"G",3115,"A",,"G",3115,"A",,3
112783,"A",,"R",885535,"A",,"G",984,"A",,"R",1068,"A",,1
112826,"R",115233,"R",237452,"A",,"G",4105,"A",,"G",4105,"A",,3
113096,"R",195322,"A",,"A",,"G",6511,"A",,"G",6511,"A",,2
113111,"R",88532,"R",598908,"A",,"G",3617,"A",,"R",3479,"A",,3
113193,"R",201643,"R",5542,"A",,"G",6728,"A",,"G",6728,"A",,3
113218,"R",104433,"R",97803,"A",,"G",3590,"A",,"G",3590,"A",,3
113227,"A",,"R",324682,"A",,"G",361,"A",,"G",361,"A",,1
113236,"R",238206,"R",5522,"A",,"G",7946,"A",,"G",7946,"A",,3
113333,"R",643718,"R",18872,"A",,"G",14326,"A",,"R",21200,"A",,3
113449,"A",,"R",177400,"A",,"G",197,"A",,"G",197,"A",,1
113537,"R",0,"R",19800,"R",970,"G",22,"G",40,"R",22,"R",25,3
113573,"R",138170,"R",17074,"A",,"G",4625,"A",,"G",4625,"A",,3
113582,"A",,"R",180405,"A",,"G",200,"A",,"G",200,"A",,1
113607,"R",164246,"A",,"R",15041,"G",5475,"G",627,"G",5475,"G",627,2
113634,"R",366240,"R",58223,"A",,"G",12273,"A",,"G",12273,"A",,3
113698,"R",36616,"A",,"R",10432,"G",1221,"G",435,"G",1221,"G",435,2
113704,"R",126,"A",,"R",1512,"G",4,"G",63,"G",4,"G",63,2
113713,"R",6952,"A",,"A",,"G",232,"A",,"G",232,"A",,2
113856,"R",440746,"R",4653,"A",,"G",14697,"A",,"R",18338,"A",,3
113908,"A",,"R",62800,"A",,"G",70,"A",,"G",70,"A",,1
113980,"R",405277,"R",48896,"A",,"G",13564,"A",,"G",13564,"A",,3
114044,"P",,"P",60010,"P",0,"P",67,"P",0,"P",67,"P",0,1
114062,"A",,"R",186954,"A",,"G",208,"A",,"G",208,"A",,1
114071,"A",,"R",286829,"A",,"G",319,"A",,"G",319,"A",,1
114080,"A",,"R",302007,"A",,"G",336,"A",,"G",336,"A",,1
114114,"A",,"A",,"R",13003,"A",,"G",361,"A",,"G",361,2
114123,"A",,"R",910000,"A",,"G",1011,"A",,"G",1011,"A",,1
114266,"R",141932,"R",215439,"A",,"G",4970,"A",,"G",4970,"A",,3
