unitid,line,section,lstudy,"xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
105589,22,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",3,"R",4,"R",17,"R",29,"R",20,"R",15,"R",40,"R",51
105589,25,2,3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",9,"R",16,"R",1,"R",2,"R",10,"R",22
105589,28,2,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",4,"R",0,"R",0,"R",3,"R",6,"R",26,"R",45,"R",21,"R",17,"R",50,"R",73
105589,29,3,4,"R",1,"R",4,"R",5,"R",11,"R",9,"R",34,"R",4,"R",4,"R",12,"R",30,"R",273,"R",367,"R",100,"R",151,"R",404,"R",601
105659,1,1,1,"R",0,"R",0,"R",8,"R",0,"R",11,"R",0,"R",2,"R",0,"R",29,"R",1,"R",70,"R",0,"R",9,"R",0,"R",129,"R",1
105659,6,1,1,"R",0,"R",0,"R",8,"R",0,"R",11,"R",0,"R",2,"R",0,"R",29,"R",1,"R",70,"R",0,"R",9,"R",0,"R",129,"R",1
105659,8,1,1,"R",0,"R",0,"R",8,"R",0,"R",11,"R",0,"R",2,"R",0,"R",29,"R",1,"R",70,"R",0,"R",9,"R",0,"R",129,"R",1
105659,14,1,4,"R",0,"R",0,"R",8,"R",0,"R",11,"R",0,"R",2,"R",0,"R",29,"R",1,"R",70,"R",0,"R",9,"R",0,"R",129,"R",1
105659,15,2,1,"R",0,"R",0,"R",10,"R",0,"R",6,"R",0,"R",2,"R",0,"R",23,"R",0,"R",52,"R",0,"R",7,"R",0,"R",100,"R",0
105659,20,2,1,"R",0,"R",0,"R",10,"R",0,"R",6,"R",0,"R",2,"R",0,"R",23,"R",0,"R",52,"R",0,"R",7,"R",0,"R",100,"R",0
105659,22,2,1,"R",0,"R",0,"R",10,"R",0,"R",6,"R",0,"R",2,"R",0,"R",23,"R",0,"R",52,"R",0,"R",7,"R",0,"R",100,"R",0
105659,28,2,4,"R",0,"R",0,"R",10,"R",0,"R",6,"R",0,"R",2,"R",0,"R",23,"R",0,"R",52,"R",0,"R",7,"R",0,"R",100,"R",0
105659,29,3,4,"R",0,"R",0,"R",18,"R",0,"R",17,"R",0,"R",4,"R",0,"R",52,"R",1,"R",122,"R",0,"R",16,"R",0,"R",229,"R",1
105668,1,1,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",3,"R",7,"R",4,"Z",0,"R",6,"R",10,"R",13
105668,3,1,1,"Z",0,"R",1,"R",7,"R",7,"Z",0,"R",5,"R",1,"R",2,"R",11,"R",17,"R",39,"R",100,"R",22,"R",28,"R",80,"R",160
105668,6,1,1,"Z",0,"R",1,"R",7,"R",7,"Z",0,"R",5,"R",2,"R",2,"R",13,"R",20,"R",46,"R",104,"R",22,"R",34,"R",90,"R",173
105668,7,1,1,"R",3,"R",1,"R",10,"R",7,"R",5,"R",4,"R",9,"R",9,"R",19,"R",26,"R",131,"R",170,"R",188,"R",119,"R",365,"R",336
105668,8,1,1,"R",3,"R",2,"R",17,"R",14,"R",5,"R",9,"R",11,"R",11,"R",32,"R",46,"R",177,"R",274,"R",210,"R",153,"R",455,"R",509
105668,14,1,4,"R",3,"R",2,"R",17,"R",14,"R",5,"R",9,"R",11,"R",11,"R",32,"R",46,"R",177,"R",274,"R",210,"R",153,"R",455,"R",509
105668,15,2,1,"Z",0,"Z",0,"R",30,"R",10,"R",2,"R",2,"R",4,"Z",0,"R",17,"R",4,"R",66,"R",31,"R",14,"R",15,"R",133,"R",62
105668,17,2,1,"Z",0,"Z",0,"R",17,"R",34,"R",2,"R",7,"R",9,"R",4,"R",21,"R",33,"R",134,"R",208,"R",51,"R",67,"R",234,"R",353
105668,20,2,1,"Z",0,"Z",0,"R",47,"R",44,"R",4,"R",9,"R",13,"R",4,"R",38,"R",37,"R",200,"R",239,"R",65,"R",82,"R",367,"R",415
105668,21,2,1,"R",14,"R",14,"R",116,"R",202,"R",34,"R",89,"R",139,"R",194,"R",300,"R",526,"R",2263,"R",4209,"R",929,"R",1601,"R",3795,"R",6835
105668,22,2,1,"R",14,"R",14,"R",163,"R",246,"R",38,"R",98,"R",152,"R",198,"R",338,"R",563,"R",2463,"R",4448,"R",994,"R",1683,"R",4162,"R",7250
105668,28,2,4,"R",14,"R",14,"R",163,"R",246,"R",38,"R",98,"R",152,"R",198,"R",338,"R",563,"R",2463,"R",4448,"R",994,"R",1683,"R",4162,"R",7250
105668,29,3,4,"R",17,"R",16,"R",180,"R",260,"R",43,"R",107,"R",163,"R",209,"R",370,"R",609,"R",2640,"R",4722,"R",1204,"R",1836,"R",4617,"R",7759
105677,1,1,1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",32,"R",1
105677,6,1,1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",32,"R",1
105677,8,1,1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",32,"R",1
105677,14,1,4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",32,"R",1
105677,29,3,4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",32,"R",1
105701,1,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",25,"R",0,"R",0,"R",0,"R",41
105701,6,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",25,"R",0,"R",0,"R",0,"R",41
105701,8,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",25,"R",0,"R",0,"R",0,"R",41
105701,14,1,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",25,"R",0,"R",0,"R",0,"R",41
105701,29,3,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",25,"R",0,"R",0,"R",0,"R",41
105747,1,1,1,"Z",0,"Z",0,"R",11,"R",4,"R",5,"R",8,"R",2,"R",4,"R",20,"R",10,"R",92,"R",82,"R",9,"R",9,"R",139,"R",117
105747,3,1,1,"R",4,"R",1,"R",13,"R",6,"R",12,"R",12,"R",2,"R",7,"R",22,"R",21,"R",183,"R",147,"R",13,"R",16,"R",249,"R",210
105747,6,1,1,"R",4,"R",1,"R",24,"R",10,"R",17,"R",20,"R",4,"R",11,"R",42,"R",31,"R",275,"R",229,"R",22,"R",25,"R",388,"R",327
105747,7,1,1,"R",62,"R",58,"R",23,"R",18,"R",34,"R",51,"R",25,"R",24,"R",94,"R",70,"R",905,"R",781,"R",70,"R",66,"R",1213,"R",1068
105747,8,1,1,"R",66,"R",59,"R",47,"R",28,"R",51,"R",71,"R",29,"R",35,"R",136,"R",101,"R",1180,"R",1010,"R",92,"R",91,"R",1601,"R",1395
105747,14,1,4,"R",66,"R",59,"R",47,"R",28,"R",51,"R",71,"R",29,"R",35,"R",136,"R",101,"R",1180,"R",1010,"R",92,"R",91,"R",1601,"R",1395
105747,15,2,1,"R",1,"R",2,"R",3,"R",3,"R",10,"R",6,"R",2,"R",1,"R",12,"R",7,"R",67,"R",63,"R",11,"R",6,"R",106,"R",88
105747,17,2,1,"R",1,"R",6,"R",8,"R",10,"R",13,"R",26,"R",6,"R",14,"R",38,"R",36,"R",290,"R",433,"R",26,"R",37,"R",382,"R",562
105747,20,2,1,"R",2,"R",8,"R",11,"R",13,"R",23,"R",32,"R",8,"R",15,"R",50,"R",43,"R",357,"R",496,"R",37,"R",43,"R",488,"R",650
105747,21,2,1,"R",67,"R",82,"R",50,"R",48,"R",115,"R",153,"R",79,"R",119,"R",226,"R",349,"R",2257,"R",3018,"R",277,"R",354,"R",3071,"R",4123
105747,22,2,1,"R",69,"R",90,"R",61,"R",61,"R",138,"R",185,"R",87,"R",134,"R",276,"R",392,"R",2614,"R",3514,"R",314,"R",397,"R",3559,"R",4773
105747,28,2,4,"R",69,"R",90,"R",61,"R",61,"R",138,"R",185,"R",87,"R",134,"R",276,"R",392,"R",2614,"R",3514,"R",314,"R",397,"R",3559,"R",4773
105747,29,3,4,"R",135,"R",149,"R",108,"R",89,"R",189,"R",256,"R",116,"R",169,"R",412,"R",493,"R",3794,"R",4524,"R",406,"R",488,"R",5160,"R",6168
105792,1,1,1,"R",1,"Z",0,"R",6,"R",9,"R",6,"R",12,"Z",0,"R",1,"R",25,"R",39,"R",8,"R",7,"R",7,"R",6,"R",53,"R",74
105792,3,1,1,"R",0,"Z",0,"R",28,"R",29,"R",3,"R",21,"R",1,"R",1,"R",28,"R",64,"R",15,"R",23,"R",7,"R",7,"R",82,"R",145
105792,6,1,1,"R",1,"Z",0,"R",34,"R",38,"R",9,"R",33,"R",1,"R",2,"R",53,"R",103,"R",23,"R",30,"R",14,"R",13,"R",135,"R",219
105792,7,1,1,"R",1,"R",2,"R",12,"R",20,"R",7,"R",5,"R",1,"R",1,"R",67,"R",104,"R",59,"R",58,"R",12,"R",8,"R",159,"R",198
105792,8,1,1,"R",2,"R",2,"R",46,"R",58,"R",16,"R",38,"R",2,"R",3,"R",120,"R",207,"R",82,"R",88,"R",26,"R",21,"R",294,"R",417
105792,14,1,4,"R",2,"R",2,"R",46,"R",58,"R",16,"R",38,"R",2,"R",3,"R",120,"R",207,"R",82,"R",88,"R",26,"R",21,"R",294,"R",417
105792,15,2,1,"R",3,"R",2,"R",8,"R",9,"R",1,"R",3,"Z",0,"R",1,"R",23,"R",42,"R",5,"R",11,"R",4,"R",5,"R",44,"R",73
105792,17,2,1,"R",0,"R",1,"R",26,"R",60,"R",6,"R",14,"R",3,"R",3,"R",93,"R",168,"R",23,"R",42,"R",5,"R",10,"R",156,"R",298
105792,20,2,1,"R",3,"R",3,"R",34,"R",69,"R",7,"R",17,"R",3,"R",4,"R",116,"R",210,"R",28,"R",53,"R",9,"R",15,"R",200,"R",371
105792,21,2,1,"R",11,"R",19,"R",108,"R",124,"R",11,"R",16,"R",25,"R",32,"R",358,"R",548,"R",275,"R",419,"R",68,"R",110,"R",856,"R",1268
105792,22,2,1,"R",14,"R",22,"R",142,"R",193,"R",18,"R",33,"R",28,"R",36,"R",474,"R",758,"R",303,"R",472,"R",77,"R",125,"R",1056,"R",1639
105792,28,2,4,"R",14,"R",22,"R",142,"R",193,"R",18,"R",33,"R",28,"R",36,"R",474,"R",758,"R",303,"R",472,"R",77,"R",125,"R",1056,"R",1639
105792,29,3,4,"R",16,"R",24,"R",188,"R",251,"R",34,"R",71,"R",30,"R",39,"R",594,"R",965,"R",385,"R",560,"R",103,"R",146,"R",1350,"R",2056
105880,11,1,3,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",2,"R",11,"R",50,"R",0,"R",0,"R",14,"R",55
105880,14,1,4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",2,"R",11,"R",50,"R",0,"R",0,"R",14,"R",55
105880,29,3,4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",2,"R",11,"R",50,"R",0,"R",0,"R",14,"R",55
105899,1,1,1,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",23,"R",38,"R",0,"R",0,"R",27,"R",42
105899,6,1,1,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",23,"R",38,"R",0,"R",0,"R",27,"R",42
105899,8,1,1,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",23,"R",38,"R",0,"R",0,"R",27,"R",42
105899,14,1,4,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",23,"R",38,"R",0,"R",0,"R",27,"R",42
105899,15,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1
105899,20,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1
105899,21,2,1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",7,"R",20,"R",0,"R",0,"R",9,"R",22
105899,22,2,1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",8,"R",21,"R",0,"R",0,"R",10,"R",23
105899,28,2,4,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",8,"R",21,"R",0,"R",0,"R",10,"R",23
105899,29,3,4,"R",0,"R",0,"R",5,"R",2,"R",0,"R",1,"R",0,"R",1,"R",1,"R",2,"R",31,"R",59,"R",0,"R",0,"R",37,"R",65
105987,1,1,1,"Q",0,"Q",1,"Q",3,"Q",12,"Q",0,"Q",6,"Q",0,"Q",2,"Q",15,"Q",40,"Q",14,"Q",56,"Q",2,"Q",7,"Q",34,"Q",124
105987,6,1,1,"C",0,"C",1,"C",3,"C",12,"C",0,"C",6,"C",0,"C",2,"C",15,"C",40,"C",14,"C",56,"C",2,"C",7,"C",34,"C",124
105987,8,1,1,"Z",0,"R",1,"R",3,"R",12,"Z",0,"R",6,"Z",0,"R",2,"R",15,"R",40,"R",14,"R",56,"R",2,"R",7,"R",34,"R",124
105987,14,1,4,"Z",0,"R",1,"R",3,"R",12,"Z",0,"R",6,"Z",0,"R",2,"R",15,"R",40,"R",14,"R",56,"R",2,"R",7,"R",34,"R",124
105987,29,3,4,"Z",0,"R",1,"R",3,"R",12,"Z",0,"R",6,"Z",0,"R",2,"R",15,"R",40,"R",14,"R",56,"R",2,"R",7,"R",34,"R",124
106041,1,1,1,"R",3,"R",0,"R",36,"R",0,"R",51,"R",0,"R",126,"R",1,"R",354,"R",2,"R",817,"R",6,"R",372,"R",9,"R",1759,"R",18
106041,6,1,1,"R",3,"R",0,"R",36,"R",0,"R",51,"R",0,"R",126,"R",1,"R",354,"R",2,"R",817,"R",6,"R",372,"R",9,"R",1759,"R",18
106041,8,1,1,"R",3,"R",0,"R",36,"R",0,"R",51,"R",0,"R",126,"R",1,"R",354,"R",2,"R",817,"R",6,"R",372,"R",9,"R",1759,"R",18
106041,14,1,4,"R",3,"R",0,"R",36,"R",0,"R",51,"R",0,"R",126,"R",1,"R",354,"R",2,"R",817,"R",6,"R",372,"R",9,"R",1759,"R",18
106041,29,3,4,"R",3,"R",0,"R",36,"R",0,"R",51,"R",0,"R",126,"R",1,"R",354,"R",2,"R",817,"R",6,"R",372,"R",9,"R",1759,"R",18
106050,1,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",6,"R",1,"R",18,"R",0,"R",0,"R",1,"R",27
106050,3,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",22,"R",1,"R",51,"R",0,"R",0,"R",1,"R",78
106050,6,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",3,"R",0,"R",1,"R",0,"R",28,"R",2,"R",69,"R",0,"R",0,"R",2,"R",105
106050,8,1,1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",3,"R",0,"R",1,"R",0,"R",28,"R",2,"R",69,"R",0,"R",0,"R",2,"R",105
106050,14,1,4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",3,"R",0,"R",1,"R",0,"R",28,"R",2,"R",69,"R",0,"R",0,"R",2,"R",105
106050,29,3,4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",3,"R",0,"R",1,"R",0,"R",28,"R",2,"R",69,"R",0,"R",0,"R",2,"R",105
106102,1,1,1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",3,"R",3,"R",23,"R",29,"R",7,"R",13,"R",35,"R",48
106102,6,1,1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",3,"R",3,"R",23,"R",29,"R",7,"R",13,"R",35,"R",48
106102,7,1,1,"R",10,"R",13,"R",16,"R",35,"R",4,"R",8,"R",9,"R",11,"R",42,"R",73,"R",185,"R",302,"R",85,"R",90,"R",351,"R",532
106102,8,1,1,"R",11,"R",13,"R",16,"R",36,"R",4,"R",9,"R",10,"R",12,"R",45,"R",76,"R",208,"R",331,"R",92,"R",103,"R",386,"R",580
106102,11,1,3,"R",12,"R",8,"R",12,"R",11,"R",0,"R",1,"R",20,"R",23,"R",14,"R",7,"R",95,"R",94,"R",29,"R",30,"R",182,"R",174
106102,14,1,4,"R",23,"R",21,"R",28,"R",47,"R",4,"R",10,"R",30,"R",35,"R",59,"R",83,"R",303,"R",425,"R",121,"R",133,"R",568,"R",754
106102,29,3,4,"R",23,"R",21,"R",28,"R",47,"R",4,"R",10,"R",30,"R",35,"R",59,"R",83,"R",303,"R",425,"R",121,"R",133,"R",568,"R",754
106111,1,1,1,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",1,"R",18,"R",3,"R",54,"R",1,"R",0,"R",5,"R",86
106111,6,1,1,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",1,"R",18,"R",3,"R",54,"R",1,"R",0,"R",5,"R",86
106111,8,1,1,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",1,"R",18,"R",3,"R",54,"R",1,"R",0,"R",5,"R",86
106111,14,1,4,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",1,"R",18,"R",3,"R",54,"R",1,"R",0,"R",5,"R",86
106111,29,3,4,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",1,"R",18,"R",3,"R",54,"R",1,"R",0,"R",5,"R",86
106148,1,1,1,"Z",0,"Z",0,"R",5,"R",3,"R",9,"R",13,"R",2,"R",1,"R",13,"R",15,"R",81,"R",82,"R",26,"R",22,"R",136,"R",136
106148,3,1,1,"R",1,"Z",0,"R",2,"R",4,"R",14,"R",22,"R",10,"R",9,"R",22,"R",26,"R",274,"R",319,"R",49,"R",54,"R",372,"R",434
106148,6,1,1,"R",1,"Z",0,"R",7,"R",7,"R",23,"R",35,"R",12,"R",10,"R",35,"R",41,"R",355,"R",401,"R",75,"R",76,"R",508,"R",570
106148,7,1,1,"R",0,"Z",0,"R",1,"R",1,"R",0,"R",6,"R",1,"R",1,"R",2,"R",4,"R",66,"R",47,"R",5,"R",7,"R",75,"R",66
106148,8,1,1,"R",1,"Z",0,"R",8,"R",8,"R",23,"R",41,"R",13,"R",11,"R",37,"R",45,"R",421,"R",448,"R",80,"R",83,"R",583,"R",636
106148,14,1,4,"R",1,"Z",0,"R",8,"R",8,"R",23,"R",41,"R",13,"R",11,"R",37,"R",45,"R",421,"R",448,"R",80,"R",83,"R",583,"R",636
106148,15,2,1,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",2,"R",1,"R",10,"R",18,"R",116,"R",143,"R",25,"R",27,"R",155,"R",191
106148,17,2,1,"R",1,"R",1,"R",7,"R",4,"R",13,"R",27,"R",0,"R",11,"R",50,"R",89,"R",550,"R",1102,"R",49,"R",112,"R",670,"R",1346
106148,20,2,1,"R",1,"R",1,"R",8,"R",4,"R",14,"R",29,"R",2,"R",12,"R",60,"R",107,"R",666,"R",1245,"R",74,"R",139,"R",825,"R",1537
106148,21,2,1,"R",0,"R",0,"R",4,"R",6,"R",15,"R",15,"R",7,"R",25,"R",44,"R",74,"R",1002,"R",1961,"R",539,"R",889,"R",1611,"R",2970
106148,22,2,1,"R",1,"R",1,"R",12,"R",10,"R",29,"R",44,"R",9,"R",37,"R",104,"R",181,"R",1668,"R",3206,"R",613,"R",1028,"R",2436,"R",4507
106148,28,2,4,"R",1,"R",1,"R",12,"R",10,"R",29,"R",44,"R",9,"R",37,"R",104,"R",181,"R",1668,"R",3206,"R",613,"R",1028,"R",2436,"R",4507
106148,29,3,4,"R",2,"R",1,"R",20,"R",18,"R",52,"R",85,"R",22,"R",48,"R",141,"R",226,"R",2089,"R",3654,"R",693,"R",1111,"R",3019,"R",5143
106245,1,1,1,"R",4,"R",4,"R",103,"R",163,"R",0,"R",4,"R",3,"R",8,"R",10,"R",8,"R",174,"R",219,"R",4,"R",6,"R",298,"R",412
106245,3,1,1,"R",106,"R",80,"R",456,"R",1096,"R",19,"R",11,"R",47,"R",49,"R",35,"R",35,"R",1153,"R",1592,"R",24,"R",31,"R",1840,"R",2894
106245,6,1,1,"R",110,"R",84,"R",559,"R",1259,"R",19,"R",15,"R",50,"R",57,"R",45,"R",43,"R",1327,"R",1811,"R",28,"R",37,"R",2138,"R",3306
106245,7,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",2
106245,8,1,1,"R",110,"R",84,"R",559,"R",1260,"R",19,"R",15,"R",50,"R",57,"R",45,"R",43,"R",1328,"R",1812,"R",28,"R",37,"R",2139,"R",3308
106245,9,1,2,"R",1,"R",1,"R",8,"R",12,"R",0,"R",2,"R",2,"R",2,"R",7,"R",3,"R",176,"R",144,"R",0,"R",1,"R",194,"R",165
106245,11,1,3,"R",57,"R",31,"R",20,"R",68,"R",0,"R",3,"R",2,"R",13,"R",3,"R",2,"R",91,"R",229,"R",1,"R",2,"R",174,"R",348
106245,14,1,4,"R",168,"R",116,"R",587,"R",1340,"R",19,"R",20,"R",54,"R",72,"R",55,"R",48,"R",1595,"R",2185,"R",29,"R",40,"R",2507,"R",3821
106245,15,2,1,"R",0,"R",1,"R",13,"R",14,"R",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",26,"R",24,"R",2,"R",1,"R",44,"R",42
106245,17,2,1,"R",17,"R",22,"R",268,"R",761,"R",9,"R",14,"R",26,"R",35,"R",19,"R",30,"R",934,"R",1412,"R",8,"R",34,"R",1281,"R",2308
106245,20,2,1,"R",17,"R",23,"R",281,"R",775,"R",9,"R",15,"R",27,"R",35,"R",21,"R",31,"R",960,"R",1436,"R",10,"R",35,"R",1325,"R",2350
106245,21,2,1,"R",0,"R",0,"R",7,"R",21,"R",0,"R",0,"R",2,"R",0,"R",1,"R",1,"R",10,"R",17,"R",2,"R",1,"R",22,"R",40
106245,22,2,1,"R",17,"R",23,"R",288,"R",796,"R",9,"R",15,"R",29,"R",35,"R",22,"R",32,"R",970,"R",1453,"R",12,"R",36,"R",1347,"R",2390
106245,23,2,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9,"R",7,"R",0,"R",0,"R",9,"R",8
106245,25,2,3,"R",7,"R",5,"R",62,"R",181,"R",2,"R",7,"R",3,"R",11,"R",7,"R",9,"R",246,"R",685,"R",2,"R",9,"R",329,"R",907
106245,28,2,4,"R",24,"R",28,"R",350,"R",977,"R",11,"R",22,"R",32,"R",47,"R",29,"R",41,"R",1225,"R",2145,"R",14,"R",45,"R",1685,"R",3305
106245,29,3,4,"R",192,"R",144,"R",937,"R",2317,"R",30,"R",42,"R",86,"R",119,"R",84,"R",89,"R",2820,"R",4330,"R",43,"R",85,"R",4192,"R",7126
106263,3,1,1,"C",0,"C",0,"C",14,"C",65,"C",1,"C",2,"C",5,"C",5,"C",3,"C",6,"C",53,"C",344,"C",0,"C",0,"C",76,"C",422
106263,6,1,1,"R",0,"R",0,"R",14,"R",65,"R",1,"R",2,"R",5,"R",5,"R",3,"R",6,"R",53,"R",344,"R",0,"R",0,"R",76,"R",422
106263,8,1,1,"R",0,"R",0,"R",14,"R",65,"R",1,"R",2,"R",5,"R",5,"R",3,"R",6,"R",53,"R",344,"R",0,"R",0,"R",76,"R",422
106263,9,1,2,"R",0,"R",0,"R",12,"R",32,"R",2,"R",0,"R",36,"R",24,"R",4,"R",3,"R",427,"R",340,"R",0,"R",0,"R",481,"R",399
106263,11,1,3,"R",17,"R",14,"R",1,"R",14,"R",0,"R",0,"R",6,"R",5,"R",0,"R",3,"R",22,"R",91,"R",0,"R",0,"R",46,"R",127
106263,14,1,4,"R",17,"R",14,"R",27,"R",111,"R",3,"R",2,"R",47,"R",34,"R",7,"R",12,"R",502,"R",775,"R",0,"R",0,"R",603,"R",948
106263,17,2,1,"C",0,"C",0,"C",2,"C",22,"C",1,"C",0,"C",0,"C",1,"C",1,"C",1,"C",34,"C",113,"C",0,"C",0,"C",38,"C",137
106263,20,2,1,"R",0,"R",0,"R",2,"R",22,"R",1,"R",0,"R",0,"R",1,"R",1,"R",1,"R",34,"R",113,"R",0,"R",0,"R",38,"R",137
106263,22,2,1,"R",0,"R",0,"R",2,"R",22,"R",1,"R",0,"R",0,"R",1,"R",1,"R",1,"R",34,"R",113,"R",0,"R",0,"R",38,"R",137
106263,23,2,2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",4
106263,25,2,3,"R",1,"R",1,"R",1,"R",18,"R",1,"R",1,"R",1,"R",6,"R",1,"R",1,"R",26,"R",147,"R",0,"R",0,"R",31,"R",174
106263,28,2,4,"R",1,"R",1,"R",4,"R",40,"R",2,"R",1,"R",1,"R",9,"R",2,"R",2,"R",60,"R",262,"R",0,"R",0,"R",70,"R",315
106263,29,3,4,"R",18,"R",15,"R",31,"R",151,"R",5,"R",3,"R",48,"R",43,"R",9,"R",14,"R",562,"R",1037,"R",0,"R",0,"R",673,"R",1263
106281,1,1,1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"R",2,"R",15
106281,6,1,1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"R",2,"R",15
106281,8,1,1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"R",2,"R",15
106281,14,1,4,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"R",2,"R",15
106281,15,2,1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
106281,20,2,1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
