UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFRAC01,EFRACE01,XEFRAC02,EFRACE02,XEFRAC03,EFRACE03,XEFRAC04,EFRACE04,XEFRAC05,EFRACE05,XEFRAC06,EFRACE06,XEFRAC07,EFRACE07,XEFRAC08,EFRACE08,XEFRAC09,EFRACE09,XEFRAC10,EFRACE10,XEFRAC11,EFRACE11,XEFRAC12,EFRACE12,XEFRAC13,EFRACE13,XEFRAC14,EFRACE14,XEFRAC15,EFRACE15,XEFRAC16,EFRACE16,XEFRAC17,EFRACE17,XEFRAC18,EFRACE18,XEFRAC19,EFRACE19,XEFRAC20,EFRACE20,XEFRAC21,EFRACE21,XEFRAC22,EFRACE22,XEFRAC23,EFRACE23,XEFRAC24,EFRACE24
100654, 1,29,3,4,"R",122,"R",117,"R",2444,"R",3024,"R",4,"R",7,"R",7,"R",10,"R",16,"R",12,"R",124,"R",295,"Z",0,"Z",0,"R",2717,"R",3465,"R",239,"R",5468,"R",11,"R",17,"R",28,"R",419,"Z",0,"R",6182
100654, 2,99,3,1,"R",67,"R",72,"R",2252,"R",2500,"R",4,"R",4,"R",2,"R",3,"R",12,"R",8,"R",50,"R",73,"Z",0,"Z",0,"R",2387,"R",2660,"R",139,"R",4752,"R",8,"R",5,"R",20,"R",123,"Z",0,"R",5047
100654, 3,99,3,1,"R",67,"R",67,"R",2249,"R",2493,"R",4,"R",4,"R",2,"R",3,"R",12,"R",8,"R",49,"R",71,"Z",0,"Z",0,"R",2383,"R",2646,"R",134,"R",4742,"R",8,"R",5,"R",20,"R",120,"Z",0,"R",5029
100654, 4,99,3,1,"R",5,"R",6,"R",503,"R",562,"R",1,"R",1,"R",1,"Z",0,"R",3,"R",3,"R",7,"R",7,"Z",0,"Z",0,"R",520,"R",579,"R",11,"R",1065,"R",2,"R",1,"R",6,"R",14,"Z",0,"R",1099
100654, 5,99,3,1,"R",62,"R",61,"R",1746,"R",1931,"R",3,"R",3,"R",1,"R",3,"R",9,"R",5,"R",42,"R",64,"Z",0,"Z",0,"R",1863,"R",2067,"R",123,"R",3677,"R",6,"R",4,"R",14,"R",106,"Z",0,"R",3930
100654,11,99,3,1,"Z",0,"R",5,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",4,"R",14,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",18
100654,12,99,3,3,"R",55,"R",45,"R",192,"R",524,"Z",0,"R",3,"R",5,"R",7,"R",4,"R",4,"R",74,"R",222,"Z",0,"Z",0,"R",330,"R",805,"R",100,"R",716,"R",3,"R",12,"R",8,"R",296,"Z",0,"R",1135
100654,21,14,1,4,"R",78,"R",88,"R",2153,"R",2546,"R",3,"R",4,"R",4,"R",7,"R",13,"R",9,"R",60,"R",117,"Z",0,"Z",0,"R",2311,"R",2771,"R",166,"R",4699,"R",7,"R",11,"R",22,"R",177,"Z",0,"R",5082
100654,22, 8,1,1,"R",56,"R",64,"R",2088,"R",2319,"R",3,"R",3,"R",2,"R",2,"R",10,"R",8,"R",30,"R",46,"Z",0,"Z",0,"R",2189,"R",2442,"R",120,"R",4407,"R",6,"R",4,"R",18,"R",76,"Z",0,"R",4631
100654,23, 6,1,1,"R",56,"R",62,"R",2086,"R",2314,"R",3,"R",3,"R",2,"R",2,"R",10,"R",8,"R",30,"R",46,"Z",0,"Z",0,"R",2187,"R",2435,"R",118,"R",4400,"R",6,"R",4,"R",18,"R",76,"Z",0,"R",4622
100654,24, 1,1,1,"R",4,"R",5,"R",500,"R",557,"R",1,"R",1,"R",1,"Z",0,"R",3,"R",3,"R",7,"R",6,"Z",0,"Z",0,"R",516,"R",572,"R",9,"R",1057,"R",2,"R",1,"R",6,"R",13,"Z",0,"R",1088
100654,25, 3,1,1,"R",52,"R",57,"R",1586,"R",1757,"R",2,"R",2,"R",1,"R",2,"R",7,"R",5,"R",23,"R",40,"Z",0,"Z",0,"R",1671,"R",1863,"R",109,"R",3343,"R",4,"R",3,"R",12,"R",63,"Z",0,"R",3534
100654,31, 7,1,1,"Z",0,"R",2,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",7,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9
100654,32,11,1,3,"R",22,"R",24,"R",65,"R",227,"Z",0,"R",1,"R",2,"R",5,"R",3,"R",1,"R",30,"R",71,"Z",0,"Z",0,"R",122,"R",329,"R",46,"R",292,"R",1,"R",7,"R",4,"R",101,"Z",0,"R",451
100654,41,28,2,4,"R",44,"R",29,"R",291,"R",478,"R",1,"R",3,"R",3,"R",3,"R",3,"R",3,"R",64,"R",178,"Z",0,"Z",0,"R",406,"R",694,"R",73,"R",769,"R",4,"R",6,"R",6,"R",242,"Z",0,"R",1100
100654,42,22,2,1,"R",11,"R",8,"R",164,"R",181,"R",1,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",20,"R",27,"Z",0,"Z",0,"R",198,"R",218,"R",19,"R",345,"R",2,"R",1,"R",2,"R",47,"Z",0,"R",416
100654,43,20,2,1,"R",11,"R",5,"R",163,"R",179,"R",1,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",19,"R",25,"Z",0,"Z",0,"R",196,"R",211,"R",16,"R",342,"R",2,"R",1,"R",2,"R",44,"Z",0,"R",407
100654,44,15,2,1,"R",1,"R",1,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",4,"R",7,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11
100654,45,17,2,1,"R",10,"R",4,"R",160,"R",174,"R",1,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",19,"R",24,"Z",0,"Z",0,"R",192,"R",204,"R",14,"R",334,"R",2,"R",1,"R",2,"R",43,"Z",0,"R",396
100654,51,21,2,1,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",2,"R",7,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",9
100654,52,25,2,3,"R",33,"R",21,"R",127,"R",297,"Z",0,"R",2,"R",3,"R",2,"R",1,"R",3,"R",44,"R",151,"Z",0,"Z",0,"R",208,"R",476,"R",54,"R",424,"R",2,"R",5,"R",4,"R",195,"Z",0,"R",684
100663, 1,29,3,4,"R",517,"R",378,"R",1165,"R",3187,"R",35,"R",44,"R",274,"R",341,"R",73,"R",120,"R",4382,"R",5753,"R",127,"R",176,"R",6573,"R",9999,"R",895,"R",4352,"R",79,"R",615,"R",193,"R",10135,"R",303,"R",16572
100663, 2,99,3,1,"R",143,"R",129,"R",1012,"R",2618,"R",22,"R",24,"R",164,"R",225,"R",49,"R",79,"R",2993,"R",3762,"R",107,"R",143,"R",4490,"R",6980,"R",272,"R",3630,"R",46,"R",389,"R",128,"R",6755,"R",250,"R",11470
100663, 3,99,3,1,"R",140,"R",124,"R",986,"R",2567,"R",22,"R",24,"R",159,"R",215,"R",43,"R",78,"R",2842,"R",3620,"R",102,"R",138,"R",4294,"R",6766,"R",264,"R",3553,"R",46,"R",374,"R",121,"R",6462,"R",240,"R",11060
100663, 4,99,3,1,"R",15,"R",18,"R",149,"R",345,"R",5,"R",5,"R",38,"R",43,"R",6,"R",10,"R",431,"R",491,"R",14,"R",17,"R",658,"R",929,"R",33,"R",494,"R",10,"R",81,"R",16,"R",922,"R",31,"R",1587
100663, 5,99,3,1,"R",125,"R",106,"R",837,"R",2222,"R",17,"R",19,"R",121,"R",172,"R",37,"R",68,"R",2411,"R",3129,"R",88,"R",121,"R",3636,"R",5837,"R",231,"R",3059,"R",36,"R",293,"R",105,"R",5540,"R",209,"R",9473
100663,11,99,3,1,"R",3,"R",5,"R",26,"R",51,"Z",0,"Z",0,"R",5,"R",10,"R",6,"R",1,"R",151,"R",142,"R",5,"R",5,"R",196,"R",214,"R",8,"R",77,"Z",0,"R",15,"R",7,"R",293,"R",10,"R",410
100663,12,99,3,3,"R",373,"R",249,"R",135,"R",519,"R",8,"R",16,"R",69,"R",65,"R",20,"R",34,"R",930,"R",1670,"R",17,"R",30,"R",1552,"R",2583,"R",622,"R",654,"R",24,"R",134,"R",54,"R",2600,"R",47,"R",4135
100663,16,99,3,2,"R",1,"Z",0,"R",18,"R",50,"R",5,"R",4,"R",41,"R",51,"R",4,"R",7,"R",459,"R",321,"R",3,"R",3,"R",531,"R",436,"R",1,"R",68,"R",9,"R",92,"R",11,"R",780,"R",6,"R",967
100663,21,14,1,4,"R",417,"R",319,"R",806,"R",2158,"R",29,"R",32,"R",209,"R",277,"R",48,"R",85,"R",2992,"R",3766,"R",79,"R",109,"R",4580,"R",6746,"R",736,"R",2964,"R",61,"R",486,"R",133,"R",6758,"R",188,"R",11326
100663,22, 8,1,1,"R",125,"R",107,"R",725,"R",1893,"R",19,"R",17,"R",131,"R",177,"R",33,"R",59,"R",2021,"R",2591,"R",70,"R",91,"R",3124,"R",4935,"R",232,"R",2618,"R",36,"R",308,"R",92,"R",4612,"R",161,"R",8059
100663,23, 6,1,1,"R",125,"R",107,"R",717,"R",1887,"R",19,"R",17,"R",129,"R",175,"R",33,"R",59,"R",2001,"R",2582,"R",70,"R",91,"R",3094,"R",4918,"R",232,"R",2604,"R",36,"R",304,"R",92,"R",4583,"R",161,"R",8012
100663,24, 1,1,1,"R",15,"R",18,"R",141,"R",339,"R",5,"R",4,"R",38,"R",42,"R",6,"R",10,"R",411,"R",475,"R",12,"R",17,"R",628,"R",905,"R",33,"R",480,"R",9,"R",80,"R",16,"R",886,"R",29,"R",1533
100663,25, 3,1,1,"R",110,"R",89,"R",576,"R",1548,"R",14,"R",13,"R",91,"R",133,"R",27,"R",49,"R",1590,"R",2107,"R",58,"R",74,"R",2466,"R",4013,"R",199,"R",2124,"R",27,"R",224,"R",76,"R",3697,"R",132,"R",6479
100663,31, 7,1,1,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",20,"R",9,"Z",0,"Z",0,"R",30,"R",17,"Z",0,"R",14,"Z",0,"R",4,"Z",0,"R",29,"Z",0,"R",47
100663,32,11,1,3,"R",291,"R",212,"R",63,"R",215,"R",5,"R",11,"R",37,"R",49,"R",11,"R",19,"R",512,"R",854,"R",6,"R",15,"R",925,"R",1375,"R",503,"R",278,"R",16,"R",86,"R",30,"R",1366,"R",21,"R",2300
100663,36, 9,1,2,"R",1,"Z",0,"R",18,"R",50,"R",5,"R",4,"R",41,"R",51,"R",4,"R",7,"R",459,"R",321,"R",3,"R",3,"R",531,"R",436,"R",1,"R",68,"R",9,"R",92,"R",11,"R",780,"R",6,"R",967
100663,41,28,2,4,"R",100,"R",59,"R",359,"R",1029,"R",6,"R",12,"R",65,"R",64,"R",25,"R",35,"R",1390,"R",1987,"R",48,"R",67,"R",1993,"R",3253,"R",159,"R",1388,"R",18,"R",129,"R",60,"R",3377,"R",115,"R",5246
100663,42,22,2,1,"R",18,"R",22,"R",287,"R",725,"R",3,"R",7,"R",33,"R",48,"R",16,"R",20,"R",972,"R",1171,"R",37,"R",52,"R",1366,"R",2045,"R",40,"R",1012,"R",10,"R",81,"R",36,"R",2143,"R",89,"R",3411
100663,43,20,2,1,"R",15,"R",17,"R",269,"R",680,"R",3,"R",7,"R",30,"R",40,"R",10,"R",19,"R",841,"R",1038,"R",32,"R",47,"R",1200,"R",1848,"R",32,"R",949,"R",10,"R",70,"R",29,"R",1879,"R",79,"R",3048
100663,44,15,2,1,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",20,"R",16,"R",2,"Z",0,"R",30,"R",24,"Z",0,"R",14,"R",1,"R",1,"Z",0,"R",36,"R",2,"R",54
100663,45,17,2,1,"R",15,"R",17,"R",261,"R",674,"R",3,"R",6,"R",30,"R",39,"R",10,"R",19,"R",821,"R",1022,"R",30,"R",47,"R",1170,"R",1824,"R",32,"R",935,"R",9,"R",69,"R",29,"R",1843,"R",77,"R",2994
100663,51,21,2,1,"R",3,"R",5,"R",18,"R",45,"Z",0,"Z",0,"R",3,"R",8,"R",6,"R",1,"R",131,"R",133,"R",5,"R",5,"R",166,"R",197,"R",8,"R",63,"Z",0,"R",11,"R",7,"R",264,"R",10,"R",363
100663,52,25,2,3,"R",82,"R",37,"R",72,"R",304,"R",3,"R",5,"R",32,"R",16,"R",9,"R",15,"R",418,"R",816,"R",11,"R",15,"R",627,"R",1208,"R",119,"R",376,"R",8,"R",48,"R",24,"R",1234,"R",26,"R",1835
100690, 1,29,3,4,"Z",0,"Z",0,"R",97,"R",143,"R",1,"Z",0,"R",2,"Z",0,"R",11,"R",9,"R",230,"R",182,"R",19,"R",26,"R",360,"R",360,"Z",0,"R",240,"R",1,"R",2,"R",20,"R",412,"R",45,"R",720
100690, 2,99,3,1,"Z",0,"Z",0,"R",47,"R",70,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",108,"R",104,"R",14,"R",13,"R",178,"R",193,"Z",0,"R",117,"R",1,"R",1,"R",13,"R",212,"R",27,"R",371
100690, 3,99,3,1,"Z",0,"Z",0,"R",47,"R",70,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",108,"R",104,"R",14,"R",13,"R",178,"R",193,"Z",0,"R",117,"R",1,"R",1,"R",13,"R",212,"R",27,"R",371
100690, 4,99,3,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",4
100690, 5,99,3,1,"Z",0,"Z",0,"R",47,"R",70,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",108,"R",101,"R",14,"R",12,"R",178,"R",189,"Z",0,"R",117,"R",1,"R",1,"R",13,"R",209,"R",26,"R",367
100690,12,99,3,3,"Z",0,"Z",0,"R",25,"R",65,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",3,"R",99,"R",74,"R",4,"R",13,"R",133,"R",155,"Z",0,"R",90,"Z",0,"R",1,"R",7,"R",173,"R",17,"R",288
100690,16,99,3,2,"Z",0,"Z",0,"R",25,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",4,"R",1,"Z",0,"R",49,"R",12,"Z",0,"R",33,"Z",0,"Z",0,"Z",0,"R",27,"R",1,"R",61
100690,21,14,1,4,"Z",0,"Z",0,"R",62,"R",90,"R",1,"Z",0,"R",2,"Z",0,"R",8,"R",7,"R",136,"R",128,"R",17,"R",15,"R",226,"R",240,"Z",0,"R",152,"R",1,"R",2,"R",15,"R",264,"R",32,"R",466
100690,22, 8,1,1,"Z",0,"Z",0,"R",34,"R",55,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",93,"R",88,"R",14,"R",11,"R",150,"R",160,"Z",0,"R",89,"R",1,"R",1,"R",13,"R",181,"R",25,"R",310
100690,23, 6,1,1,"Z",0,"Z",0,"R",34,"R",55,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",93,"R",88,"R",14,"R",11,"R",150,"R",160,"Z",0,"R",89,"R",1,"R",1,"R",13,"R",181,"R",25,"R",310
100690,24, 1,1,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",4
100690,25, 3,1,1,"Z",0,"Z",0,"R",34,"R",55,"R",1,"Z",0,"R",1,"Z",0,"R",7,"R",6,"R",93,"R",85,"R",14,"R",10,"R",150,"R",156,"Z",0,"R",89,"R",1,"R",1,"R",13,"R",178,"R",24,"R",306
100690,32,11,1,3,"Z",0,"Z",0,"R",13,"R",32,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",37,"R",37,"R",2,"R",4,"R",54,"R",74,"Z",0,"R",45,"Z",0,"R",1,"R",2,"R",74,"R",6,"R",128
100690,36, 9,1,2,"Z",0,"Z",0,"R",15,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",1,"Z",0,"R",22,"R",6,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"R",28
100690,41,28,2,4,"Z",0,"Z",0,"R",35,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",94,"R",54,"R",2,"R",11,"R",134,"R",120,"Z",0,"R",88,"Z",0,"Z",0,"R",5,"R",148,"R",13,"R",254
100690,42,22,2,1,"Z",0,"Z",0,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",16,"Z",0,"R",2,"R",28,"R",33,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",31,"R",2,"R",61
100690,43,20,2,1,"Z",0,"Z",0,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",16,"Z",0,"R",2,"R",28,"R",33,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",31,"R",2,"R",61
100690,45,17,2,1,"Z",0,"Z",0,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",16,"Z",0,"R",2,"R",28,"R",33,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",31,"R",2,"R",61
100690,52,25,2,3,"Z",0,"Z",0,"R",12,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",62,"R",37,"R",2,"R",9,"R",79,"R",81,"Z",0,"R",45,"Z",0,"Z",0,"R",5,"R",99,"R",11,"R",160
100690,56,23,2,2,"Z",0,"Z",0,"R",10,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1,"Z",0,"Z",0,"R",27,"R",6,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",33
100706, 1,29,3,4,"R",325,"R",123,"R",309,"R",610,"R",34,"R",46,"R",123,"R",110,"R",67,"R",72,"R",2857,"R",2338,"R",35,"R",35,"R",3750,"R",3334,"R",448,"R",919,"R",80,"R",233,"R",139,"R",5195,"R",70,"R",7084
100706, 2,99,3,1,"R",149,"R",49,"R",267,"R",550,"R",28,"R",38,"R",103,"R",93,"R",57,"R",64,"R",2258,"R",1975,"R",31,"R",28,"R",2893,"R",2797,"R",198,"R",817,"R",66,"R",196,"R",121,"R",4233,"R",59,"R",5690
100706, 3,99,3,1,"R",142,"R",47,"R",237,"R",518,"R",25,"R",33,"R",90,"R",80,"R",54,"R",57,"R",2081,"R",1819,"R",28,"R",21,"R",2657,"R",2575,"R",189,"R",755,"R",58,"R",170,"R",111,"R",3900,"R",49,"R",5232
100706, 4,99,3,1,"R",18,"R",5,"R",20,"R",52,"R",1,"R",3,"R",11,"R",5,"R",7,"R",6,"R",303,"R",223,"R",2,"R",4,"R",362,"R",298,"R",23,"R",72,"R",4,"R",16,"R",13,"R",526,"R",6,"R",660
100706, 5,99,3,1,"R",124,"R",42,"R",217,"R",466,"R",24,"R",30,"R",79,"R",75,"R",47,"R",51,"R",1778,"R",1596,"R",26,"R",17,"R",2295,"R",2277,"R",166,"R",683,"R",54,"R",154,"R",98,"R",3374,"R",43,"R",4572
100706,11,99,3,1,"R",7,"R",2,"R",30,"R",32,"R",3,"R",5,"R",13,"R",13,"R",3,"R",7,"R",177,"R",156,"R",3,"R",7,"R",236,"R",222,"R",9,"R",62,"R",8,"R",26,"R",10,"R",333,"R",10,"R",458
100706,12,99,3,3,"R",176,"R",74,"R",42,"R",60,"R",6,"R",8,"R",20,"R",17,"R",10,"R",8,"R",599,"R",363,"R",4,"R",7,"R",857,"R",537,"R",250,"R",102,"R",14,"R",37,"R",18,"R",962,"R",11,"R",1394
100706,21,14,1,4,"R",277,"R",102,"R",204,"R",389,"R",18,"R",35,"R",75,"R",74,"R",44,"R",42,"R",1744,"R",1534,"R",23,"R",24,"R",2385,"R",2200,"R",379,"R",593,"R",53,"R",149,"R",86,"R",3278,"R",47,"R",4585
100706,22, 8,1,1,"R",138,"R",38,"R",186,"R",374,"R",17,"R",31,"R",72,"R",69,"R",40,"R",40,"R",1617,"R",1438,"R",22,"R",19,"R",2092,"R",2009,"R",176,"R",560,"R",48,"R",141,"R",80,"R",3055,"R",41,"R",4101
100706,23, 6,1,1,"R",132,"R",38,"R",166,"R",361,"R",17,"R",27,"R",67,"R",62,"R",39,"R",39,"R",1535,"R",1364,"R",20,"R",16,"R",1976,"R",1907,"R",170,"R",527,"R",44,"R",129,"R",78,"R",2899,"R",36,"R",3883
100706,24, 1,1,1,"R",18,"R",3,"R",18,"R",49,"R",1,"R",3,"R",10,"R",5,"R",7,"R",6,"R",288,"R",214,"R",2,"R",4,"R",344,"R",284,"R",21,"R",67,"R",4,"R",15,"R",13,"R",502,"R",6,"R",628
100706,25, 3,1,1,"R",114,"R",35,"R",148,"R",312,"R",16,"R",24,"R",57,"R",57,"R",32,"R",33,"R",1247,"R",1150,"R",18,"R",12,"R",1632,"R",1623,"R",149,"R",460,"R",40,"R",114,"R",65,"R",2397,"R",30,"R",3255
100706,31, 7,1,1,"R",6,"Z",0,"R",20,"R",13,"Z",0,"R",4,"R",5,"R",7,"R",1,"R",1,"R",82,"R",74,"R",2,"R",3,"R",116,"R",102,"R",6,"R",33,"R",4,"R",12,"R",2,"R",156,"R",5,"R",218
100706,32,11,1,3,"R",139,"R",64,"R",18,"R",15,"R",1,"R",4,"R",3,"R",5,"R",4,"R",2,"R",127,"R",96,"R",1,"R",5,"R",293,"R",191,"R",203,"R",33,"R",5,"R",8,"R",6,"R",223,"R",6,"R",484
100706,41,28,2,4,"R",48,"R",21,"R",105,"R",221,"R",16,"R",11,"R",48,"R",36,"R",23,"R",30,"R",1113,"R",804,"R",12,"R",11,"R",1365,"R",1134,"R",69,"R",326,"R",27,"R",84,"R",53,"R",1917,"R",23,"R",2499
100706,42,22,2,1,"R",11,"R",11,"R",81,"R",176,"R",11,"R",7,"R",31,"R",24,"R",17,"R",24,"R",641,"R",537,"R",9,"R",9,"R",801,"R",788,"R",22,"R",257,"R",18,"R",55,"R",41,"R",1178,"R",18,"R",1589
100706,43,20,2,1,"R",10,"R",9,"R",71,"R",157,"R",8,"R",6,"R",23,"R",18,"R",15,"R",18,"R",546,"R",455,"R",8,"R",5,"R",681,"R",668,"R",19,"R",228,"R",14,"R",41,"R",33,"R",1001,"R",13,"R",1349
100706,44,15,2,1,"Z",0,"R",2,"R",2,"R",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",9,"Z",0,"Z",0,"R",18,"R",14,"R",2,"R",5,"Z",0,"R",1,"Z",0,"R",24,"Z",0,"R",32
100706,45,17,2,1,"R",10,"R",7,"R",69,"R",154,"R",8,"R",6,"R",22,"R",18,"R",15,"R",18,"R",531,"R",446,"R",8,"R",5,"R",663,"R",654,"R",17,"R",223,"R",14,"R",40,"R",33,"R",977,"R",13,"R",1317
100706,51,21,2,1,"R",1,"R",2,"R",10,"R",19,"R",3,"R",1,"R",8,"R",6,"R",2,"R",6,"R",95,"R",82,"R",1,"R",4,"R",120,"R",120,"R",3,"R",29,"R",4,"R",14,"R",8,"R",177,"R",5,"R",240
100706,52,25,2,3,"R",37,"R",10,"R",24,"R",45,"R",5,"R",4,"R",17,"R",12,"R",6,"R",6,"R",472,"R",267,"R",3,"R",2,"R",564,"R",346,"R",47,"R",69,"R",9,"R",29,"R",12,"R",739,"R",5,"R",910
100724, 1,29,3,4,"R",2,"R",18,"R",1920,"R",3225,"R",1,"R",2,"R",2,"R",8,"R",7,"R",10,"R",104,"R",163,"R",1,"R",6,"R",2037,"R",3432,"R",20,"R",5145,"R",3,"R",10,"R",17,"R",267,"R",7,"R",5469
100724, 2,99,3,1,"R",1,"R",15,"R",1720,"R",2616,"Z",0,"R",2,"R",1,"R",5,"R",5,"R",6,"R",49,"R",60,"R",1,"R",4,"R",1777,"R",2708,"R",16,"R",4336,"R",2,"R",6,"R",11,"R",109,"R",5,"R",4485
100724, 3,99,3,1,"R",1,"R",15,"R",1710,"R",2601,"Z",0,"R",2,"R",1,"R",4,"R",5,"R",6,"R",49,"R",57,"R",1,"R",3,"R",1767,"R",2688,"R",16,"R",4311,"R",2,"R",5,"R",11,"R",106,"R",4,"R",4455
100724, 4,99,3,1,"R",1,"R",6,"R",528,"R",651,"Z",0,"R",1,"Z",0,"R",3,"R",1,"R",4,"R",12,"R",6,"Z",0,"Z",0,"R",542,"R",671,"R",7,"R",1179,"R",1,"R",3,"R",5,"R",18,"Z",0,"R",1213
100724, 5,99,3,1,"Z",0,"R",9,"R",1182,"R",1950,"Z",0,"R",1,"R",1,"R",1,"R",4,"R",2,"R",37,"R",51,"R",1,"R",3,"R",1225,"R",2017,"R",9,"R",3132,"R",1,"R",2,"R",6,"R",88,"R",4,"R",3242
100724,11,99,3,1,"Z",0,"Z",0,"R",10,"R",15,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"R",10,"R",20,"Z",0,"R",25,"Z",0,"R",1,"Z",0,"R",3,"R",1,"R",30
100724,12,99,3,3,"R",1,"R",3,"R",200,"R",609,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",4,"R",55,"R",103,"Z",0,"R",2,"R",260,"R",724,"R",4,"R",809,"R",1,"R",4,"R",6,"R",158,"R",2,"R",984
100724,21,14,1,4,"R",1,"R",12,"R",1615,"R",2432,"R",1,"R",2,"Z",0,"R",5,"R",5,"R",7,"R",62,"R",65,"R",1,"R",5,"R",1685,"R",2528,"R",13,"R",4047,"R",3,"R",5,"R",12,"R",127,"R",6,"R",4213
100724,22, 8,1,1,"R",1,"R",12,"R",1556,"R",2292,"Z",0,"R",2,"Z",0,"R",4,"R",5,"R",6,"R",35,"R",41,"R",1,"R",3,"R",1598,"R",2360,"R",13,"R",3848,"R",2,"R",4,"R",11,"R",76,"R",4,"R",3958
100724,23, 6,1,1,"R",1,"R",12,"R",1555,"R",2290,"Z",0,"R",2,"Z",0,"R",4,"R",5,"R",6,"R",35,"R",41,"R",1,"R",3,"R",1597,"R",2358,"R",13,"R",3845,"R",2,"R",4,"R",11,"R",76,"R",4,"R",3955
100724,24, 1,1,1,"R",1,"R",6,"R",524,"R",641,"Z",0,"R",1,"Z",0,"R",3,"R",1,"R",4,"R",12,"R",5,"Z",0,"Z",0,"R",538,"R",660,"R",7,"R",1165,"R",1,"R",3,"R",5,"R",17,"Z",0,"R",1198
100724,25, 3,1,1,"Z",0,"R",6,"R",1031,"R",1649,"Z",0,"R",1,"Z",0,"R",1,"R",4,"R",2,"R",23,"R",36,"R",1,"R",3,"R",1059,"R",1698,"R",6,"R",2680,"R",1,"R",1,"R",6,"R",59,"R",4,"R",2757
100724,31, 7,1,1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
