,CO_TAZID,GEOID
329,3165,49003960300
330,3169,49003960300
331,3168,49003960300
332,3122,49003960300
333,3127,49003960300
334,3126,49003960300
335,3192,49003960300
336,3173,49003960300
337,3108,49003960200
338,3110,49003960200
339,3087,49003960200
340,3088,49003960200
341,3182,49003960200
342,3189,49003960200
343,3193,49003960200
344,3204,49003960200
345,3205,49003960200
346,3210,49003960200
347,3198,49003960200
348,3194,49003960200
349,3095,49003960200
350,3102,49003960200
351,3105,49003960200
352,3103,49003960200
353,3202,49003960200
354,3209,49003960200
355,3101,49003960200
356,3089,49003960200
357,3106,49003960200
358,3183,49003960200
359,3188,49003960200
360,3185,49003960200
361,3187,49003960200
362,3186,49003960200
363,3197,49003960200
364,3201,49003960200
365,3200,49003960200
366,3196,49003960200
367,3191,49003960200
368,3049,49003960200
369,3047,49003960200
370,3046,49003960200
371,3083,49003960200
372,3079,49003960200
373,3091,49003960200
374,3080,49003960200
375,3100,49003960200
376,3067,49003960200
377,3065,49003960200
378,3074,49003960200
379,3076,49003960200
380,3078,49003960200
381,3069,49003960200
382,3054,49003960200
383,3082,49003960200
384,3081,49003960200
385,3184,49003960200
386,3073,49003960200
387,3098,49003960200
388,3043,49003960200
389,3057,49003960200
390,3042,49003960200
391,3048,49003960200
392,3061,49003960200
393,3060,49003960200
394,3063,49003960200
395,3040,49003960200
396,3041,49003960200
397,3056,49003960200
398,3062,49003960200
399,3068,49003960200
400,3066,49003960200
401,3093,49003960200
402,3075,49003960200
403,3072,49003960200
404,3092,49003960200
405,3086,49003960200
406,3085,49003960200
407,3050,49003960200
408,3059,49003960200
409,3058,49003960200
410,3044,49003960200
411,3051,49003960200
412,3045,49003960200
413,3084,49003960200
414,3053,49003960200
415,3052,49003960200
416,3190,49003960200
417,3207,49003960200
418,3206,49003960200
419,3208,49003960200
420,3077,49003960200
421,3094,49003960200
422,3104,49003960200
423,3096,49003960200
424,30001,49003960200
425,30002,49003960200
426,30015,49003960200
427,3289,49003960500
428,3259,49003960500
429,30005,49003960500
430,30008,49003960500
431,30011,49003960500
432,30012,49003960500
433,30013,49003960500
434,30014,49003960500
435,30016,49003960500
436,30017,49003960500
437,30018,49003960500
438,30019,49003960500
439,30021,49003960500
440,30022,49003960500
441,30023,49003960500
442,30024,49003960500
443,30025,49003960500
444,30027,49003960500
445,30028,49003960500
446,30029,49003960500
447,30030,49003960500
448,30037,49003960500
449,30038,49003960500
450,30039,49003960500
451,30040,49003960500
452,30047,49003960500
453,30048,49003960500
454,30049,49003960500
455,30050,49003960500
456,30052,49003960500
457,30053,49003960500
458,30059,49003960500
459,30060,49003960500
460,30074,49003960500
461,30086,49003960500
462,30097,49003960500
463,30098,49003960500
464,30109,49003960500
465,7166,49007000500
466,7168,49007000500
467,7165,49007000500
468,7169,49007000500
469,7167,49007000500
470,7164,49007000500
471,7009,49007000500
472,7147,49007000500
473,7001,49007000500
474,7063,49007000500
475,7148,49007000500
476,7080,49007000500
477,7068,49007000500
478,7065,49007000500
479,7072,49007000500
480,7074,49007000500
481,7069,49007000500
482,7012,49007000500
483,7007,49007000500
484,7005,49007000500
485,7004,49007000500
486,7003,49007000500
487,7055,49007000500
488,7037,49007000500
489,7071,49007000500
490,7073,49007000500
491,7076,49007000500
492,7077,49007000500
493,7075,49007000500
494,7014,49007000500
495,7011,49007000500
496,7125,49007000500
497,7146,49007000500
498,7006,49007000500
499,7002,49007000500
500,7149,49007000500
501,15204,49015976500
502,15240,49015976500
503,15265,49015976500
504,15267,49015976500
505,15193,49015976500
506,15266,49015976500
507,15258,49015976500
508,15263,49015976500
509,15268,49015976500
510,15261,49015976500
511,15250,49015976500
512,15201,49015976500
513,15178,49015976500
514,15190,49015976500
515,15165,49015976500
516,15175,49015976500
517,15180,49015976500
518,15181,49015976500
519,15256,49015976500
520,15251,49015976500
521,15252,49015976500
522,15176,49015976500
523,15211,49015976500
524,15219,49015976500
525,15163,49015976500
526,15167,49015976500
527,15168,49015976500
528,15198,49015976500
529,15179,49015976500
530,15182,49015976500
531,15183,49015976500
532,15185,49015976500
533,15184,49015976500
534,15200,49015976500
535,15199,49015976500
536,15197,49015976500
537,15194,49015976500
538,15196,49015976500
539,15171,49015976500
540,15213,49015976500
541,15226,49015976500
542,15222,49015976500
543,15166,49015976500
544,15151,49015976500
545,15150,49015976500
546,15154,49015976500
547,15152,49015976500
548,15155,49015976500
549,15169,49015976500
550,15189,49015976500
551,15188,49015976500
552,15187,49015976500
553,15177,49015976500
554,15174,49015976500
555,15173,49015976500
556,15170,49015976500
557,15191,49015976500
558,15186,49015976500
559,15192,49015976500
560,15195,49015976500
561,15202,49015976500
562,15203,49015976500
563,15214,49015976500
564,15216,49015976500
565,15206,49015976500
566,15205,49015976500
567,15207,49015976500
568,15217,49015976500
569,15215,49015976500
570,15209,49015976500
571,15210,49015976500
572,15212,49015976500
573,15218,49015976500
574,15220,49015976500
575,15221,49015976500
576,15225,49015976500
577,15223,49015976500
578,15224,49015976500
579,15208,49015976500
580,15244,49015976500
581,15243,49015976500
582,15242,49015976500
583,15255,49015976500
584,15245,49015976500
585,15247,49015976500
586,15248,49015976500
587,15246,49015976500
588,15164,49015976500
589,15149,49015976500
590,15172,49015976500
591,15156,49015976500
592,15153,49015976500
593,15259,49015976500
594,15269,49015976500
595,15262,49015976500
596,15264,49015976500
597,15239,49015976500
598,15241,49015976500
599,15257,49015976500
600,15253,49015976500
601,15254,49015976500
602,15249,49015976500
603,15227,49015976200
604,15230,49015976200
605,15091,49015976200
606,15107,49015976200
607,15048,49015976200
608,15234,49015976200
609,15040,49015976200
610,15011,49015976200
611,15012,49015976200
612,15260,49015976200
613,15081,49015976200
614,15090,49015976200
615,15037,49015976200
616,15026,49015976200
617,15052,49015976200
618,15042,49015976200
619,15076,49015976200
620,15080,49015976200
621,15077,49015976200
622,15084,49015976200
623,15085,49015976200
624,15082,49015976200
625,15083,49015976200
626,15088,49015976200
627,15087,49015976200
628,15092,49015976200
629,15079,49015976200
630,15094,49015976200
631,15078,49015976200
632,15095,49015976200
633,15101,49015976200
634,15097,49015976200
635,15093,49015976200
636,15109,49015976200
637,15070,49015976200
638,15063,49015976200
639,15061,49015976200
640,15068,49015976200
641,15071,49015976200
642,15069,49015976200
643,15065,49015976200
644,15059,49015976200
645,15072,49015976200
646,15086,49015976200
647,15111,49015976200
648,15035,49015976200
649,15032,49015976200
650,15016,49015976200
651,15010,49015976200
652,15018,49015976200
653,15102,49015976200
654,15103,49015976200
655,15100,49015976200
656,15104,49015976200
657,15060,49015976200
658,15051,49015976200
659,15022,49015976200
660,15034,49015976200
661,15003,49015976200
662,15027,49015976200
663,15013,49015976200
664,15017,49015976200
665,15005,49015976200
666,15089,49015976200
667,15039,49015976200
668,15007,49015976200
669,15033,49015976200
670,15236,49015976200
671,15232,49015976200
672,15228,49015976200
673,15231,49015976200
674,15235,49015976200
675,15233,49015976200
676,15075,49015976200
677,15098,49015976200
678,15099,49015976200
679,15096,49015976200
680,15046,49015976200
681,15045,49015976200
682,15057,49015976200
683,15043,49015976200
684,15047,49015976200
685,15054,49015976200
686,15053,49015976200
687,15056,49015976200
688,15049,49015976200
689,15041,49015976200
690,15062,49015976200
691,15044,49015976200
692,15055,49015976200
693,15050,49015976200
694,15002,49015976200
695,15001,49015976200
696,15006,49015976200
697,15004,49015976200
698,15008,49015976200
699,15025,49015976200
700,15036,49015976200
701,15031,49015976200
702,15038,49015976200
703,15058,49015976200
704,15067,49015976200
705,15066,49015976200
706,15064,49015976200
707,15073,49015976200
708,15029,49015976200
709,15030,49015976200
710,15028,49015976200
711,15015,49015976200
712,15009,49015976200
713,15024,49015976200
714,15023,49015976200
715,15020,49015976200
716,15019,49015976200
717,15014,49015976200
718,15074,49015976200
719,15229,49015976200
720,15021,49015976200
721,15157,49015976300
722,15237,49015976300
723,15130,49015976300
724,15116,49015976300
725,15129,49015976300
726,15126,49015976300
727,15106,49015976300
728,15132,49015976300
729,15133,49015976300
730,15148,49015976300
731,15118,49015976300
732,15122,49015976300
733,15115,49015976300
734,15137,49015976300
735,15121,49015976300
736,15147,49015976300
737,15144,49015976300
738,15141,49015976300
739,15138,49015976300
740,15120,49015976300
741,15105,49015976300
742,15108,49015976300
743,15113,49015976300
744,15125,49015976300
745,15161,49015976300
746,15158,49015976300
747,15145,49015976300
748,15131,49015976300
749,15114,49015976300
750,15140,49015976300
751,15146,49015976300
752,15139,49015976300
753,15143,49015976300
754,15135,49015976300
755,15136,49015976300
756,15134,49015976300
757,15142,49015976300
758,15110,49015976300
759,15112,49015976300
760,15123,49015976300
761,15117,49015976300
762,15119,49015976300
763,15127,49015976300
764,15124,49015976300
765,15128,49015976300
766,15160,49015976300
767,15159,49015976300
768,15162,49015976300
769,15238,49015976300
770,17093,49017000400
771,17094,49017000400
772,17095,49017000400
773,17096,49017000400
774,17071,49017000400
775,17078,49017000400
776,17079,49017000400
777,17082,49017000400
778,17085,49017000400
779,17086,49017000400
780,17109,49017000400
781,17117,49017000400
782,17120,49017000400
783,17137,49017000400
784,17142,49017000400
785,17101,49017000400
786,17147,49017000400
787,17144,49017000400
788,17146,49017000400
789,17148,49017000400
790,17067,49017000400
791,17066,49017000400
792,17073,49017000400
793,17075,49017000400
794,17084,49017000400
795,17087,49017000400
796,17080,49017000400
797,17081,49017000400
798,17088,49017000400
799,17098,49017000400
800,17108,49017000400
801,17111,49017000400
802,17136,49017000400
803,17061,49017000400
804,17062,49017000400
805,17063,49017000400
806,17064,49017000400
807,17068,49017000400
808,17065,49017000400
809,17069,49017000400
810,17070,49017000400
811,17072,49017000400
812,17074,49017000400
813,17076,49017000400
814,17077,49017000400
815,17083,49017000400
816,17097,49017000400
817,17099,49017000400
818,17107,49017000400
819,17106,49017000400
820,17104,49017000400
821,17112,49017000400
822,17126,49017000400
823,17113,49017000400
824,17127,49017000400
825,17114,49017000400
826,17129,49017000400
827,17130,49017000400
828,17119,49017000400
829,17118,49017000400
830,17128,49017000400
831,17121,49017000400
832,17116,49017000400
833,17110,49017000400
834,17115,49017000400
835,17131,49017000400
836,17132,49017000400
837,17134,49017000400
838,17135,49017000400
839,17133,49017000400
840,17140,49017000400
841,17141,49017000400
842,17138,49017000400
843,17139,49017000400
844,17143,49017000400
845,17152,49017000400
846,17150,49017000400
847,17151,49017000400
848,17149,49017000400
849,17123,49017000400
850,17125,49017000400
851,17124,49017000400
852,17105,49017000400
853,17145,49017000400
854,17122,49017000400
855,17091,49017000400
856,17092,49017000400
857,17102,49017000400
858,17089,49017000400
859,17090,49017000400
860,17103,49017000400
861,17001,49017000300
862,17002,49017000300
863,17006,49017000300
864,17007,49017000300
865,17009,49017000300
866,17008,49017000300
867,17011,49017000300
868,17039,49017000300
869,17014,49017000300
870,17053,49017000300
871,17040,49017000300
872,17030,49017000300
873,17037,49017000300
874,17049,49017000300
875,17048,49017000300
876,17051,49017000300
877,17057,49017000300
878,17036,49017000300
879,17029,49017000300
880,17013,49017000300
881,17010,49017000300
882,17012,49017000300
883,17021,49017000300
884,17018,49017000300
885,17003,49017000300
886,17023,49017000300
887,17017,49017000300
888,17024,49017000300
889,17016,49017000300
890,17031,49017000300
891,17028,49017000300
892,17045,49017000300
893,17027,49017000300
894,17044,49017000300
895,17043,49017000300
896,17032,49017000300
897,17035,49017000300
898,17034,49017000300
899,17033,49017000300
900,17004,49017000300
901,17005,49017000300
902,17015,49017000300
903,17019,49017000300
904,17022,49017000300
905,17026,49017000300
906,17025,49017000300
907,17020,49017000300
908,17047,49017000300
909,17054,49017000300
910,17055,49017000300
911,17058,49017000300
912,17056,49017000300
913,17050,49017000300
914,17059,49017000300
915,17060,49017000300
916,17052,49017000300
917,17100,49017000300
918,17038,49017000300
919,17041,49017000300
920,17046,49017000300
921,17042,49017000300
922,19074,49019000300
923,19086,49019000300
924,19084,49019000300
925,19076,49019000300
926,19073,49019000300
927,19030,49019000300
928,19048,49019000300
929,19057,49019000300
930,19085,49019000300
931,19063,49019000300
932,19072,49019000300
933,19087,49019000300
934,19071,49019000300
935,19054,49019000300
936,19044,49019000300
937,19070,49019000300
938,19083,49019000300
939,19031,49019000300
940,19041,49019000300
941,19049,49019000300
942,19032,49019000300
943,19019,49019000300
944,19052,49019000300
945,19060,49019000300
946,19037,49019000300
947,19067,49019000300
948,19062,49019000300
949,19069,49019000300
950,19038,49019000300
951,19064,49019000300
952,19061,49019000300
953,19040,49019000300
954,19045,49019000300
955,19053,49019000300
956,19050,49019000300
957,19051,49019000300
958,19078,49019000300
959,19082,49019000300
960,19066,49019000300
961,19065,49019000300
962,19056,49019000300
963,19047,49019000300
964,19042,49019000300
965,19046,49019000300
966,19043,49019000300
967,19036,49019000300
968,19018,49019000300
969,19080,49019000300
970,19079,49019000300
971,19081,49019000300
972,19077,49019000300
973,19075,49019000300
974,19068,49019000300
975,19055,49019000300
976,19059,49019000300
977,19039,49019000200
978,19004,49019000200
979,19023,49019000200
980,19014,49019000200
981,19016,49019000200
982,19033,49019000200
983,19022,49019000200
984,19007,49019000200
985,19001,49019000200
986,19003,49019000200
987,19020,49019000200
988,19015,49019000200
989,19025,49019000200
990,19024,49019000200
991,19005,49019000200
992,19002,49019000200
993,19017,49019000200
994,19026,49019000200
995,19035,49019000200
996,19034,49019000200
997,19029,49019000200
998,19012,49019000200
999,19013,49019000200
1000,19028,49019000200
1001,19058,49019000200
1002,19021,49019000200
1003,19027,49019000200
1004,19006,49019000200
1005,19008,49019000200
1006,19009,49019000200
1007,19011,49019000200
1008,19010,49019000200
1009,33007,49033950100
1010,33032,49033950100
1011,33033,49033950100
1012,33039,49033950100
1013,33028,49033950100
1014,33061,49033950100
1015,33045,49033950100
1016,33019,49033950100
1017,33022,49033950100
1018,33009,49033950100
1019,33008,49033950100
1020,33003,49033950100
1021,33002,49033950100
1022,33001,49033950100
1023,33005,49033950100
1024,33023,49033950100
1025,33018,49033950100
1026,33017,49033950100
1027,33014,49033950100
1028,33010,49033950100
1029,33013,49033950100
1030,33016,49033950100
1031,33015,49033950100
1032,33012,49033950100
1033,33011,49033950100
1034,33004,49033950100
1035,33027,49033950100
1036,33025,49033950100
1037,33024,49033950100
1038,33043,49033950100
1039,33059,49033950100
1040,33063,49033950100
1041,33047,49033950100
1042,33044,49033950100
1043,33058,49033950100
1044,33042,49033950100
1045,33038,49033950100
1046,33006,49033950100
1047,33041,49033950100
1048,33034,49033950100
1049,33035,49033950100
1050,33036,49033950100
1051,33046,49033950100
1052,33049,49033950100
1053,33055,49033950100
1054,33050,49033950100
1055,33062,49033950100
1056,33020,49033950100
1057,33021,49033950100
1058,33037,49033950100
1059,33040,49033950100
1060,33053,49033950100
1061,33056,49033950100
1062,33054,49033950100
1063,33052,49033950100
1064,33057,49033950100
1065,33060,49033950100
1066,33064,49033950100
1067,33065,49033950100
1068,33051,49033950100
1069,33048,49033950100
1070,33030,49033950100
1071,33026,49033950100
1072,33029,49033950100
1073,33031,49033950100
1074,23127,49023010200
1075,23126,49023010200
1076,23125,49023010200
1077,23124,49023010200
1078,23119,49023010200
1079,23121,49023010200
1080,23122,49023010200
1081,23113,49023010200
1082,23112,49023010200
1083,23117,49023010200
1084,23120,49023010200
1085,23110,49023010200
1086,23111,49023010200
1087,23107,49023010200
1088,23037,49023010200
1089,23093,49023010200
1090,23089,49023010200
1091,23015,49023010200
1092,23011,49023010200
1093,23029,49023010200
1094,23012,49023010200
1095,23020,49023010200
1096,23003,49023010200
1097,23109,49023010200
1098,23036,49023010200
1099,23123,49023010200
1100,23060,49023010200
1101,23114,49023010200
1102,23115,49023010200
1103,23118,49023010200
1104,23116,49023010200
1105,23002,49023010200
1106,23006,49023010200
1107,23005,49023010200
1108,23001,49023010200
1109,23004,49023010200
1110,23018,49023010200
1111,23023,49023010200
1112,23019,49023010200
1113,23024,49023010200
1114,23016,49023010200
1115,23013,49023010200
1116,23014,49023010200
1117,23062,49023010200
1118,23034,49023010200
1119,23028,49023010200
1120,23033,49023010200
1121,23061,49023010200
1122,23021,49023010200
1123,23067,49023010200
1124,23035,49023010200
1125,23025,49023010200
1126,23032,49023010200
1127,23026,49023010200
1128,23030,49023010200
1129,23083,49023010200
1130,23081,49023010200
1131,23082,49023010200
1132,23086,49023010200
1133,23085,49023010200
1134,23087,49023010200
1135,23088,49023010200
1136,23091,49023010200
1137,23098,49023010200
1138,23094,49023010200
1139,23099,49023010200
1140,23100,49023010200
1141,23090,49023010200
1142,23095,49023010200
1143,23097,49023010200
1144,23096,49023010200
1145,23102,49023010200
1146,23103,49023010200
1147,23104,49023010200
1148,23106,49023010200
1149,23108,49023010200
1150,23084,49023010200
1151,23092,49023010200
1152,23101,49023010200
1153,23105,49023010200
1154,23047,49023010200
1155,23007,49023010200
1156,23017,49023010200
1157,23022,49023010200
1158,23031,49023010200
1159,23027,49023010200
1160,23063,49023010200
1161,23008,49023010200
1162,23010,49023010200
1163,23009,49023010200
1164,23076,49023010100
1165,23068,49023010100
1166,23080,49023010100
1167,23069,49023010100
1168,23038,49023010100
1169,23058,49023010100
1170,23073,49023010100
1171,23044,49023010100
1172,23056,49023010100
1173,23066,49023010100
1174,23045,49023010100
1175,23052,49023010100
1176,23053,49023010100
1177,23071,49023010100
1178,23039,49023010100
1179,23041,49023010100
1180,23065,49023010100
1181,23070,49023010100
1182,23064,49023010100
1183,23048,49023010100
1184,23049,49023010100
1185,23054,49023010100
1186,23077,49023010100
1187,23078,49023010100
1188,23074,49023010100
1189,23075,49023010100
1190,23072,49023010100
1191,23079,49023010100
1192,23051,49023010100
1193,23046,49023010100
1194,23040,49023010100
1195,23043,49023010100
1196,23042,49023010100
1197,23050,49023010100
1198,23055,49023010100
1199,23057,49023010100
1200,23059,49023010100
1201,25005,49025130100
1202,25003,49025130100
1203,25001,49025130100
1204,25017,49025130100
1205,25015,49025130100
1206,25020,49025130100
1207,25021,49025130100
1208,25023,49025130100
1209,25027,49025130100
1210,25025,49025130100
1211,25030,49025130100
1212,25031,49025130100
1213,25029,49025130100
1214,25007,49025130100
1215,25011,49025130100
1216,25032,49025130100
1217,25033,49025130100
1218,25039,49025130100
1219,25036,49025130100
1220,25038,49025130100
1221,25043,49025130100
1222,25093,49025130100
1223,25040,49025130100
1224,25102,49025130100
1225,25091,49025130100
1226,25037,49025130100
1227,25103,49025130100
1228,25101,49025130100
1229,25104,49025130100
1230,25105,49025130100
1231,25109,49025130100
1232,25107,49025130100
1233,25002,49025130100
1234,25014,49025130100
1235,25006,49025130100
1236,25009,49025130100
1237,25012,49025130100
1238,25018,49025130100
1239,25016,49025130100
1240,25019,49025130100
1241,25024,49025130100
1242,25026,49025130100
1243,25022,49025130100
1244,25010,49025130100
1245,25041,49025130100
1246,25035,49025130100
1247,25034,49025130100
1248,25004,49025130100
1249,25013,49025130100
1250,25008,49025130100
1251,25028,49025130100
1252,25106,49025130100
1253,25099,49025130100
1254,25096,49025130100
1255,25100,49025130100
1256,25042,49025130100
1257,25097,49025130100
1258,25098,49025130100
1259,25108,49025130100
1260,25044,49025130100
1261,25047,49025130200
1262,25045,49025130200
1263,25046,49025130200
1264,25062,49025130200
1265,25055,49025130200
1266,25056,49025130200
1267,25068,49025130200
1268,25070,49025130200
1269,25077,49025130200
1270,25073,49025130200
1271,25078,49025130200
1272,25063,49025130200
1273,25086,49025130200
1274,25085,49025130200
1275,25081,49025130200
1276,25089,49025130200
1277,25095,49025130200
1278,25092,49025130200
1279,25049,49025130200
1280,25054,49025130200
1281,25052,49025130200
1282,25057,49025130200
1283,25058,49025130200
1284,25053,49025130200
1285,25051,49025130200
1286,25050,49025130200
1287,25075,49025130200
1288,25079,49025130200
1289,25080,49025130200
1290,25048,49025130200
1291,25090,49025130200
1292,25088,49025130200
1293,25084,49025130200
1294,25059,49025130200
1295,25060,49025130200
1296,25061,49025130200
1297,25065,49025130200
1298,25064,49025130200
1299,25074,49025130200
1300,25069,49025130200
1301,25072,49025130200
1302,25076,49025130200
1303,25071,49025130200
1304,25067,49025130200
1305,25066,49025130200
1306,25083,49025130200
1307,25087,49025130200
1308,25082,49025130200
1309,25094,49025130200
1310,27413,49027974200
1311,27409,49027974200
1312,27411,49027974200
1313,27407,49027974200
1314,27253,49027974200
1315,27251,49027974200
1316,27254,49027974200
1317,27249,49027974200
1318,27005,49027974200
1319,27083,49027974200
1320,27040,49027974200
1321,27093,49027974200
1322,27024,49027974200
1323,27062,49027974200
1324,27255,49027974200
1325,27408,49027974200
1326,27190,49027974200
1327,27406,49027974200
1328,27034,49027974200
1329,27414,49027974200
1330,27025,49027974200
1331,27029,49027974200
1332,27031,49027974200
1333,27059,49027974200
1334,27061,49027974200
1335,27049,49027974200
1336,27039,49027974200
1337,27051,49027974200
1338,27071,49027974200
1339,27055,49027974200
1340,27022,49027974200
1341,27066,49027974200
1342,27065,49027974200
1343,27057,49027974200
1344,27056,49027974200
1345,27047,49027974200
1346,27045,49027974200
1347,27026,49027974200
1348,27027,49027974200
1349,27037,49027974200
1350,27068,49027974200
1351,27070,49027974200
1352,27046,49027974200
1353,27036,49027974200
1354,27033,49027974200
1355,27053,49027974200
1356,27043,49027974200
1357,27021,49027974200
1358,27023,49027974200
1359,27168,49027974200
1360,27175,49027974200
